"_type","category","isi","judul"
"dict","finance","Jakarta - Sri Mulyani Indrawati kembali meraih penghargaan sebagai Menteri Keuangan (Menkeu) terbaik Asia Pasifik 2019 versi majalah FinanceAsia. Gelar kali ini adalah yang ketiga kalinya bagi Sri Mulyani setelah sebelumnya diperoleh pada 2017 dan 2018 dari FinanceAsia.Menurut FinanceAsia, Sri Mulyani berhasil membawa perekonomian Indonesia ke arah yang lebih baik, dengan mencatatkan defisit anggaran terendah dalam enam tahun terakhir pada 2018 (1,7% dari Produk Domestik Bruto).Prestasi Sri Mulyani tersebut dikritik keras Wakil Ketua DPR, Fadli Zon. Menurutnya, gelar Menkeu terbaik itu bukan di mata rakyat Indonesia, melainkan di mata asing. Wakil Ketua Umum Partai Gerindra itu melontarkan kritiknya terhadap Sri Mulyani lewat akun twitter @fadlizon.Baca berita selengkapnya di sini: (hek/hns) sri mulyani menteri keuangan fadli zon sri mulyani menkeu terbaik sri mulyani indrawati Sebelumnya Panas Soal Utang di Balik Capaian Sri Mulyani Tiga Kali Jadi Menkeu Terbaik 1 / 4 Selanjutnya Sri Mulyani Tiga Kali Raih Menkeu Terbaik Asia Pasifik","Fadli Zon Kritik Keras Menkeu Sri Mulyani: Terbaik di Mata Asing!"
"dict","sport","Barcelona - Seperti Pele di Santos, Lionel Messi diharapkan bertahan lama di Barcelona. Penyerang Argentina itu pun akan disodori kontrak baru dalam waktu dekat.Kontrak Messi akan habis pada 2021. Barcelona berencana menambahnya lagi, di tengah performa La Pulga yang sedang on fire musim ini yakni mencetak 42 gol dari 39 laga.Baca juga: Messi dan Rekor Gol Tendangan Bebasnya googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Presiden Barcelona, Josep Maria Bartomeu, berharap Messi bisa bertahan selamanya di Camp Nou. Ia membayangkan Messi bisa seperti Pele, yang jugahampir sepanjang kariernya membela Santos.""Kami ingin di punya karier yang panjang di sini, jadi kami bisa terus menikmati permainnnya. Lionel Messi sudah mendobrak pembatas. Semua mengaguminya dan dia mendapat applause di stadion lain oleh pendukung lawan."" jelas Bertomeu.Baca juga: Valverde: Barca Memang Bergantung pada Messi""Kami ingin memperpanjang kontraknya, itu rencananya. Dia masih muda, anda bisa melihat performanya dan dia masih punya dua tahun tersisa dalam kesepakatannya. Dia selalu berkembang dan berinovasi.""""Saya yakin dia masih punya banyak waktu dan dalam beberapa bulan lagi kami akan duduk dengannya, jadi dia punya lebih banyak tahun lagi di Barcelona. Messi adalah one-club man. Ini lebih dari sekadar yang dia lakukan di lapangan, hubungannya dengan Barcelona akan bertahan selamanya. ""Saya mencontohkan Pele, yang selalu di Santos. Kami ingin Messsi selalu di Barcelona, baik untuk bermain atau terkait dengan klub [saat sudah pensiun],"" harapnya.Baca juga: Messi Tinggal Berjarak 50 Gol dari Rekor Abadi Pele (yna/fem) lionel messi barcelona josep maria bartomeu","Seperti Pele di Santos, Messi Diharapkan Selamanya di Barcelona"
"dict","finance","Jakarta - Pemerintah mencatat terjadi penghematan anggaran rapat hingga perjalanan dinas sebesar Rp 64,8 triliun di 2018. Pemangkasan tersebut dikarenakan aturan yang diberlakukan pemerintah. Apa itu?Berdasarkan Peraturan Menteri Pendayahgunaan Aparatur Negara dan Reformasi Birokrasi (Permenpanrb) Nomor 6 Tahun 2015 dijelaskan bahwa setiap rapat di luar kantor yang dilaksanakan Apartatur Sipil Negara (ASN) harus diatur secara efisien dan efektif. Hal ini dilakukan untuk melakukan penghematan nasional.""Seluruh instansi pemerintah atau pemerintah daerah menyusun petunjuk teknis beserta Standar Operasional Prosedur (SOP) mengenai tata kelola kegiatan pertemuan atau rapat di luar kantor,"" bunyi aturan tersebut seperti dikutip detikFinance, Jumat (5/4/2019). googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); Baca juga: Lebih Besar dari 2017, Pemerintah Hemat Anggaran Rp 64 T di 2018Ada sejumlah ketentuan yang diatur dalam Permenpanrb tersebut. Pada pasal 1 dan 2 dibahas soal pedoman rapat di luar kantor. Dengan aturan ini, instansi dan lembaga pemerintah pusat dan daerah dituntut lebih selektif dalam menentukan mana rapat yang bisa dan tidak bisa dilakukan di luar kantor.""Tata cara pengawasan dan evaluasi pelaksanaan kegiatan pertemuan atau rapat di luar kantor yang efektif dan efisien,"" jelas aturan tersebut.Baca juga: Pangkas Anggaran Rapat dan Perjalanan Dinas, Pemerintah Hemat Rp 41 TAdapun, nantinya hasil penggunaan anggaran akan dievaluasi oleh unit pengawas internal masing-masing dilengkapi dengan data-data pendukung. Selain itu, hasil evaluasi akan dibahas secara berkala setiap 6 bulan sekali.Sementara itu, penghematan anggaran di 2017 sebesar Rp 41,15 triliun tersebut terjadi di level kementerian dan lembaga sebesar Rp 5,47 triliun dan level pemerintah daerah sebesar Rp 35,68 triliun.Tonton juga video April, Jokowi Naikan Gaji PNS Plus Rapel:[Gambas:Video 20detik] (dna/dna) kemenpanrb menpanrb penghematan anggaran","Ini Aturan yang Bikin PNS Bisa Pangkas Anggaran Rapat Hingga Rp 64 T"
"dict","hot","","Roy Kim, Dicoret dari Keluarga, Skandal Video Porno dan Salah Gaul"
"dict","sport","Jakarta - Arsenal wajib berhati-hati saat melawat ke markas Everton dalam lanjutan Liga Inggris akhir pekan ini. Itu jika The Gunners tak ingin menuai kekalahan seperti Chelsea di markas The Toffees. Arsenal melawat ke markas Everton pada Minggu (7/4/2019) mulai pukul 20.05 WIB. Tim besutan Unai Emery wajib hati-hati di laga itu jika merujuk pertandingan-pertandingan away belakangan ini. Opta mencatat Arsenal kesulitan menuai kemenangan dalam delapan laga tandang terakhir. Mereka cuma bisa seri tiga kali dan malah sudah kalah empat kali di pertandingan away. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Problem di laga tandang itu bukan masalah baru bagi Arsenal. Emery seolah melanjutkan apa yang dicatatkan Arsene Wenger di musim terakhir, dengan menjadi tim kedua paling perkasa di laga kandang tapi cuma berada di urutan ke-11 laga tandang di Liga Inggris. Baca juga: 10 Fakta Penting Everton vs Arsenal di Liga Inggris Akhir Pekan IniSebaliknya, Everton justru sedang sip di laga kandang. Dalam dua laga terakhir di markas sendiri, Everton tak pernah kalah. Padahal, lawan yang dihadapi merupakan tim besar, mengimbangi Liverpool 0-0 dan mengandaskan Chelsea 2-0. Gawang The Blues yang dijaga Kepa Arrizabalaga dibobol Richarlison dan Gylfi Sigurdsson. Chelsea tak bisa membalas satu gol pun di laga itu. Bagi Everton, kemenangan atas Chelsea di Goodison Park itu menjadi momen terhentinya 25 laga tanpa kemenangan atas tim-tim big six. Jika menang atas Arsenal, Everton akan menyamai catatan 10 April 2014, dengan menang atas Arsenal dan MU.Selain itu, kemenangan atas Arsenal akan membuat Everton berhasil menyamai catatan 10 April 2014. Waktu itu, mereka menang atas Arsenal, kemudian mengalahkan MU.So, sudah siap dengan hasil terburuk di markas Everton, Arsenal?Baca juga: Lukaku Tinggalkan MU di Akhir Musim? (fem/raw) arsenal everton liga inggris","Jangan Sampai 'Di-Chelsea-kan' di Markas Everton Lo, Arsenal!"
"dict","finance","","Senyum Cerah Chairul Tanjung Resmikan Trans Studio Mall Cibubur"
"dict","sport","Jakarta - PSSI membantah kesulitan dana hingga tak mengirimkan Timnas Indonesia putri ke Piala AFF U-15. PSSI memprioritaskan bergulirnya Liga 1 khusus putri.PSSI memutuskan Timnas putri U-15 tidak ikut di Piala AFF U-15 yang dihelat di Thailand pada 9-21 Mei. Dalam situs AFF, disebutkan bahwa PSSI mengalami kesulitan dana sehingga tidak bisa mengikuti kejuaraan tersebut.""Indonesia telah menarik diri dari partisipasi mereka dalam Kejuaraan Piala AFF U-15 yang digelar di Chonburi, Thailand, 9-21 Mei 2019. FA Indonesia (PSSI), menyatakan kendala anggaran sebagai alasan mengapa mereka memutuskan untuk tak ambil bagian tahun ini,"" AFF menuliskan pernyataan tersebut di Aseanfootball. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Terkendala Anggaran, Timnas Indonesia Putri U-15 Mundur dari Piala AFFKabar tersebut dibantah oleh PSSI. Sekjen PSSI, Ratu Tisha Destria, Timnas putri bilang PSSi sedang memiliki fokus lain. Yakni, menghadapi Liga 1 putri dan pemusatan latihan nasional (pelatnas) SEA Games 2019.""Beberapa waktu lalu, perwakilan dari FFA sudah berada di Sawangan untuk melihat Timnas putri Indonesia. Kami prioritaskan untuk persiapan Liga 1 Putri dan Timnas Senior Putri menuju SEA Games. Selain itu, Timnas putri kami saat ini juga sedang mengikuti babak kedua kualifikasi olimpiade 2020 di Myanmar,"" ujar Tisha dalam rilis kepada detikSport, Jumat (25/3/2019).""Kompetisi ini baru akan kami bangun rencananya di September. Kami akan memulai dengan sekurang-kurangnya enam klub liga 1 yang akan berpartisipasi,"" kata Tisha menambahkan.Baca juga: Liga 1 2019 Segera Bergulir, BOPI: Proses Verifikasi Jangan MepetSimak Juga 'Komentar Penuh Sukacita Pemain Timnas U-22 Jadi Kampiun AFF 2019':[Gambas:Video 20detik] (ads/fem) pssi timnas indonesia putri u-15 ratu tisha","Bantah Kesulitan Dana, Ini Alasan PSSI Tak Kirim Timnas Putri ke Piala AFF"
"dict","sport","Rosario - Ayah Lionel Messi, Jorge Messi, dikabarkan terlibat dalam kecelakaan di Rosario, Argentina. Jorge menabrak motor hingga pengendaranya dilarikan ke rumah sakit.Dilansir Yahoo! Sport, kecelakaan yang melibatkan Jorge Messi diduga terjadi di salah satu perempatan jalan raya di Rosario. Ayah dari striker Barcelona itu disebut menabrak pemotor.Ayah Messi, yang mengendarai mobil BMW, disebut membuat pengendara motor yang ditabrak sempat tak sadarkan diri. Kemudian pengendara itu dilarikan ke rumah sakit. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Messi Mulai Sering Dikritik oleh Anaknya SendiriJorge pun sempat dibawa ke kantor polisi setempat untuk dimintai keterangan. Dokumen-dokumen mengemudinya diperiksa, dan juga harus menjalani tes napas.Pemotor yang ditabrak itu kemudian diketahui dirawat di Rumah Sakit A&E Clemente Alvarez. Kondisi sang pengendara disebut baik-baik saja.Hingga berita ini diturunkan, tidak ada keterangan lebih lanjut. Baik Jorge atau Lionel belum memberi komentar atas kejadian ini.Baca juga: Seperti Pele di Santos, Messi Diharapkan Selamanya di Barcelona (yna/fem) jorge messi lionel messi","Ayah Lionel Messi Tabrak Pemotor"
"dict","finance","Jakarta - Sepanjang 15 kilometer (km) jalur kereta Trans Sulawesi Makassar-Parepare akan dibangun oleh pihak swasta. Ke mana saja rutenya?Menurut Direktur Jenderal Perkeretaapian Zulfikri jalur tersebut akan dibangun menuju dua kawasan industri. Pertama, PT Semen Bosowa dengan panjang 6,63 km dan PT Semen Tonasa sepajang 8,85 km.Pembangunan sendiri akan dilakukan oleh PT Celebes Railway Indonesia (CRI) pada Januari tahun depan. ""Dia (CRI) bangun 15 km itu di Januari. Nanti dibangun 15 km, 8,5-an ke arah Tonasa dan 6,5-an ke arah Bosowa jadi total 15 km,"" ungkap dia usai penandatanganan perjanjian di Kementerian Perhubungan, Jakarta, Jumat (5/4/2019).Baca juga: Kemenhub Gandeng Swasta Bangun 15 Km Jalur Kereta Trans SulawesiSelain membangun, kata Zulfikri, CRI juga akan mengoperasikan serta mengelola sarana dan prasarana keseluruhan jalur kereta Trans Sulawesi dengan masa kontrak selama 18,5 tahun.""Kita kasih dia selama kontrak kita 18,5 tahun konsesinya. Dia juga akan mengoperasikan, juga merawat sarana dan prasarana,"" ungkap dia.Selain itu, ia juga memastikan proyek Trans Sulawesi akan selesai di tahun 2021 dengan total panjang lintasan 127 km. Saat ini, panjang lintasan yang baru terbangun sepanjang 44 km.""Maros 60 km kita bangun terus masuk ke Parangloe jadi 47 km kita bangun. Jadi targetnya 2021 itu untuk 107 km, tambah 15 km jadi 127 km yang akan dioperasikan dan di-maintanance (oleh CRI),"" tutup dia.Baca juga: Kereta Makassar-Parepare Beroperasi di Akhir 2020Sementara itu, nilai investasi dari kerjasama CRI untuk konstruksi jalur sepanjang 15 km mencapai Rp 1 triliun. Sedangkan untuk operasi dan biaya perawatan sebesar Rp 1,1 triliun. (dna/dna) kereta trans sulawesi trans sulawesi ka makassar-parepare","15 Km Jalur Kereta Trans Sulawesi Bakal Dibangun Swasta, Ini Rutenya"
"dict","sport","Jakarta - Inter Milan diyakini takkan mau lagi punya masalah di ruang ganti. Maka diprediksi Mauro Icardi dan Ivan Perisic akan dilepas di akhir musim ini.Inter mengalami masalah dengan Icardi ketika si pemain dicopot dari jabatan kapten tim. Ini diyakini sebagai dampak dari pembicaraan kontrak dan pernyataan-pernyataan agen sekaligus istri Icardi, Wanda Nara.Lalu muncul rumor bahwa Icardi mengalami cedera lutut dan menginginkan operasi. Tapi kemudian pelatih Inter Luciano Spalletti menyebut bahwa Icardi sebenarnya sudah pulih dan dokter tim mengizinkannya bermain. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Sudah Pulih, Icardi Kok Belum Mau Main?Setelah 10 pertandingan, Inter pada prosesnya memberikan Icardi tempat di starting XI saat melawan Genoa, Kamis (4/4/2019) lalu. Ia menandai comeback-nya dengan satu gol dan satu assist, di mana Inter menang 4-0.Inter mengaku melupakan persoalan-persoalan yang sebelumnya, tapi mantan pelatih Luigi Simoni meragukan itu. Dia percaya selalu ada risiko besar di ruang ganti dengan pemain semacam ini.Sama halnya dengan Ivan Perisic, yang sebelumnya menyatakan ingin pergi. Simoni, yang mengantarkan Inter juara Piala UEFA 1997/1998 ini, memprediksi Icardi dan Perisic pergi di akhir musim karena Inter tak mau masalah lebih besar.Baca juga: Wanda Nara adalah Pangkal Permasalahan Icardi""Kami butuh harmoni di skuat untuk meraih hasil-hasil. Anda tak menang atau melaju jauh kalau ada masalah di ruang ganti. Para pemain sekarang ini lebih individualistis,"" ungkapnya kepada FCInterNews.""Mereka memikirkan diri sendiri dulu dan menempatkan kepentingan tim di nomor dua. Saya rasa akan sulit untuk mereka menyelesaikan segala sesuatunya.""""Sebuah upaya dari klub diperlukan untuk melindungi pelatih, yang sudah ditinggalkan sendirian sejauh ini. ""Baca juga: Inter: Perisic Minta Dijual""Tidak mungkin ada masalah-masalah di ruang ganti tanpa klub segera mencoba menghentikannya. Saya membayangkan di akhir musim, baik Icardi dan Perisic akan pergi,"" tambahnya dilansir Football Italia. (raw/yna) inter milan luciano spalletti mauro icardi ivan perisic","Inter Milan, Pilih Skuat Harmonis atau Pertahankan Icardi-Perisic?"
