"_type","category","isi","judul"
"dict","travel","Menyusuri Legenda dari Danau Kaco Danau Kaco di Provinsi Jambi memiliki  . Airnya jernih kebiruan seperti kaca. Menurut cerita, ada legenda yang berkembang dari sana. Melalui cerita yang dipercaya turun-temurun, kilauannya datang dari intan titipan milik para pemuda yang ingin melamar putri seorang raja bernama Raja Gagak. Putri itu sungguh cantik jelita. Namanya Napal Melintang. Menurut legenda, kecantikannya bahkan mampu memikat hati ayahnya sendiri. Raja Gagak pun membawa lari putrinya tersebut lalu meninggalkan intan dari para pemuda di dasar danau. Sampai saat ini, masyarakat sekitar masih percaya bahwa kilauan di dasar danau adalah intan peninggalan Raja Gagak tersebut. Pada dasarnya, legenda tersebut sudah ada beberapa versi. Ada juga yang mempercayai bahwa Raja Gagak begitu tamak. Siapapun yang bermaksud meminang putrinya diwajibkan menyerahkan harta berupa emas dan intan. Sayangnya, keserakahan itu membuat sang putri ternoda sehingga ia dibenamkan ke dalam danau bersama dengan seluruh harta yang diberi lelaki yang ingin meminangnya. Sejak itu, danau tersebut berkilauan cahaya. Terlepas dari legenda, keindahan Danau Kaco layak untuk dinikmati. Wisatawan bisa menjadikan danau ini sebagai destinasi yang mesti dikunjungi saat berada di Jambi. Lokasi Danau Kaco ada pada satu kawasan Taman Nasional Kerinci Seblat, Desa Lembur, Kecamatan Gunung Raya. Kalau dipetakan dan dgambar, lokasi danau bak mutiara biru yang berada di tengah rimbunnya pohon rindang. Untuk menikmati keindahannya, pengunjung mesti rela melakukan perjalanan yang agak jauh karena letaknya jauh dari pusat Kota Jambi. Dari kota, wisatawan harus melakukan perjalanan menuju Sungai Penuh yang berjarak 500 kilometer. Dari sana, perjalanan dilanjutkan menuju Desa Lumpur dengan waktu 45 menit. Dari Desa Lumpur petualangan mengunjungi Danau Kaco dimulai. Untuk memasuki Taman Nasional, wisatawan harus berjalan kaki menyusuri hutan selama kurang lebih 4 jam. Meski perjalanan terlihat cukup melelahkan, namun segalanya terbayar ketika sampai di danau tersebut. Pemandangan sekitar danau dikelilingi oleh rindangnya pepohonan dengan udara yang sejuk. Pada malam hari,   Danau Kaco makin kentara. Apalagi, pada saat bulan purnama. Cahaya bulan yang terang, membuat air di Danau Kaco lebih bercahaya. Pemandangannya tampak seperti cahaya besar yang diarahkan ke langit. Karena itulah, di tempat ini beberapa pengunjung sering berkemah, terutama saat Purnama.","Menyusuri Legenda dari Danau Kaco"
"dict","entertainment","Serpihan Masa Lalu dan Unjuk Kekuatan dalam Teaser Gundala  - Rumah produksi BumiLangit Studios dan Screenplay Films bekerjasama dengan Legacy Pictures telah merilis   film adisatria  .  arahan sutradara sekaligus penulis skenario Joko Anwar tersebut, menggambarkan serpihan masa kecil Sancaka yang diperankan oleh artis muda Muzakki Ramdhan. Tampak sosok dua artis peran Rio Dewanto dan Marissa Anita memerankan kedua orangtua Sancaka. Rio yang memerankan ayah Sancaka menasihati anaknya. ""Kalau orang lain tidak mau memperjuangkan keadilan, bukan berati kita harus begitu juga, kan, Nak,"" demikian narasi yang diucapkan oleh Rio. Adegan berlanjut dengan memperlihatkan karakter Rio tergeletak bersimpuh darah. Hujan deras, sebilah pisau, dan kerumunan orang-orang mengelilingi jasad Rio. Melompat ke adegan lain, terlihat sosok Sancaka dewasa yang diperankan oleh Abimana mengenakan pakaian petugas keamanan sebuah gedung percetakan. Kemudian terlihat Sancaka tersambar petir di suatu malam. Adegan tersebut dilanjutkan dengan memperlihatkan Sancaka alias Gundala dengan kostum pahlawan supernya. Ia mengeluarkan petir dari tubuhnya saat menyerang musuhnya. Sementara di sisi lain, masa kecil musuh Gundala, Pengkor, juga diungkap. Terlihat pula Pengkor dewasa yang diperankan oleh artis peran Bront Palarae menjadi musuh sesungguhnya Gundala. Sancaka atau Gundala adalah tokoh komik rekaan Harya Suraminata yang muncul pertama kali dalam komik Gundala Putra Petir pada 1969. Total 23 komik sudah diterbitkan oleh Harya sepanjang hidupnya. Kini hak cipta Gundala dipegang oleh Bumilangit, rumah bagi lebih dari 1.000 karakter komik Indonesia.","Serpihan Masa Lalu dan Unjuk Kekuatan dalam Teaser Gundala"
"dict","regional","Kurir Narkoba Lintas Pulau Ditangkap di Bandara Sultan Hasanuddin  Seorang pria asal Sukabumi, Iden Supriatna (27), diamankan tim Reserse Mobil Polda Sulsel usai kedapatan membawa narkoba jenis sabu seberat 500 gram di Bandara Internasional Sultan Hasanuddin Makassar pada Kamis (11/4/2019) lalu.  Kasubdit IV Ditreskrimum Polda Sulsel Kompol Suprianto mengatakan, penangkapan ini bermula dari informasi Bareskrim Polri yang menyebutkan Iden membawa sabu-sabu terbang dari Surabaya, Jawa Timur. ""Kita mencegat penumpang yang diduga membawa sabu-sabu ini turun dari pesawat. Jadi barang ini berasal dari Pekanbaru, transit di Surabaya dan diteruskan ke Makassar,"" kata Suprianto saat jumpa pers, Sabtu (13/4/2019). Pelaku menyembunyikan sabu di alas sepatu yang dipakainya. Ia membagi menjadi dua bungkus dengan berat masing-masing 250 gram. Cara ini dipakainya agar tidak terdeteksi sinar X-ray di bandara.  Menurut polisi, Iden sudah tiga kali membawa sabu seberat 500 gram ke Makassar. Setiba di Makassar, Iden dituntun membawa sabu ini ke sebuah hotel di Makassar dan setelah menemui seseorang di hotel tersebur, ia dipesankan tiket untuk pulang.  Setiap melakukan pengiriman, Iden mendapatkan keuntungan sebesar Rp 10 juta.  ""Ini sudah ketiga kalinya. Dua kali pengiriman sebelumnya berhasil lolos dengan berat yang sama,"" imbuhnya.  Iden disangkakan pasal 112 Undang-undang Nomor 35 Tahun 2009 tentang Narkotika dengan ancaman hukuman paling lama 15 tahun penjara. Iden yang dua kali berhasil membawa narkoba tanpa terdeteksi pihak otoritas pengamanan di bandara kmembuat polisi menelusuri pemasok barang narkoba tersebut.  Kompol Supriatna mengungkapkan, Iden membawa sabu ini atas perintah seseorang yang berada di Sukabumi, Jawa Barat yang berinisial E. Dari situ ia diperintahkan ke Pekanbaru untuk menemui seseorang dan mengambil narkoba tersebut.  ""Ini terkait dengan jaringan yang berhasil kami ungkap di Makassar beberapa waktu lalu, dengan barang bukti seberat 3 kilogram yang kita amankan di sebuah hotel di Makassar,"" kata Suprianto.  Setelah tiba di Makassar, Iden menemui seseorang berinisial I di salah satu hotel di Makassar dan menyerahkan narkoba itu. Namun, Iden mengaku tidak mengenal siapa pria I yang ditemuinya itu.  ""Makanya kita masih dalam tahap penyelidikan untuk kita bongkar jaringan ke atasnya apakah jaringan ini jaringan nasional atau jaringan internasional,"" pungkas Suprianto.","Kurir Narkoba Lintas Pulau Ditangkap di Bandara Sultan Hasanuddin"
"dict","nasional","Kompas.com Tersertifikasi dalam Jaringan Internasional Penguji Informasi  —   secara resmi tersertifikasi dalam jaringan internasional penguji fakta ( ). Di dunia, selain  , baru ada 49 lembaga lain yang mendapat sertifikasi ini. ""Di era digital saat ini, masyarakat dihadapkan pada banjir informasi yang serba tidak pasti kebenarannya. Sertifikasi IFCN ini meneguhkan komitmen   yang selalu menguji setiap informasi untuk mencari dan menemukan kebenaran. Dengan upaya ini, hoaks yang marak dan menyamar sebagai informasi bisa dilawan,"" kata Pemimpin Redaksi   Wisnu Nugroho di Jakarta, Rabu (17/10/2018). Hampir setiap hari, Tim Hoaks atau Fakta   melakukan verifikasi dengan turun langsung ke lapangan dan menelusuri sumber-sumber yang kredibel untuk memastikan kebenaran sebuah informasi. Database Hoaks atau Fakta yang ditelusuri    . Bekerja sama dengan Turnbackhoax.id,   juga menerima laporan masyarakat atas sejumlah informasi yang ingin diverifikasi. Formulir laporan masyarakat   agar siapa pun bisa berpartisipasi.  Rubrik khusus ini pula yang menjadi salah satu pertimbangan IFCN memasukkan   sebagai jejaring lembaga penguji internasional. Pertimbangan lain yang dijadikan dasar adalah sikap   yang non-partisan, transparan dalam sumber pendanaan, dan selalu mengutip sumber-sumber yang kredibel untuk setiap beritanya. Di antara 49 lembaga yang tersertifikasi dalam jaringan internasional penguji fakta (IFCN - International Fact-Checking Network), ada lima lembaga dari Indonesia. Lima lembaga itu adalah  ,  ,  , dan Mafindo (turnbackhoax.id).","Kompas.com Tersertifikasi dalam Jaringan Internasional Penguji Informasi"
"dict","tekno","Go-Jek Disebut Belum Berstatus ""Decacorn""   Selain itu, hasil riset CB Insight yang menyatakan bahwa valuasi    telah melampaui 10 miliar dollar AS juga memunculkan tanda tanya. Pasalnya, CB Insight sendiri tidak menjabarkan dengan jelas dari mana angka tersebut muncul. Sehingga, masih ada kemungkinan bahwa valuasi Go-Jek memang belum mencapai 10 millar dollar AS dan baru ""mendekati"" nilai tersebut.  Beberapa waktu lalu, Nila Marita, Chief of Corporate Affairs Go-Jek pun mengamini hal tersebut, dan ini memperkuat dugaan bahwa valuasi Go-Jek memang belum mencapai angka 10 miliar dollar AS. ","Go-Jek Disebut Belum Berstatus ""Decacorn"""
"dict","properti","Jelang Peresmian, Tol Pandaan-Malang Jalani Uji Laik Fungsi  - Pekerjaan Jalan Tol Pandaan-Malang Seksi I-III sepanjang 30 kilometer telah rampung. Dalam waktu dekat, ruas sepanjang 30 kilometer tersebut dapat segera dioperasikan. Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengatakan, uji laik fungsi akan dilaksanakan pada Kamis (11/4/2019). ""Ada beberapa pekerjaan pembersihan penyelesaian, mudah-mudahan satu hari ini selesai, besok (hari ini) ada tim penilai sertifikasi laik fungsi, sebelumnya minggu lalu sudah tahap penilaian pra laik fungsi,"" kata Basuki dalam keterangan tertulis, Rabu (10/4/2019). Bila proses uji laik fungsi dapat selesai dalam sehari dan dinyatakan siap beroperasi, Basuki menyebut, dirinya akan mengusulkan kepada Presiden Joko Widodo untuk meresmikannya. ""Sekarang akan kita lihat lagi perkembangannya. Ibu Gubernur Jawa Timur mengusulkan untuk bisa diresmikan tanggal 12 April 2019 saat Presiden berada di Malang,"" ujarnya. Adapun untuk Seksi IV dan V sepanjang 8 kilometer, penyelesaiannya masih dikoordinasikan dengan Balai Pelestarian Cagar Budaya (BPCB) Jawa Timur. Sebab, beberapa waktu lalu ditemukan situs purbakala di seksi ini. ""Untuk ruas dari Singosari ke Malang yang ditemukan situs purbakala, saat ini sedang dilakukan pergeseran as/trase jalannya,"" kata dia. Jalan Tol Pandaan-Malang terdiri dari 5 seksi yang terbagi menjadi Seksi 1 Pandaan-Purwodadi sepanjang 15 kilometer, dan Seksi 2 Purwodadi-Lawang sepanjang 8 kilometer. Selanjutnya Seksi 3 Lawang-Singosari sepanjang 7 kilometer, Seksi 4 Singosari-Pakis sepanjang 4 kilometer, dan Seksi 5 Pakis-Malang sepanjang 4 kilometer. PT Jasamarga Pandaan Malang, selaku badan usaha jalan tol (BUJT) yang memperoleh konsesi, membenamkan investasi sebesar Rp 5,9 triliun untuk merampungkannya. Adapun nilai konstruksi sebesar Rp 3,7 triliun dikerjakan oleh PT Pembangunan Perumahan (PP). Kehadiran ruas tol ini diharapkan dapat mempercepat mobilisasi masyarakat, barang dan jasa. Pasalnya, waktu tempuh dari Surabaya menuju Malang dan sebaliknya yang biasanya ditempuh dalam kurun 4-6 jam, dapat dipersingkat menjadi kurang dari satu jam.","Jelang Peresmian, Tol Pandaan-Malang Jalani Uji Laik Fungsi"
"dict","foto","Melihat Gaya Kampanye Jokowi-Ma'ruf Amin, Sepekan Terakhir  Dalam sepekan terakhir, pasangan calon presiden dan calon wakil presiden nomor urut 01, Joko Widodo dan KH Ma'ruf Amin melakukan orasi di berbagai daerah dalam masa kampanye terbuka. Jokowi memulai kampanyenya pekan ini dengan mengunjungi para pendukungnya sekaligus berorasi di Sorong, Papua Barat, Senin (1/4/2019). Ia juga menyapa pendukungnya saat kampanye terbuka yang diwarnai turunnya hujan di Lapangan Dukuhsalam, Kabupaten Tegal, Jawa Tengah, Kamis (4/4/2019). Hingga akhir pekan, Jokowi dan Ma'ruf Amin terpantau menyambangi sejumlah daerah di Jawa Barat, Jawa Tengah, hingga wilayah Asahan, Sumatera Utara. Pada Minggu (7/4/2019), pasangan tersebut dijadwalkan mengikuti Pawai Karnaval Bersatu di Alun-alun Ahmad Yani, Kota Tangerang. Setelah itu, Jokowi akan menuju ICE BSD, Tangerang, untuk menghadiri deklarasi komunitas olahraga dan atlet, Minggu malam. Sementara Ma'ruf melanjutkan perjalanan ke Haul Raden Aria Wangsakara ke-402 di Pendopo Taman Makam Pahlawan Raden Aria Wangsakara, Lengkong Kulon, Kabupaten Tangerang. ","Melihat Gaya Kampanye Jokowi-Ma'ruf Amin, Sepekan Terakhir"
"dict","bola","Hasil Ajax Vs Juventus, Gol Ronaldo Gagal Antarkan Juve Menang    — Gol    gagal mengantarkan kemenangan bagi    di pertandingan   pertama perempat final   . Laga antara    vs Juventus di Johan Cruijff Arena, Rabu (10/4/2019) atau Kamis dini hari WIB berakhir imbang 1-1. Juventus sempat unggul lebih dulu lewat gol Ronaldo pada menit ke-45 pengujung babak pertama. Namun, Ajax membalas lewat gol David Neres pada menit ke-46 awal babak kedua. Gol ke gawang Ajax menjadi gol ke-125 Ronaldo di ajang Liga Champions. Gol tersebut juga menjadikan Ronaldo sebagai satu dari dua pemain yang paling banyak mencetak gol di Johan Cruijff Arena pada ajang Liga Champions. Dia telah mengoleksi enam gol di markas Ajax, menyamai Zlatan Ibrahimovic. Di pihak lain, gol Neres juga membuatnya telah mencetak tujuh gol dalam delapan pertandingan terakhirnya di semua kompetisi untuk Ajax. Juventus dan Ajax akan kembali bertemu pada laga   kedua di Stadion Allianz, Turin ,pada Rabu (17/4/2019) pekan depan. : 24-Andre Onana; 3-Joel Veltman, 4-Matthijs de Ligt, 17-Daley Blind, 31-Nicolas Tagliafico; 6-Donny van de Beek, 21-Frenkie de Jong, 22-Hakim Ziyech, 20-Lasse Schoene (Jurgen Ekkelenkamp 75'), 7-David Neres; 10-Dusan Tadic Pelatih: Erik ten Hag : 1-Wojciech Szczesny; 20-Joao Cancelo, 19-Leonardo Bonucci, 24-Daniele Rugani, 12-Alex Sandro; 30-Rodrigo Bentancur, 5-Miralem Pjanic, 14-Blaise Matuidi (Paulo Dybala 75'); 33-Federico Bernardeschi (Sami Khedira 90'), 17-Mario Mandzukic (Douglas Costa 60'), 7-Cristiano Ronaldo Pelatih: Massimiliano Allegri","Hasil Ajax Vs Juventus, Gol Ronaldo Gagal Antarkan Juve Menang"
"dict","megapolitan","Kronologi Kecelakaan Beruntun di Tol BSD yang Menewaskan Satu Orang  - Kasubdit Gakkum Ditlantas Polda Metro Jaya, Kompol Muhammad Nasir, menjelaskan, kecelakaan beruntun di ruas Tol BSD KM 09.500, Jumat (12/4/2019) berawal dari mobil Mitsubishi dengan plat nomor B 378 BEL.  Pengemudi Mitsubishi datang dari arah Jakarta menabrak pembatas jalan sampai memasuki jalur yang berlawanan arah dari arah kedatangannya. ""Krolonologi kejadian berdasarkan interogasi dan keterangan saksi bahwa kendaraan Mitsubishi yang melaju dari arah Jakarta sesampainya di KM 09.500 menabrak pembatas jalan diduga karena kurangnya konsentrasi,"" kata Nasir saat dikonfirmasi  , Jumat.  Menurut Nasir, mobil Mitsubishi masuk ruas tol arah Jakarta dan menabrak kendaraan kedua. Lalu, kendaraan kedua menabrak kendaraan ketiga di lajur dua. Kendaraan ketiga pun ditabrak kendaraan keempat dengan posisi kendaraan keempat menghadap ke timur.  ""Mobil itu lalu memasuki jalur yang berlawanan dan menabrak tiga kendaraan lainnya yakni Ertiga dengan plat nomor B 2029 BKW, Innova dengan plat nomor B 1014 WOU, dan Toyota Rush dengan plat nomor B 1546 WDX,"" ujar Nasir. Kecelakaan itu menyebabkan satu orang tewas dan empat orang lainnya luka. Seluruh korban telah dibawa ke Rumah Sakit Premier, Bintaro.  ""Satu orang meninggal dunia. Dia adalah pengemudi Ertiga,"" kata Kasat Lantas Polres Tangerang Selatan AKP Lalu Hedwin.","Kronologi Kecelakaan Beruntun di Tol BSD yang Menewaskan Satu Orang"
"dict","tekno","iPhone 5G Terancam Telat, Apple Beralih ke Huawei? Artinya, Intel tidak akan dapat mengirimkan modem dalam jumlah yang dibutuhkan   , tepat pada waktunya untuk peluncuran iPhone 5G pada 2020 mendatang.  Namun hal tersebut baru sebatas informasi dari sumber terdekat, baik Huawei maupun Apple sendiri tidak berkomentar atas kabar ini. ","iPhone 5G Terancam Telat, Apple Beralih ke Huawei?"
