"_type","category","isi","judul"
"dict","finance","Jakarta - Menteri Koordinator Kemaritiman Luhut Binsar Pandjaitan buka suara menanggapi pernyataan Prabowo Subianto Ibu Pertiwi sedang diperkosa. Prabowo menyampaikan hal itu dalam kampanye akbar di Gelora Bung Karno, Minggu (7/4/2019).Luhut menegaskan Indonesia merupakan negara hebat, salah jika ada yang mengatakan Ibu Pertiwi sedang diperkosa. Bahkan, Luhut mengatakan mungkin orang yang mengatakan hal itu yang sedang memperkosa Ibu Pertiwi.Berita terpopuler lainnya masih tentang Luhut yang merespons soal uang orang Indonesia yang disebut lari ke luar negeri. Berikut 5 berita terpopuler detikFinance, Senin (8/4/2019). (hns/fdl) luhut binsar pandjaitan luhut binsar panjaitan prabowo prabowo subianto ibu pertiwi diperkosa Sebelumnya Rizal Ramli Ditunjuk Jadi Pakar, Prabowo: Ahli Matematika, Fisika 1 / 4 Selanjutnya Jawaban Luhut ke Orang yang Sebut Ibu Pertiwi Diperkosa","Luhut Kritik Keras yang Sebut Ibu Pertiwi Diperkosa"
"dict","finance","Jakarta - Rangkaian Indonesia Young Entrepreneur Summit (YES) 2019 berlanjut ke Lombok. Untuk itu milenial Lombok jangan sampai sia-siakan kesempatan mendapat ilmu dan pengalaman berwirausaha dari para tokoh yang sudah sukses di bidangnya.Bagi yang belum tahu, sebelumnya Indonesia YES 2019 sukses digelar di Medan dengan menghadirkan tokoh-tokoh inspiratif seperti Sandiaga Uno, Aditya Surya Pratama, Zaskia Sungkar, Irwansyah, Dimas Seto, dan Denia Ponti.Tidak kalah meriah, kali ini Lombok YES 2019 juga akan menghadirkan tokoh-tokoh inspiratif, di antaranya Teuku Wisnu, Shireen Sunkar, Kamrussamad, dan tentunya Sandiaga Uno. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); Baca juga: Cerita Artis Dimas Seto Mulai Bisnis Tanpa Modal, Kok Bisa?Selain menghadirkan tokoh inspiratif, seperti rangkaian Indonesia YES 2019 sebelumnya, Lombok YES 2019 juga akan dimeriahkan pembawa acara yang menarik, yaitu Ferry Maryadi dan Deswita. Lombok YES 2019 juga akan semakin meriah dengan penampilan dari penyanyi Siti Badriah.Lewat program yang digagas oleh KAHMIPreneur ini, milenial Lombok akan didorong untuk bisa berwirausaha, kompeten, dan mampu bersaing di era digital. Lombok YES 2019 akan digelar pada Selasa (9/4/2019), tepatnya pada pukul 15.30-18.00 WIB di Lombok City Center.Baca juga: Sandiaga akan Perjuangkan Pintu Tol Magetan yang Dijanjikan JokowiBagi yang berminat mengikuti Lombok YES 2019 bisa mendaftar di laman resmi Indonesia YES 2019. Setelah menyelesaikan segala tahapan registrasi peserta akan diberi e-ticket yang dapat ditukarkan untuk mendapatkan ID peserta.Sebagai informasi, sebelum Medan, rangkaian Indonesia YES 2019 juga diselenggarakan di beberapa kota, di antaranya Surabaya, Bandung, Sragen, dan Makassar. Usai digelar di Lombok, rangkaian Indonesia YES 2019 akan digelar di Jakarta. (mul/ega) yes 2019 sandiaga uno","Hai Meton! Yuk Belajar Wirausaha Bareng Sandiaga di Lombok"
"dict","sport","Jakarta - MotoGP Amerika Serikat akan menjadi balapan ketiga di MotoGP 2019. Berikut ini jadwal balapan di Circuit of The Americas yang terletak di Austin, Texas itu.MotoGP Amerika Serikat akan dilangsungkan pada Senin (15/4/2019) dinihari WIB. Ini merupakan balapan ketiga musim 2019 setelah dua race pertama dilangsungkan di Qatar dan Argentina.Rider-rider MotoGP datang ke Amerika Serikat masih dibayangi penampilan impresif Marc Marquez di Rio Hondo, pekan lalu. Memulai balapan dari posisi terdepan, Marquez mendominasi balapan sampai akhirnya menyentuh garis finis dengan selisih nyaris sepuluh detik dari Valentino Rossi di posisi dua. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945783791-0'); }); Baca juga: Disinggung Crutchlow dalam Insiden Jump Start, Apa Kata Marquez?Kemenangan di MotoGP Argentina itu juga mengantar Marquez memuncaki klasemen MotoGP. Sang juara dunia menggusur Andrea Dovizioso, yang finis ketiga.detikSport masih akan menayangkan secara live streaming balapan MotoGP Amerika Serikat ini. Race tentunya juga bisa ditonton di Trans7.Berikut Jadwal MotoGP Amerika Serikat di Sirkuit Austin:JUMAT (12/4/2019)FP 1 Moto3 21.00 - 21.40FP 1 Moto2 22.55 - 23.35FP 1 MotoGP 21.55 - 22.40 FP 2 Moto3 01.15 - 01.55 (sabtu dinihari)FP 2 Moto2 03.10 - 03.50 (sabtu dinihari)FP 2 MotoGP 02.10 - 02.55 (sabtu dinihari)SABTU (13/4/2019)FP 3 Moto3 21.00 - 21.40FP 3 Moto2 22.55 - 23.35FP 3 MotoGP 21.55 - 22.40Kualifikasi Moto3 00.35 - 01.15 (minggu dinihari)Kualifikasi Moto2 03.05 - 03.45 (minggu dinihari)Kualifikasi MotoGP 02.10 - 02.50 (minggu dinihari)Minggu (14/4/2019)Race Moto3 23.00Race Moto2 00.20 (Senin dinihari)Race MotoGP 02.00 (Senin dinihari) (din/rin) motogp amerika serikat motogp austin motogp marc marquez valentino rossi andrea dovizioso","Jadwal MotoGP Amerika Serikat di Austin Akhir Pekan Ini"
"dict","finance","Jakarta - Pengoperasian jalur Double Double Track (DDT) alias jalur rel dwi ganda akan dimulai dengan melakukan switchover pada Jumat dini hari. Switchover maksudnya, jalur lama akan dialihkan operasi keretanya ke jalur baru.Aktivitas switchover pada jalur segmen Jatinegara-Cakung ini akan membawa dampak pada bertambahnya waktu perjalanan kereta api. Jadwal beberapa kereta api pun akan terkena dampak karena proses ini.""Kami mengimbau kepada masyarakat pengguna kereta untuk dapat menyesuaikan waktu perjalanan bagi yang akan menggunakan kereta api serta memohon maaf atas ketidaknyamanan sebagai dampak pelaksanaan switchover,"" ungkap Kepala Balai Teknik Jakarta Banten Direktorat Jenderal Perkeretaapian Kemenhub Jumardi, di Hotel Sriwijaya, Senin (4/8/2019). Baca juga: DDT Beroperasi, Persimpangan Rel Pisangan dan Cakung DitutupSetidaknya ada beberapa kereta jarak jauh dari arah timur Jawa yang masuk ke Jakarta akan bertambah waktu perjalanannya. Kepala Bidang Operasional DAOP I KAI, Sofyan Hasan menyebutkan beberapa jadwal kereta yang akan terdampak switchover jalur DDT ini.""Pertama ada KA Kutojaya dari Kutoarjo, masuknya jam 01.00 sekian, kalau itu kemungkinan lolos, kita loloskan. Kemudian KA Jayabaya, ada juga yang riskan itu KA Gopar (Argo Parahiyangan) karena dari Bandung ke Gambir itu jam 02.00 kemudian mungkin di tahan,"" ungkap Sofyan.""Kemudian KA Gaya Baru malam dari selatan, KA Senja Utama dari Yogya, sama KA Saunggali dan KA Gumarang,"" tambahnya.Baca juga: Double-double Track Jatinegara-Cakung Beroperasi Pekan IniUntuk kereta api dari Jakarta menuju ke arah timur Jawa menurut Sofyan tidak akan terlalu berpengaruh karena tidak ada jadwal kereta dini hari.""Pokoknya yang berangkat malam dari timur Jawa yang menuju Jakarta, kemungkinan akan kena dampak. Kalau yang dari Jakarta nggak ada masalah, karena dari Gambir itu (paling malam) jam 23.00-23.20,"" tutur Sofyan. (fdl/fdl) ddt proyek ddt manggarai-cikarang jalur kereta kereta api double double track kereta","Catat! Jadwal Kereta Ini akan Terganggu saat Peralihan ke DDT"
"dict","finance","Jakarta - Isu pembangunan infrastruktur oleh BUMN yang menggunakan utang diprediksi akan muncul dalam debat kelima pada 13 April 2019. Influencer tim kampanye nasional (TKN) Mukhamad Misbakhun mengatakan ada strategi yang akan dimanfaatkan capres petahana dalam menjawab isu tersebut.""Tidak mungkin negara hadir ke pasar secara langsung. Negara hadir melalui agen pembangunan, itu adalah BUMN,"" kata Misbakhun di Kantor DPP Partai Golkar, Jakarta Barat, Senin (8/4/2019).Di era kepemimpinan Presiden Jokowi dan Wapres Jusuf Kalla (JK). Peran BUMN dalam menggarap proyek infrastruktur memang sangat dominan. Hanya saja yang akan dipertanyakan mengenai modal BUMN dalam investasi tersebut berasal dari pembiayaan. Baca juga: Tim Jokowi Siapkan Penangkal Isu Bangun Infrastruktur Pakai UtangMenurut Misbakhun, total utang BUMN sekitar Rp 5.000 triliun. Namun jika modal ditambah utang hasilnya aset BUMN, sekarang nilainya sekitar Rp 8.000 triliun.Itu artinya, kata Misbakhun, setiap pembiayaan yang diambil oleh BUMN sangat produktif.Baca juga: Rizal Ramli: Prabowo Bisa Bawa Pertumbuhan Ekonomi 8%, Jokowi 5%""Kalau lihat rumus akuntansi utang plus modal itu total aset kita. Jangan beranggapan kalau punya utang itu titik lemah kuta, kalau utang itu produktif menjadi modal untuk mengerjakan yang lebih besar,"" jelas Misbakhun.Selain itu, kata Misbakhun, pembangunan infrastruktur di Indonesia juga sudah dimanfaatkan oleh swasta melalui skema seperti KPBU.""Ada utang yang dicetak untuk kebutuhan produktif, sehingga tidak mempengaruhi, orang bisa mengutang, aset bertambah kemampuan bayarnya mencukupi, ini yang perli diketahui,"" terang Misbakhun. (hek/fdl) debat pilpres 2019 infrastruktur jokowi pilpres 2019","Isu Bangun Infrastruktur Pakai Utang bakal Muncul di Debat Capres"
"dict","finance","Jakarta - Presiden Joko Widodo (Jokowi) meresmikan beroperasinya terminal Bandara Tjilik Riwut di Kota Palangkaraya, Provinsi Kalimantan Tengah pada Senin (8/4/2019). Terminal baru tersebut dibangun untuk mendukung geliat perekonomian masyarakat Palangka Raya dan sekitarnya yang dalam lima tahun terakhir bertumbuh positif.""Kita harapkan bandar udara ini bisa menjadi sebuah motor pertumbuhan ekonomi di Kalimantan Tengah. Itu terlihat dari jumlah penumpang yang meningkat sangat tinggi dan pertumbuhan kargo yang juga sangat tinggi,"" ujar Jokowi dalam keterangan tertulis Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden, Bey Machmudin, Senin (8/4/2019).Tiba sekitar pukul 16.40 WIB, Presiden Jokowi dan Ibu Negara Iriana disambut dengan prosesi adat dan tarian selamat datang. Setelah itu, Kepala Negara meninjau fasilitas terminal baru yang dibangun dengan menggunakan dana keseluruhan mencapai kurang lebih Rp 700 miliar. Baca juga: Terminal Baru Bandara Tjilik Riwut Resmi Beroperasi""Hampir 4,5 tahun telah diselesaikan. Ini menyangkut anggaran kurang lebih Rp 700 miliar yang semuanya dibebankan di anggaran APBN kita baik untuk pembangunan terminal, taxi way, maupun perpanjangan runway,"" terang Jokowi.Terminal baru tersebut memiliki luas 29.124 meter persegi dan dapat melayani hingga 2.200 pengguna jasa penerbangan setiap harinya. Terminal baru tersebut jauh lebih luas dibandingkan dengan terminal sebelumnya yang luasnya kurang dari 5.000 meter persegi dan hanya mampu melayani penumpang hingga 600 orang per harinya.Baca juga: Sepanjang 2018, 115 Juta Penumpang Hilir-mudik di Bandara AP II""Artinya enam kali lipat sekarang ini. Besar sekali,"" kata Presiden Jokowi.Turut hadir dalam acara peresmian tersebut di antaranya adalah Menteri Perindustrian Airlangga Hartarto, Menteri Perhubungan Budi Karya Sumadi, Kepala Staf Kepresidenan Moeldoko, dan Gubernur Kalimantan Tengah Sugianto Sabran. (hns/idn) jokowi jokowi bandara tjilik riwut kalimantan tengah kalteng","Resmikan Terminal Baru Bandara Tjilik Riwut, Jokowi: Besar Sekali"
"dict","finance","Jakarta - Pengusaha Nasional Erwin Aksa menyebut pembangunan infrastruktur di era Presiden Joko Widodo (Jokowi) tak jelas arahnya. Imbasnya, hal ini menimpa pengusaha yang terlibat di dalamnya.Dia mencontohkan pada bisnis jalan tol. Erwin yang kini tergabung dalam Aliansi Pengusaha Nasional (APN) tersebut bilang rencana pembangunan jalan tol di Indonesia saat ini tak menjamin keuntungan bagi para pengusaha.""Pak Rizal (Rizal Ramli) membangun 4 section jalan tol. Setelah itu saya bilang tidak mau lagi bangun jalan tol. Tidak jelas. Karena ketika kita bangun jalan tol, pemerintah bangun juga jalan arteri di sebelahnya. Bagaimana mau jalan untung? Kan pasti rakyat maunya yang gratis, dari pada masuk tol,"" katanya dalam acara Diskusi Bareng Aliansi Pengusaha Nasional (APN) Indonesia di Hotel Century Park, Jakarta, Senin (8/4/2019). googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); Sama halnya dengan listrik. Dia bilang kerap terjadi perubahan dalam proses tender yang menyebabkan terjadinya ketidakpastian bagi pengusaha. ""Saya berhasil ekspansi. Dari 1, 2 jadi 3, 4. Tapi berubah lagi peraturannya, PLN harus ikut jadi pemegang saham. Dan tidak setop modal. Jadi swastanya harus bantu equity-nya. Di-carry dulu, digendong dulu equity nya. Jadi sampai hari ini tidak ada satu pun IPP yang jalan. Jadi akhirnya BUMN lagi yang kerja sendiri,"" ungkapnya.Baca juga: Pengembangan Blok Masela Masih Terganjal LahanErwin juga mencontohkan pada beberapa tender proyek di Pertamina yang diikutinya. ""Sudah selesai di ujung malah dibatalin. Saya tanya kenapa? Katanya mau kerja sendiri. Nah sampai hari ini proyek itu tidak jalan-jalan,"" katanya. Erwin bilang negara pada akhirnya mengalami kerugian dengan tak terlaksananya pembangunan infrastruktur yang sudah direncanakan. Misalnya, saat ini Indonesia tercatat sebagai negara yang paling tinggi dalam mengimpor LPG. Hal ini menurut dia seharusnya dapat diatasi jika pemerintah lebih serius dalam menggandeng swasta menggarap proyek LPG yang dia maksud.""Artinya apa, memang ada distress kepada pemerintah termasuk kepada BUMN oleh pelaku usaha. Kegelisahan-kegelisahan ini sangat luar biasa besarnya,"" kata Erwin.Baca juga: Rizal Ramli: Prabowo Bisa Bawa Pertumbuhan Ekonomi 8%, Jokowi 5%Simak Juga 'Jokowi: Infrastruktur Dibangun, Pertumbuhan Ekonomi Mengikuti':[Gambas:Video 20detik] (eds/fdl) jalan tol infrastruktur jokowi erwin aksa","Pengusaha Beberkan Semrawutnya Pembangunan Infrastruktur Era Jokowi"
"dict","sport","Manchester - Manchester City akan tandang ke markas baru Tottenham Hotspur di Liga Champions. Kevin De Bruyne meyakini atmosfer di stadion baru tak akan berdampak besar ke pertandingan.Pertandingan leg pertama perempatfinal Liga Champions antara Tottenham dan City akan digelar di Tottenham Hotspur Stadium, Rabu (10/4/2019) dini hari WIB. Ini akan jadi laga kompetisi Eropa pertama di stadion baru Tottenham.Tottenham sudah memakai stadion barunya dalam pertandingan melawan Crystal Palace di Liga Inggris pada tengah pekan kemarin. The Lilywhites merayakan pembukaan stadion barunya itu dengan kemenangan 2-0 atas Palace. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Pep, Bagaimana Kalau City Ternyata Cuma Dapat Satu Piala?Kendati stadion baru Tottenham disambut dengan antusiasme tinggi, De Bruyne menilai tak ada yang spesial. Menurut gelandang asal Belgia itu, atmosfernya tidak akan ada bedanya dengan Wembley dan tak akan berpengaruh besar ke pertandingan.""Saya tidak peduli soal stadion. Saya memikirkan tim yang akan kami lawan,"" ujar De Bruyne seperti dilansir Sky Sports.""Semua orang bicara soal stadion seolah-olah itu sesuatu yang spesial. Semua punya stadion, semua punya suporter.""""Mereka akan siap, mereka mungkin akan sedikit lebih bersemangat, tapi pada akhirnya itu adalah stadion dengan suporter. Saya kira tidak akan ada bedanya.""""Kalau mereka ke Wembley dengan 80.000 atau 62.000 (suporter), akan sama saja. Ini akan jadi pertandingan berat, tapi menurut saya kami akan baik-baik saja,"" ucapnya.Baca juga: Tunggu De Bruyne Musim Depan (nds/fem) manchester city tottenham hotspur liga champions kevin de bruyne","Hadapi Tottenham di Stadion Baru, De Bruyne: Tak Akan Ada Bedanya"
"dict","hot","","Terpikat Kecantikan Marsha Timothy"
"dict","finance","Jakarta - Pengusaha nasional Erwin Aksa membeberkan sejumlah keluhan dari pengusaha selama masa pemerintahan Presiden Joko Widodo (Jokowi) 4,5 tahun terakhir. Dia bilang sejumlah sektor mengalami tekanan berat, utama nya riil yang menjadi salah satu penggerak terbesar ekonomi dalam negeri.""Kita ini merasakan sektor riil tidak bergerak. Daya beli turun, harga mahal. Itu tidak bergerak. Masyarakat tidak punya lagi space, tidak punya lagi tabungan untuk belanja lebih dari kebutuhan pokok mereka. Mereka tidak bisa lagi jalan-jalan, tidak bisa lagi liburan. Tidak bisa lagi belanja 2-3 kali per bulan. Jadi toko-toko pda sepi,"" katanya dalam acara Diskusi Bareng Aliansi Pengusaha Nasional (APN) Indonesia di Hotel Century Park, Jakarta, Senin (8/4/2019).Pelemahan ekonomi juga menyentuh sektor properti. Sentimen negatif pada industri properti dia bilang membuat ratusan industri yang ada di bawah industri properti mengalami tekanan dan membuat ekonomi lesu. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); ""Inilah saya tidak tahu kenapa pemerintah tidak melihat secara makro persoalan. Di mana-mana di dunia, properti itu adalah salah satu penggerak ekonomi yang membuat pertumbuhan ekonomi,"" ungkapnya.Baca juga: Pengusaha Beberkan Semrawutnya Pembangunan Infrastruktur Era JokowiDia juga mengaku bingung dengan intervensi Presiden Jokowi terhadap harga semen di pasar. Padahal, dia bilang harga semen seharusnya mengikuti mekanisme pasar.Dia juga mengkritik intervensi pemerintah terhadap industri sawit hingga kebijakan BBM satu harga yang akhirnya membuat Pertamina rugi. Singkat cerita, hal tersebut pada akhirnya dia bilang membuat ekonomi tidak tumbuh dan menjamurnya pengangguran. ""Yang pengusaha besar ya stabil saja, yang mau merangkak juga susah, yang pengusaha baru ya nyungsep nggak bisa ngapa-ngapain,"" katanya.Baca juga: BPN: Umpatan 'Ndasmu' Wujud Kejengkelan Prabowo (eds/fdl) pengusaha erwin aksa pertumbuhan ekonomi jokowi","Erwin Aksa: Banyak yang Rugi dan Nganggur di Era Jokowi"
