"_type","category","isi","judul"
"dict","travel","8 Obyek Wisata Dekat Perhelatan SEA Games 2019 Filipina  Pesta olahraga Asia Tenggara atau SEA Games 2019 diadakan di Metro Manila, ibukota Filipina. Sebagai daerah penyelenggara event acara besar, banyak wisatawan yang berkunjung ke sana. Perhelatan SEA Games 2019 berlangsung di Quirino Grandstand, Rizal Park. Filipina juga telah menyelenggarakan pesta olahraga ini sebanyak empat kali. Terdapat empat kota sebagai tuan rumah pesta ini yaitu Kota New Clark, Metro Manila, Angeles, dan Olongapo. Ada banyak obyek wisata yang ada dekat tempat penyelenggaraan SEA Games 2019, mulai dari museum, pusat belanja hingga wisata air. Jika kamu tengah menonton perhelatan SEA Games 2019 kamu bisa mengunjungi obyek wisata berikut ini: Obyek wisata pertama yang dapat dikunjungi jika sedang berada di jantung Kota Manila adalah Rizal Park. Taman seluas 58 hektar ini berada di Lunete Jalan Roxas Boulevard. Taman ini begitu diminati warga setempat untuk sekadar bersantai dan melihat Monumen Jose Rizal. Monumen ini merupakan sebuah monumen yang dibangun pada tahun 1908 dan dibuat untuk mengenang jasa dari Dr Jose Rizal, pejuang kemerdekaan Filipina. Tak hanya itu, pengunjung juga bisa melihat sebuah tugu kecil bergambar peta wilayah Filipina di depan Monumen Jose Rizal. Ini merupakan titik nol kilometer Manila. Selain itu, pengunjung akan melihat tugu jam bundar atau dikenal dengan Monumen Centennial Memorial Clock. Monumen ini dibangun untuk memperingati 100 tahun kemerdekaan Filipina. Jangan lupa untuk mengunjungi kolam air di belakang Monumen Jose Rizal. Kolam ini dihiasi oleh air mancur, dan pada malam hari akan ada lampu yang mmperindah pemandangan. Berjejer di sisi kolam, pengunjung akan melihat patung-patung para pahlawan nasional Filipina. A post shared by   (@hawryszek) on Feb 7, 2019 at 12:29am PST Obyek wisata kedua di Manila ini mengambil tema wisata air. Besarnya Manila Ocean Park bahkan diklaim sebagai   terbesar di Asia dengan cakupan luas mencapai 8.000 meter persegi. Lokasinya tak jauh dari Rizal Park sehingga tak perlu berlama-lama untuk sampai ke sana. Terdapat 400 ekor spesies ikan yang ada dalam  . Selain itu, pengunjung juga bisa melakukan olahraga air seperti  , dan   seperti di laut. Pengunjung juga bisa menonton atraksi singa laut dalam Sea Lion Show. Pameran ubur-ubur atau   menjadi yang paling ditunggu-tunggu ketika berada di Manila Ocean Park. Ditambah pula Music Acquatica Water yang merupakan wahana rekreasi kolam renang. Obyek wisata air ini buka setiap harinya mulai pukul 10.00 hingga 21.00 WIB. Siapkan uang sebesar 400 Peso atau sekitar Rp 110.000 untuk orang dewasa, sementara anak-anak dikenakan biaya Rp 95.000 atau 350 Peso. A post shared by   (@russelcador) on May 25, 2017 at 10:18am PDT Obyek wisata ketiga ini merupakan    berupa jalur untuk pejalan kaki. Lokasinya berada di tepi Teluk Manila, dan memiliki panjang 2 kilometer. Bagi orang Filipina, tempat ini digunakan untuk olahraga   dan senam pada pagi dan sore hari. Tempat ini juga jadi tempat favorit memandangi alam di tepi Teluk Manila atau sekadar melihat aktivitas kapal yang melewati teluk mampu menghibur masyarakat atau pengunjung di sana. Semakin malam, tempat ini semakin romantis karena adanya cahaya lampu dari pelabuhan dan deretan gedung-gedung di sekitarnya. Jika sedang bersantai lalu kelaparan, tak usah khawatir, karena di sini juga terdapat kafe dan restoran yang menyediakan makanan khas Filipina. Rasakan sensasi menikmati makanan khas sembari memandangi laut di Manila Baywalk. A post shared by   (@sahsileeah) on Jul 2, 2017 at 7:31am PDT","8 Obyek Wisata Dekat Perhelatan SEA Games 2019 Filipina"
"dict","properti","Tumbuhkan Kreativitas Seni, Datascrip Gelar Tombow Grand Workshop  — Dalam rangka menumbuhkan       anak muda di    gambar, Datascrip yang menjadi   Tombow di Indonesia menggelar acara    kontemporer, “Tombow Grand   ” di    Artpreneur   ,   , Sabtu, (30/11/2019). Acara tersebut menghadirkan lima   dari masing-masing    seni menggambar untuk mengisi setiap kelas yang digelar. Di antaranya, Jeremy Jonathan di bidang  , Eko Fitriono di bidang  , Asrika Vitawati di bidang  , Andiani Herlina di bidang  , serta Devita Krisanto di bidang  . Selain itu, acara tersebut terbagi dalam dua kelas,   maupun  . Salah satu   pada acara Tombow Grand Workshop, Eko Fitriono mengatakan bahwa setelah ia menekuni bidang seni menggambar  , dirinya kini ditunjuk sebagai pembuat logo perusahaan di luar negeri. Beberapa perusahaan di berbagai negara yang pernah menjadi kliennya, yaitu Amerika Serikat, Inggris, India, serta Malaysia. Sama halnya dengan Eko, setelah berkecimpung pada bidang seni menggambar  , Jeremy Jonathan juga ditunjuk sebagai pengajar di kota-kota Indonesia, seperti   ,   ,   ,   , dan Medan. Divison Directior PT Datascrip Sylvia Lionggosari mengatakan, hadirnya acara tersebut dapat menjadi ajang untuk wadah mengasah kreativitas dalam menggambar bagi kalangan anak muda. “Tombow Grand Worksop hadir sebagai ajang untuk mengasah kreativitas seni menggambar di kalangan anak muda. Acara ini sekaligus menjadi wadah untuk berbagi    dan pengalaman dari para    di bidangnya,” kata Sylvia.  ","Tumbuhkan Kreativitas Seni, Datascrip Gelar Tombow Grand Workshop"
"dict","bola","Link Live Streaming Ballon dOr Malam Ini, Messi atau Van Dijk?  Malam penganugerahan gelar pemain terbaik dunia 2019 atau    2019 akan berlangsung pada Selasa (2/12/2019) waktu setempat atau Rabu (3/12/2019) pukul 00.30 WIB. Acara itu akan digelar di Theatre du Chatelet, Paris, Perancis. Melihat bursa calon pemenang, muncul dua nama yang selalu disebut, yakni    dan   . Sama seperti tahun-tahun sebelumnya, beberapa hari sebelum pengumuman selalu ada informasi bocornya hasil  . Di tahun ini,   merilis gambar yang menunjukkan hasil     . Dari gambar tersebut, Lionel Messi menjadi pemenang dengan total 446 suara mengungguli Van Dijk (386) dan Mohamed Salah (179). Untuk diketahui, pemilik suara   di Ballon d'Or adalah kapten dan pelatih timnas anggota FIFA serta perwakilan jurnali dari setiap negara. Pada tahun lalu, gelandang Real Madrid, Luka Modric, sukses mematahkan dominasi 10 tahun Messi dan Cristiano Ronaldo. Modric menggondol trofi bola emas dengan catatan prestasi juara Liga Champions dan   Piala Dunia 2018 bersama timnas Kroasia. Tidak hanya itu, Modric juga mengalahkan Ronaldo dan Messi dalam ajang pemain terbaik Eropa versi UEFA.","Link Live Streaming Ballon d'Or Malam Ini, Messi atau Van Dijk?"
"dict","travel","Hotel Alila Pecenongan Berganti Nama Jadi Sparks Luxe Jakarta  - Setelah eksis selama 18 tahun, Hotel Alila Pecenongan Jakarta bertansformasi dengan nama dan pesona yang baru. Dibawah bendera manajemen    Hospitality, hotel Alila berubah nama menjadi    Jakarta. Dibangun sebagai tempat relaksasi dengan gaya kontemporer, Sparks Luxe Jakarta menawarkan tempat menginap modern untuk para urban dan eksekutif muda. Hal ini terwujud dari desain interior hotel yang mengusung konsep simpel dan elegan. Sparks Luxe menyediakan 246 kamar yang di desain dengan gaya modern. Untuk tipe kamar, Sparks Luxe membaginya menjadi enam, yakni Deluxe, Executive, Executive Premier, Executive Suite, Club Suite, dan Sparks Suite. General Manager Sparks Luxe, Vivi Belliasari menyatakan, fitur yang ditawarkan di setiap kamar berbeda-beda. “Untuk kamar tipe Deluxe dan Executive, tamu bisa memilih kamar dengan   atau dengan  . Ada dua pilihan ranjang, yakni   dan  ,” ujar Vivi saat ditemui di Sparks Luxe Jakarta, Jumat (15/11/2019). Untuk tipe  , kamar seluas 30 meter persegi dilengkapi dengan ruang tamu berserta sofa dan mejanya.  Bagi tamu yang berencana menginap di Sparks Luxe untuk  , Vivi menyarankan kamar tipe Club Suite. Kamar seluas 61 meter persegi ini memiliki kamar mandi yang cantik dengan shower terpisah. “Di kamar ini tersedia juga bathtub yang meghadap ke kota, sangat romantis untuk pasangan honeymoon,” ujar Vivi. Ia juga menambahkan, kamar akan dilengkapi dengan   dan meja kerja. terakhir, ada tipe  . Kamar yang memiliki luas 83 meter ini dilengkapi dengan tembok pembatas antara living room dan kamar tidur tamu. Sparks Suite menawarkan kamar mandi besar dengan bathtub, shower terpisah,  , meja rias, dan wastafel ganda.","Hotel Alila Pecenongan Berganti Nama Jadi Sparks Luxe Jakarta"
"dict","bola","Iwan Bule Menangis Setelah Timnas Indonesia Dibungkam Vietnam KOMPAS.COM - Ketua Umum   , Mochamad Iriawan, terlihat terpukul setelah Indonesia takluk dari Vietnam. Indonesia dikalahkan Vietnam dengan skor 1-2 pada pertandingn Grup B SEA Games 2019 di Stadion Rizal Memorial, Minggu (1/12/2019). Kekalahan tersebut membuat    terlihat terpukul. Setelah pertandingan, Iwan Bule tidak langsung beranjak meninggalkan stadion. Dia tampak tetap duduk sambil melipatkan kedua tangannya di dagunya. Sesekali, Iwan Bule terlihat menyeka air matanya. Iwan mengaku terkejut dengan kekalahan yang dialami skuad Garuda Muda. ""Kita sebetulnya butuh imbang, tapi tak terduga di tambahan waktu tiga menit, kita kebobolan,"" kata Iwan Bule.   Iwan Bule akan melakukan evaluasi pascakekalahan ini. Dia juga mengharapkan Indonesia bisa bangkit pada dua laga sisa. ""Bakal dievaluasi supaya di dua pertandingan sisa bisa menang besar karena terakhir Thailand menang dengan gol besar,"" tutur Iwan Bule. Akibat kekalahan ini, Indonesia turun ke peringkat ketiga dengan merangkum 6 poin. Perolehan poin mereka sama dengan Thailand tetapi tim besutan Akira Nishino unggul selisih gol. Demi meraih tiket semifinal, Indonesia wajib meraih kemenangan besar pada dua laga sisa, seraya berharap Thailand takluk dari Vietnam.  Selanjutnya, Indonesia akan bertemu Brunei (3 Desember) dan Laos (5 Desember).","Iwan Bule Menangis Setelah Timnas Indonesia Dibungkam Vietnam"
"dict","otomotif","",""
"dict","lifestyle","PERHATIAN : Cerita ini hanya fiktif belaka, bila ada persamaan nama, tempat, kejadian dan lain-hal lain itu hanya kebetulan belaka..... Salam Messlaip!		","Si Quvroy - Beli Bintang"
"dict","www","Cerita Ussy Sulistiawaty Pernah Backstreet dengan Andhika Pratama, Ternyata... - Artis peran    mengakui, dia dan suaminya,    pernah menjalani hubungan diam-diam atau   sebelum akhirnya menikah.   Ussy mengatakan, saat itu keluarganya lah yang belum merestui hubungannya dengan Andhika.  ""Iya itu udah lama. Ya dulu memang aku   dari keluarga aku, bukan dari keluarga Dika,"" kata Ussy saat ditemui dalam acara Anniversary 14 th Passion Jewelry di Plaza Indonesia, Thamrin Jakarta Pusat, Senin (2/12/2019).  ""Orang-orang salah kalau bilang enggak diizinin sama keluarga Dika. Justru sebenarnya keluargaku yang kayak, 'beneran?',"" kata Ussy melanjutkan. Ussy membeberkan, saat itu, keluarga merasa dia belum siap kembali menjalin hubungan karena baru bercerai dari suami pertama.  ""Aku kan juga enggak mungkin  , 'nih Ma aku punya pacar'. Jadi, setiap Dika antar pulang sampai depan pintu, ternyata mama suka ngintip  ,"" ucap Ussy.  ""Karena aku belum siap, aku juga baru  . Ara juga masih kecil kan,"" kata Ussy.  Ussy diketahui bercerai dengan suami pertamanya, Sugianto Sabran pada 2006. Dari pernikahan pertamanya itu, Ussy dikaruniai dua orang anak.  Barulah, pada 21 Januari 2012 Ussy menikah dengan Andhika Pratama dan mereka dikaruniai dua orang anak.","Cerita Ussy Sulistiawaty Pernah Backstreet dengan Andhika Pratama, Ternyata..."
"dict","otomotif","",""
"dict","lifestyle","7 Makanan Kaya Vitamin D, Demi Tulang dan Otot yang Sehat  - Sumber    terbaik adalah melalui matahari. Vitamin D dibutuhkan untuk menjaga kesehatan tulang, otot dan imun.  Menurut ahli gizi untuk Work It Out, Lisa Bruno, R.D., Vitamin D juga bisa didapatkan dari sejumlah sumber    ketika kamu tidak mendapatkan sinar matahari yang cukup.  Kamu bisa menargetkan 600 IU per hari dan 1.000 IU jika tes darah mengatakan tubuhmu kekurangan Vitamin D.  Ada tujuh sumber makanan tinggi Vitamin D yang bisa kamu tambahkan ke dalam pola makan harianmu jika kamu tak cukup terpapar matahari, dilansir dari Runner's World:    Tak hanya baik untuk jantung dan otak karena tinggi asam lemak omega 3, ikan-ikan berminyak seperti salmon atau tuna juga kaya akan Vitamin D. Lemak pada ikan membantu tubuh menyerap Vitamin D. Ikan juga merupakan sumber protein tanpa lemak yang baik untuk membantu pemulihan otot.    Vitamin D seringkali ditambahkan (fortifikasi) ke dalam susu dan jus jeruk, namun jumlahnya secara signifikan lebih sedikit daripada dalam ikan berminyak. Segelas jus jeruk terfortifikasi hanya mampu memenuhi sekitar 17 persen kebutuhan Vitamin D harian dan susu terfortifikasi hanya 16 persen.","7 Makanan Kaya Vitamin D, Demi Tulang dan Otot yang Sehat"
