"_type","category","isi","judul"
"dict","travel","Menjelajahi Kawasan Wisata Pantai Selatan di Pulau Flores  Obyek wisata di kawasan Pantai Selatan di Pulau Flores, Nusa Tenggara Timur (NTT) tidak kalah menarik dengan bagian tengah Jalan Transflores dan bagian Pantai Utara.  Selama ini agen perjalanan wisata di Pulau Flores dan Indonesia selalu menjual paket perjalanan wisata di bagian tengah Pulau Flores dan bagian utara, sementara kawasan wisata Pantai Selatan masih tersembunyi dari promosi. Bahkan wisatawan asing dan Nusantara jarang mengunjungi obyek wisata alam, budaya dan agrobisnis. Selain itu perkampungan tradisional yang tersebar di kawasan Pantai Selatan belum banyak dikunjungi wisatawan.  Obyek wisata di Pantai Selatan dari Pulau Flores adalah surga yang masih tersembunyi. Tak bisa disalahkan kepada pelaku wisata dan pemerintah setempat yang kurang mempromosikan pariwisata di kawasan Pantai Selatan di ""Pulau Nusa Bunga"" tersebut. Salah satu kendala utama adalah akses infrastruktur jalan yang belum memadai di sepanjang kawasan Pantai Selatan.  Bahkan, promosi lewat media massa tidak gencar seperti bagian Tengah dan Utara dari Pulau Flores yang selalu penuh di halaman koran, media online, majalah wisata, brosur-brosur perjalanan wisata. Bahkan, mungkin website perjalanan wisata belum mencantumkan obyek wisata yang berada di Pantai Selatan dari Pulau Flores. Memang tidak bisa disalahkan kepada siapa saja karena begitu banyak kendala yang dihadapi.    Untuk itu, inilah catatan perjalanan   dari Senin (25/2/2019) sampai Rabu (27/2/2019). Kawasan wisata di Pantai Selatan di Pulau Flores meliputi 5 kabupaten. Kelima Kabupaten itu adalah Kabupaten   , Ngada, Manggarai Timur, Manggarai, dan Manggarai Barat.  Pertama-tama, kita semua mesti mengetahui pintu masuk ke kawasan wisata Pantai Selatan. Jika kita sedang berada di bagian Timur maka kita bisa berwisata untuk melihat kaum perempuan menenun kain tenun ikat khas Nagekeo, Ngada dan Ende di Rumah Tenun Sao Pipi Tolo di Kecamatan Nangaroro. Selanjutnya kita menyisir ke pesisir pantai di Pantai Pasir Putih Tonggo, Kecamatan Keo Tengah.  Inilah sejumlah obyek wisata di pesisir Pantai Selatan di Pulau Flores yang berhasil dihimpun.    Pantai Pasir Putih Tonggo. Pantai ini berada di pinggir lautan luas Flores bagian selatan. Di Pantai ini kita bisa berjemur dan mandi serta merasakan keramahan orang Flores. Di Pantai ini kita bisa minum air kelapa muda yang disuguhkan oleh warga setempat. Tak jauh dari pantai ini, kita bisa berwisata rohani di kuburan seorang misionaris asal Portugal.   Kuburan misionaris itu, Pater Hieronimo Mascarenha dari Ordo Domikan sudah ditetapkan dan diberkati Uskup Agung Ende, Mgr Vinsensius Potokotta sebagai tempat wisata rohani dan tempat ziarah rohani. Akses jalan raya dari Pertigaan Nangaroro ke pesisir Pantai Tonggo sudah agak mulus karena jalannya sudah diaspal.  Berikutnya, Kampung adat Pautola. Setiap tahun, kampung ini menggelar tradisi Sepa Api khas Nagekeo. Uniknya, tradisi Sepa Api sama seperti main sepakbola, namun memadamkan api. Tradisi ini dilaksanakan sehari penuh. Selain itu, kawasan Keo Tengah ini kita bisa menikmati cokelat batangan yang sudah diolah oleh petani setempat. Selain itu di Kecamatan Keo Tengah ada kampung adat Wajo. Kampung adat ini sudah terkenal sampai tingkat Nasional karena musik Ndoto, musik bamboo khas dari masyarakat adat setempat. Akses jalan dari pesisir Pantai Nangaroro berhenti sampai di kawasan Keo Tengah.  Kendala akses jalan belum bisa tembus sampai ke Kecamatan Mauponggo terhalang oleh satu tebing bebatuan cadas yang tak bisa dibongkar atau dibuka dengan alat berat. Tebing itu berada di pinggis pantai di antara Keo Tengah dan Mauponggo. Jika tebing dengan bebatuan cadas bisa dibuka maka akses jalan di pesisir Pantai Selatan akan tembus sampai di Kecamatan Mauponggo.  “Selama ini aksesnya dari Nangaroro-Pantai Tonggo masuk ke perkampungan adat di Kecamatan Keo Tengah dan kembali ke Jalan Transflores, lalu putar lagi lewat Jalan Transflores menuju ke Kecamatan Boawao dan masuk lagi ke Kecamatan Mauponggo. Pemkab Nagekeo sedang memperjuangkan kepada Pemprov NTT serta ke Pemerintah Pusat agar akses jalan di Pantai Selatan bisa tembus dengan membelah tebing curam yang berbatuan cadas tersebut. Jika tebing curam itu bisa tembus maka akses jalan ke kawasan wisata Pantai Selatan bisa mulus,” jelasnya.  Obyek wisata di Kecamatan Mauponggo masih tersembunyi, di antaranya, Gunung Api Ebulobo di bagian selatannya. Wisatawan asing dan Nusantara serta pencinta alam dan para pendaki amatir dan profesional ditantang untuk mendaki ke kawah puncak Gunung Api Ebulobo. Selain itu terdapat Lembah Sawu. Di lembah ini ada begitu banyak perkampungan-perkampungan tradisional yang menyimpan tradisi warisan leluhur orang Mauponggo dan Keo Tengah. Selain itu ada bukit Wolosambi di Pastoran Joann Baptista Mauponggo.   Sebanyak 3.000 pohon durian saat ini sudah berbuah. Setiap tahun, musim panen antara Februari sampai Maret. Bagi penikmat buah durian di Nusantara bisa menikmati dan merasakan buah durian khas Mauponggo. Setiap tahunnya menghasilkan 10 ton buah durian.  Selanjutnya kita bisa mandi dan berenang di Pantai Enagera. Selain mandi dan berenang kita juga mendapatkan informasi seputar kisah Pantai Enagera. Pantai ini pasirnya timbul tenggelam. Bahkan, pantai ini bisa penuh dengan pasir putih pada bulan April saja setiap tahunnya. Sedangkan dari Januari sampai Maret penuh dengan bebatuan cadas. Bahkan ada tokoh legenda sebagai penjaga pantai tersebut. Nama tokoh itu adalah Gera Gae. Orang Mauponggo dan Keo menyebut pasir dengan bahasa lokalnya Ena. Jadi leluhur menamakan pantai ini Pantai Enagera. Selain itu ada warisan meriam yang berusia 500 tahun.   Pasti kita sangat penasaran dengan kisah-kisah ini. Selain Pantai yang eksotis, ada kampung-kampung adat yang warisan tarian-tarian adat dan nyanyian-nyanyian khas Nagekeo. Jika kita haus saat berwisata di Pantai Enagera, kita bisa langsung memetik buah durian milik seorang petani di Kampung Kibaru, Desa Maukeli. Selanjutnya kita masuk di kawasan Pantai Selatan dari Kabupaten Ngada.  Jalan raya pesisir Pantai Selatan bisa tembus sampai di Kecamatan Jerebuu dan Aimere, Kabupaten Ngada, wisatawan bisa menikmati pemandangan alam dan lautan luas serta matahari terbenam di Pantai bagian selatan. Bahkan, kita melihat kemegahan gunung berapi Inerie. Wisatawan bisa berhenti untuk mendaki ke puncak Gunung Inerie apabila kita seorang pendaki gunung dan pencinta alam. Di bawah kaki Gunung Inerie, wisatawan bisa menikmati pantai yang unik di Foa serta kita juga bisa mandi air panas di salah satu kampung di kawasan Foa tersebut.  Sepanjang selatan dari Kabupaten Ngada, berjejer rumah-rumah adat di perkampungan adat yang setiap tahun melaksanakan ritual adat. Wisatawan juga merasakan pemandangan alam di seluruh Kabupaten Manggarai Timur sejauh mata memandang di bagian selatan dari Kabupaten itu.    Ada Pantai Mbolata, di Kelurahan Watunggene, Kecamatan Kota Komba. Pantai ini menjadi spot destinasi unggulan di Manggarai Timur bagian selatan yang selalu dikunjungi oleh wisatawan asing dan Nusantara.  Tak jauh dari Pantai Mbolata, ada juga pantai pasir putih Mausui yang terpanjang di sekitar pada Savana Mausui. Dari bibir pantai Pasir Putih Mausui, wisatawan memandang kemegahan watu susu Rongga (maaf batu berbentuk payudara perempuan). Kisah-kisah mistis tentang watu susu Rongga juga bisa diperoleh dari warga setempat. Bergeser lagi ke arah Selatan ada kawasan Tanjung Bunga dengan padang savananya, wisatawan bisa memandang kemegahan bukit Komba. Padang savana Mausui dan Tanjung Bunga sebagai tempat pelepasliaran hewan ternak milik warga Rongga. Padang ini tempat memelihara hewan ternak, seperti sapi, kerbau dan kuda serta kambing milik warga setempat.  Sepanjang selatan dari Manggarai Timur ada juga pantai pasir putih Nangarawa. Tak jauh dari itu ada pantai pasir putih Liang Mbala, di Kelurahan Kotandora, Kecamatan Borong yang menjadi spot internasional. Wisatawan mancanegara yang berkunjung ke Pulau Flores selalu memilih paket perjalanan ke Pantai Liang Mbala.  Memasuki bagian selatan dari Kecamatan Ranamese, wisatawan harus jalan kaki karena Kali Waemusur belum dibangun jembatan. Warga di sebelah kali Waemusur sangat terisolasi karena jembatan Waemusur belum dibangun. Inilah kendala-kendala yang dihadapi di bagian selatan dari Pulau Flores yang belum tersentuh oleh pembangunan.    Kecamatan Satarmese masuk di bagian selatan dari Kabupaten Manggarai. Obyek wisata yang sangat tersohor di wilayah itu adalah Pulau Mules. Di kawasan itu ada Pantai Dintor yang sangat eksotis. Dari bagian selatan itu kita bisa mendaki bukit dan lembaha menuju ke kampung Tradisional Waerebo serta kampung Todo dan kampung-kampung tradisional lainnya di wilayah Kabupaten Manggarai.    Menyebut Kabupaten Manggarai Barat, kita pasti selalu menyebut binatang langka    di kawasan Taman Nasional Komodo. Namun, wilayah daratah Pulau Flores, baik selatan dan Utara juga terdapat binatang langka Komodo yang minim promosi.  Di Kecamatan Lembor Selatan, ada pantai Watuweri dan Mberenang yang sangat unik. Bahkan, ada pantai di bagian Lembor Selatan sebagai tempat bertelurnya penyu. Di sekitar Nangabere diinformasikan ada hidup binatang Komodo. Para peneliti dari lembaga Komodo Survival Program (KSP) yang khusus meneliti jejak-jejak Komodo di Pulau Flores sudah meneliti keberadaan binatang langka Komodo di Nangabere.  Bergeser ke bagian Selatan di Kecamatan Werang, ada begitu banyak obyek wisata yang masih tersembunyi dan membutuhkan sentuhan promosinya. Kita berakhir di kawasan Gorontalo yang berjejer hotel-hotel berbintang di Kabupaten Manggarai Barat. Menjelajahi pantai Selatan dari Pulau Flores berujung di kawasan Pantai Gorontalo. Dan sebaliknya apabila kita mulai melakukan perjalanan dari Manggarai Barat melalui Gorontalo dan berakhir di Kecamatan Nangaroro, Kabupaten Nagekeo.  Kendala yang dihadapi di Pantai Selatan dari Pulau Flores adalah akses jalan yang belum tembus.  Pelaku Pariwisata sekaligus Anggota Asita Manggarai Raya, Leonardus Nyoman kepada  , Senin (25/2/2019) lalu menjelaskan, pelaku dan agen perjalanan wisata serta pemandu wisata di Pulau Flores belum berani menjual paket perjalanan wisata ke Pantai Selatan Pulau Flores karena kendala akses jalan yang belum bagus.  Nyoman mengakui obyek wisata di Kawasan Pantai Selatan di Pulau Flores tak kalah dengan bagian Tengah dan Utara. Namun kendala yang dihadapi adalah akses jalan ke sejumlah obyek wisata belum bagus.  “Agen perjalanan wisata dan pemandu mau menawarkan paket perjalan wisata itu, namun kita juga memikirkan waktu liburan yang singkat dari wisatawan asing dan Nusantara yang kita pandu. Kita memandu tamu sesuai jadwal paket perjalanan wisatanya,” katanya.   ""Kalau untuk bagian tengah, turis asing dan Nusantara sudah sering membeli paket perjalanan wisatanya dan berakhir di Kabupaten Manggarai Barat untuk menyelam dan berwisata melihat binatang langka Komodo langsung dihabitatnya,” kata Nyoman.","Menjelajahi Kawasan Wisata Pantai Selatan di Pulau Flores"
"dict","entertainment","6 Poin Penjelasan Tsania Marwa yang Mengaku Dianiaya Keluarga Atalarik Syah  - Artis peran    (27) menyampaikan enam poin jawabannya atas pengakuan mantan suaminya,    (45), dalam acara bincang-bincang   edisi Selasa (18/3/2019). Melalui sambungan telepon di acara, Atalarik mengatakan bahwa dua saudaranya yakni, Doni dan Atilla Syah tidak melakukan sentuhan fisik terhadap mantan istrinya itu. Namun, hal itu ditampik oleh Tsania.  Berikut rangkuman dari paparan Tsania Marwa mengenai hal itu:   Setelah mendengar bantahan Atalarik, Tsania menegaskan kembali bahwa benar ia dianiaya oleh keluarga mantan suaminya tersebut. ""Di situ beliau bilang katanya Doni dan Atilla tidak pernah menyentuh fisik sama sekali ke saya,"" kata Tsania saat menggelar jumpa pers di kawasan Gambir, Jakarta Pusat, Selasa malam.  ""Saya bisa pastikan, saya langsung jawab aja di sini karena saya yakin ini akan membantu opini publik yang selanjutnya saya bisa pastikan Bapak Doni dan Bapak Atillla ada sentuhan fisik sama saya,"" tambahnya.     Masih dalam acara  , Atalarik juga menyebutkan bahwa tindakan Tsania sengaja dilakukan demi menarik simpati masyarakat. Namun, menurut Tsania, ia tak sedang membutuhkan simpati publik.   ""Di sini saya bantah dengan keras karena satu, saya tidak perlu mencari simpati publik. Ada undang undang yang mengatur dan menjelaskan kalau anak-anak dibawah umur 12 tahun hak asuh akan jatuh ke pada ibunya,"" ucapnya.     Tsania mengaku mendatangi rumah Atalarik karena Atalarik sendiri yang menurut dia kerap mengundangnya melalui pernyataan di media. Saat itu Atalarik menyebutkan bahwa ia akan membuka pintu rumahnya untuk Tsania agar bertemu dua anaknya.   ""Poin yang ke-3, saya kan memenuhi undangan. Kok giliran saya memenuhi undangan malah saya  dibilangnya saya mau cari simpati publik. Jadi judulnya apa yang saya lakukan semua salah dong. Jadi maunya yang mana?"" kata Tsania.   Berikutnya, Atalarik menuding bahwa mantan istrinya itu melakukan kejahatan situasional. Terkait hal ini, Tsania kembali menampik.   ""Ini saya bantah lagi dengan keras. Asal teman-teman media tahu, orangtua saya aja tidak tahu saya pergi ke sana. Karena orangtua saya tidak akan mengizinkan saya ke sana. Jadi saya pergi keluar rumah tanpa sepengetahuan orangtua saya,"" katanya.   Tsania merasa tidak mungkin dia mau berbuat kejahatan, sementara ia masih diterima dengan baik oleh mantan mertuanya. Sebaliknya, Tsania juga mengaku tetap menghormati ibunda Atalarik.   ""Itu juga sudah baik kan sama ibunya, saya sudah menghormati ibunya, jadi enggak ada cerita kejahatan, itu enggak mungkin terjadi banget gitu,"" kata Tsania.     Tsania juga bersikeras bahwa benar Doni dan Atilla menggeledahnya karena curiga Tsania membawa alat perekam. Meski Atalarik sudah membantah hal tersebut.  ""Kalau enggak ada penggeledahan terus tas saya kenapa bisa putus? Terus kenapa tangan saya bisa luka? Itu tiba-tiba aja putus enggak mungkinlah ya,"" ucap Tsania. ""Dan satu lagi kenapa   saya dirampas? Makanya itu yang menjadi salah satu poin di pasal perbuatan tidak menyenangkan,"" katanya lagi.     Atalarik juga menilai, dalam sambungan telepon di acara  , bahwa Tsania sudah melanggar etika. Namun, lagi-lagi tuduhan ini dibantah oleh Tsania.   ""Terus yang ke-6, (dia bilang saya) sudah melanggar etika tata krama untuk masuk ke rumah yang bukan muhrim. Jangan bilang yang bukan muhrim dong Pak, saya ini ibunya anak-anak loh,"" ujar Tsania.  ","6 Poin Penjelasan Tsania Marwa yang Mengaku Dianiaya Keluarga Atalarik Syah"
"dict","bola","Timnas Indonesia Nyaris Dikalahkan Bali United  - Tim nasional Indonesia ditahan imbang    dengan skor 1-1 pada laga uji coba di Stadion Kapten I Wayan Dipta, Gianyar, Rabu (20/3/2019). Pada laga tersebut, Bali United unggul lebih dulu melalui Gunawan Dwi Cahyo pada menit ke-16. Timnas akhirnya membalas melalui gol penalti Manahati Lestusen pada menit ke-78. Usai laga, pelatih timnas,    mengaku tetap senang dengan penampilan anak asuhnya. Ia menilai para pemainnya bisa bermain bertahan dengan bagus, dan menyesuaikan dua formasi yang diterapkan.    sendiri baru selesai menjalani pemusatan latihan di Australia, 6-17 Maret kemarin. ""Para pemain juga bisa mengambil pengalaman bagus dari laga melawan Bali United,"" kata Simon dikutip dari keterangan tertulis PSSI. ""Saya puas berdasarkan fakta bahwa di Perth adalah laga tersulit yang kami jalani sejauh ini. Di Perth kami menghadapi lawan yang bagus dan babak kedua kami bisa berbuat lebih"" ""Di Bali kami bisa menjawab beberapa hal yang menjadi pertanyaan, soal bentuk permainan kami, bagaimana jika kami bermain bertahan, bagaimana jika kami tampil lebih menyerang. Kami terlihat lebih percaya diri dan kuat,"" pungkasnya.","Timnas Indonesia Nyaris Dikalahkan Bali United"
"dict","sains","NASA: Perjalanan Antariksa Bikin Para Astronot Terserang Virus Herpes  Pengujian terbaru    menunjukkan virus    menyerang sebagian    yang melakukan perjalanan dengan pesawat luar angkasa dan pergi ke Stasiun Luar Angkasa Internasional (  ). Bagi para ilmuwan NASA, fenomena ini dapat menimbulkan masalah bagi misi luar angkasa. ""Dalam perjalanan ke luar angkasa, ada peningkatan sekresi hormon stres seperti kortisol dan adrenalin yang diketahui menekan sistem kekebalan tubuh,"" kata penulis studi satish Mehta, seorang ilmuwan dari Johnson Space Center. ""Berkaitan dnegan itu, kami menemukan sel-sel kekebalan astronot, terutama yang baisanya menekan dan menghilangkan virus, menjadi kurang efektif ketika melakukan perjalanan luar angkasa dan terkadang hingga 60 hari setelahnya,"" imbuh Mehta seperti dilansir   Senin (18/3/2019). Dalam penelitian yang terbit bulan lalu di jurnal  , Mehta dan rekannya menemukan bahwa astronot lebih banyak mengeluarkan virus herpes dalam urin dan air liur, dibanding sebelum atau sesudah perjalanan luar angkasa. Perubahan sistem kekebalan tubuh dan pembiakan virus herpes diduga kuat karena tekanan dalam perjalanan luar angkasa. ""Para astronot NASA hidup selama berminggu-minggu dan ada yang berbulan-bulan terpapar gayaberat mikro dan radiasi kosmik,"" ujarnya. ""Tantangan fisik ini diperparah oleh tekanan stres karena ""pengurungan"" dan siklus sirkadian yang berubah,"" ujar Mehta. Dari 89 astronot yang dipelajari NASA, hanya enam astronot yang terserang herpes di luar angkasa atau sekitar tujuh persen. Namun, virus herpes semakin memburuk saat astronot tinggal lebih lama di   . Hal ini yang dikhawatirkan ahli dan menjadi tantangan baru dalam perjalanan ruang angkasa di masa depan. ""Meski hanya sebagian kecil yang mengembangkan gejala herpes, namun tingkat reaktivasi virus meningkat tergantung lama perjalanan para astronot. Hal ini dapat memicu risiko    pada misi Mars dan misi lain yang akan datang,"" pungkas Mehta.","NASA: Perjalanan Antariksa Bikin Para Astronot Terserang Virus Herpes"
"dict","entertainment","Bintang Film My Sassy Girl Malu dan Pilih Hengkang dari Semua Acara Televisi  Aktor Korea    yang dikenal lewat perannya dalam film   memutuskan untuk mengundurkan diri dari semua program televisi yang melibatkannya.  Pada Minggu (17/3/2019), Cha Tae Hyun mengungkapkan rasa malu dan penyesalannya karena obrolan lamanya mengenai perjudian terkuak ke publik. Ia diduga terlibat dalam perjudian dengan sesama pemain ""2 Days & 1 Night"", Kim Joon Ho. Pada 16 Maret,   melaporkan bahwa Cha Tae Hyun berbagi bukti perjudiannya melalui pesan teks dalam   grup ""2 Days & 1 Night"", yang diperoleh melalui ponsel Jung Joon Young. "" ,"" tulis dalam pernyataan tertulisnya. "" ,"" tambah Cha Tae Hyun. Sebagai informasi, transkrip percakapannya dalam chatroom tersebut mengungkapkan bahwa pada 1 Juli 2016, Cha Tae Hyun pernah berbagi beberapa foto uang tunai dalam obrolan grup. Saat itu, ia membual bahwa uang itu dia menangkan dari hasil bertaruh permainan golf. Setelah itu, pada 19 Juli, Cha Tae Hyun membagikan foto uang tunai lainnya dan menulis dia berhasil memenangi 2,25 juta won atau Rp 28 juta.  "" ,"" tulis Cha Tae Hyun. "" ,"" sambungya. Cha Tae Hyun menambahkan bahwa ia akan menggunakan waktunya untuk memperbaiki diri.     "" ,"" tutupnya.","Bintang Film My Sassy Girl Malu dan Pilih Hengkang dari Semua Acara Televisi"
"dict","lifestyle","PERHATIAN : Cerita ini hanya fiktif belaka, bila ada persamaan nama, tempat, kejadian dan lain-hal lain itu hanya kebetulan belaka..... Salam Messlaip!		","Si Quvroy - Beli Bintang"
"dict","properti","Demi Transparansi Anggaran, Kementerian PUPR Bentuk Balai Cipta Karya  Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) berencana membentuk Balai Cipta Karya yang tersebar di seluruh Indonesia. Sekretaris Jenderal Kementerian PUPR Anita Firmanti mengungkapkan hal itu dalam acara Konsultasi Regional Kementerian PUPR Tahun 2019 Wilayah Jawa-Bali di Bogor, Senin (18/3/2019). Pembentukan balai ini bertujuan agar rencana proyek yang berhubungan dengan bidang kerja Ditjen Cipta Karya bisa dilaksanakan secara lebih efektif dan efisien. Selama ini perencanaan proyeknya dilakukan oleh pusat, dan pelaksanaannya oleh pemerintah daerah. Tidak jarang ditemui di lapangan pengerjaannya tidak sesuai rencana. ""Kami perlu punya balai agar rencana yang dilaksanakan sesuai keinginan. Dulu kami yang rencanakan, tapi daerah yang lakukan sering tidak nyambung,"" ujar Anita, Senin malam. Dia mengharapkan dengan adanya balai itu perencanaan dan pelaksanaan anggaran akan lebih transparan dan akuntabel. Sebab, Ditjen Cipta Karya yang lebih mengetahui secara teknis hal apa yang diperlukan dan bagaimana pengerjaannya, tentunya melalui koordinasi dengan pemerintah daerah. ""Dengan adanya balai, rencana akan lebih efektif dan efisien, dan lebih mudah dikontrol. Jadi ada pengendalian yang mau dikerjakan,"" imbuh Anita. Balai tersebut akan dibentuk tahun ini, tetapi belum bisa dipastikan waktunya dengan lebih spesifik, termasuk jumlah anggaran yang dialokasikan, karena masih dalam pembahasan.","Demi Transparansi Anggaran, Kementerian PUPR Bentuk Balai Cipta Karya"
"dict","tekno","Asus Zenfone Max Shot dan Max Plus M2, Pertama dengan Snapdragon SiP 1  -    mengumumkan duo ponsel anyarnya untuk segmen kelas menengah,    Max Shot dan Max Plus M2. Dua ponsel ini baru saja diluncurkan di Brazil. Salah satu yang menarik dari Zenfone Max Shot dan Max Plus M2 ada di sektor dapur pacu. Keduanya merupakan ponsel pertama yang dipersenjatai   ""System-in-Package""   . Zenfone Max Shot memiliki layar 6,26 inci beresolusi full HD Plus dengan   yang memuat kamera selfie 8 megapiksel, berikut  Di punggungnya ada pemindai sidik jari dan tiga kamera, terdiri dari kamera wide 12 megapiksel (f/1.8), kamera ultra-wide 8 megapiksel (bidang pandang 120 derajat), dan kamera 5 megapiksel yang berfungsi sebagai LED flash.  Spesifikasi lain termasuk baterai 4.000 mAh dan OS Android 8.1 Oreo. Zenfone Max Shot datang dengan dua pilihan konfigurasi RAM dan  , yakni 3 GB/ 32 GB yang dijual 1.349 real Brazil (Rp 5 jutaan) dan 4 GB/ 64 GB yang dihargai 1.699 real Brazil (Rp 6,3 jutaan). Adapun spesifikasi Zenfone Max Plus M2 kurang lebih hampir sama dengan Max Shot. Hanya saja, kamera belakangnya hanya berjumlah dua buah, terdiri dari kamera wide 12 megapiksel dan kamera  5 megapiksel, tanpa kamera  Kamera depan Zenfone Max Plus M2 beresolusi 8 megapiksel dan turut dilengkapi LED flash. Ada pemindai sidik jari bercokol di punggung. Baterai Zenfone Max Plus M2 berkapasitas 4.000 mAh. Hanya ada satu varian konfigurasi RAM dan storage, yakni 3 GB/ 32 GB yang dijual seharga 1.299 real Brazil (Rp 4,8 jutaan) Baik Zenfone Max Shot dan Max Plus M2 akan dijual secara resmi di situs Asus Brazil. Snapdragon SiP 1 merupakan  mobile baru hasil kerjasama antara    Technologies, Universal Scientific Industrial (Shanghai), dan pemerintah Brazil. Sesuai namanya, System-in-Package merupakan paket komplit yang menyatukan semua komponen penting di dalam sebuah kemasan  , termasuk aneka prosesor (CPU, GPU, ISP, DSP), modem, Wi-Fi, fungsi seluler,  , RAM serta memori  Walhasil, karena isi SiP lebih lengkap dibanding System-on-Chip (SoC) dan ukuran fisiknya juga lebih kecil, ruang di motherboard pun bisa dihemat dan perangkat dapat dibuat menjadi lebih ringkas.  juga bisa memanfaatkan ruang ekstra di internal perangkat untuk menambah komponen lain, seperti baterai yang lebih besar. Kinerja Snapdragon SiP 1 sendiri sebanding dengan SoC Snapdragon 450 yang sama-sama dibuat dengan proses manufaktur 14nm, sebagaimana   rangkum dari  , Sabtu (16/3/2019).","Asus Zenfone Max Shot dan Max Plus M2, Pertama dengan Snapdragon SiP 1"
"dict","sains","Disinggung dalam Debat Pilpres Ketiga, Apa Itu Stunting dan Dampaknya?  Masalah    atau pertumbuhan tidak optimal disinggung dalam    putaran ketiga tadi malam. Menurut data Riset    Dasar (Riskesdas) tahun 2018, angka kejadian stunting di Indonesia 30,8 persen. Angka ini tergolong masih tinggi jika mengacu ambang batas maksimal Badan Kesehatan Dunia (WHO) yang menargetkan stunting 20 persen. Caroline Riady, Wakil Presiden Direktur Siloam Hospitals Group mengatakan, 30 persen anak balita di Indonesia terancam kondisi stunting yang dapat menghambat pertumbuhan fisik maupun perkembangan kemampuan kognitif dan intelektual anak    adalah kondisi di mana pertumbuhan anak terhambat sehingga memiliki perawakan pendek. Kondisi ini muncul karena kebutuhan asupan nutrisi selama sembilan bulan di dalam kandungan tidak terpenuhi atau selama masa pertumbuhan kritis. Para ahli menyepakati, stunting terbentuk dalam 1.000 hari pertama kehidupan anak sejak di dalam rahim. ""Penyebab utama stunting berasal dari 1.000 hari pertama kehidupan sejak awal kehamilan hingga anak berusia dua tahun,"" kata Dr. dr. Dian Novita Chandra, M.    yang merupakan staf pengajar dari Departemen Ilmu Gizi FKUI. Hal itu bisa karena kurangnya jumlah asupan makanan atau kualitas makanan yang kurang baik, misalnya kurangnya variasi makanan. Selain makanan,    ibu selama kehamilan, pola asuh dan kesehatan anak, serta kondisi sosial, ekonomi dan lingkungan. Gawatnya, kekurangan    pada masa anak-anak berdampak serius tidak hanya saat usia kecil anak, tapi berdampak pada sepanjang hidupnya. Stunting memengaruhi kapasitas belajar pada usia sekolah, nilai dan prestasi sekolah, upah kerja pada saat dewasa, risiko penyakit kronis seperti diabet, morbiditas dan mortalitas, dan produktivitas ekonomi. Jika tidak ditangani dengan baik, persoalan stunting yang masif dapat menganggu produktivitas nasional dan mengancam masa depan generasi muda dan bangsa. Stunting berdampak negatif pada daya tahan dan kecerdasan anak secara jangka panjang. Studi yang dilakukan oleh McDonald CM dkk (2013) atas negara-negara di Asia, Afrika, dan Amerika Latin menunjukkan bahwa tingkat kematian anak yang mengalami stunting dan kekurangan berat badan tiga kali lebih besar ketimbang anak dengan gizi memadai. Adapun studi yang dilakukan Grantham-McGregor dan Baker-Henningham (2005) menunjukkan bahwa di banyak negara, stunting berkaitan dengan rendahnya kemampuan kognitif anak dan performa mereka di sekolah. ""Jika kualitas sumber daya manusia Indonesia rendah akibat stunting, bonus demografi yang diprediksi akan dinikmati pada kurun 2030-2040 berpotensi menjadi petaka alih-alih karunia,"" imbuh Carolina. Seperti disampaikan Badan Perencanaan Pembangunan Nasional (Bappenas), persoalan stunting diperkirakan dapat menyebabkan hilangnya 3 persen Pendapatan Domestik Bruto (PDB) Indonesia, atau sekitar Rp 300 triliun. Angka ini setara dengan 13,8 persen proyeksi pendapatan negara tahun 2019","Disinggung dalam Debat Pilpres Ketiga, Apa Itu Stunting dan Dampaknya?"
"dict","edukasi","Mahasiswa Program Magang BUMN akan Menerima Uang Saku ""Pada tahun 2019 ditargetkan sebanyak 9.000 peserta    dari 231 perguruan tinggi yang akan dilaksanakan dalam 2 batch di mana pada batch-1    telah membuka 4.280 posisi di 113 BUMN,"" ujar Menteri BUMN   . Hal ini disampaikan Rini Soemarno setelah menandatangani nota kesepahaman antara Kemeterian Riset, Teknologi, dan Pendidikan dan Kementerian BUMN di Gedung Mandala, Universitas Siliwangi, Kota Tasikmalaya, Rabu (20/3/2019). Menteri Rini menambahkan    peserta          Bersertifikat (PMMB) selain akan mendapatkan sertifikat kompetensi juga akan mendapatkan uang saku. Selain itu peserta PMMB mendapatkan kesempatan pertama dalam    perekrutan karyawan di BUMN. “Peserta magang juga mendapatkan sertifikat kompetensi atau sertifikat industri, mendapatkan uang saku, serta memiliki kesempatan pertama jika ada program perekrutan di BUMN,"" jelas Menteri Rini. Ia menambahkan peserta Program Magang ini akan mendapatkan sertifikat kompetensi yang diakui di dunia kerja. “Perguruan tinggi harus menghasilkan lulusan perguruan tinggi yang memiliki kompetensi yang relevan dengan perkembangan kebutuhan tenaga kerja di perusahaan dan industri,"" tegasnya. Jangan sampai perguruan tinggi mengajarkan kurikulum tidak mutakhir yang telah ketinggalan. ""Link and match antara perguruan tinggi dengan industri dapat dilakukan dengan transfer , transfer teknologi, dan program magang mahasiswa,” ujar Menteri Nasir.","Mahasiswa Program Magang BUMN akan Menerima Uang Saku"
