"_type","category","isi","judul"
"dict","otomotif","",""
"dict","lifestyle","Yang Harus Kita Pahami saat Meminjam Uang Kepada Teman  Terkadang, berbagai permasalahan dalam hidup menganggu kondisi finansial kita. Tenggat pembayaran tagihan yang harus dilunasi, kendaraan untuk bekerja yang butuh dana perbaikan, atau keluarga jatuh sakit yang membutuhkan biaya ekstra. Peristiwa semacam itu bisa saja terjadi dan membuat kita benar-benar membutuhkan dana ekstra di luar kemampuan finansial kita. Solusi praktis untuk mengatasi masalah ini adalah meminjam    kepada teman. Namun, terkadang rasa gengsi atau malu membuat kita ragu untuk meminjam uang. ""Orang lebih suka berbicara tentang masalah seks, seperti mereka membutuhkan Viagra, daripada berbicara tentang masalah keuangan mereka,"" kata psikolog keuangan Brad Klontz. Menurutnya, banyak orang gengsi membicarakan masalah finansial mereka karena uang mencerminkan status sosial dan ekonomi dirinya. Klonzt mengatakan, banyak orang merasa berada di tempat yang salah ketika merasa menjadi orang paling miskin atau kaya di lingkungan atau kelompoknya. ""Semakin jauh kamu menyimpang dari kondisi kelompok, semakin banyak kecemasan yang kamu rasakan,"" ucapnya. Menurut Klontz, rata-rata orang memikirkan bagaimana orang lain akan memandang perbedaan pada dirinya dan apakah orang lain tak akan menyukainya. ""Pada tingkat biologis, terasa seperti ancaman bagi kelangsungan hidup,"" tambahnya. Karena pembicaraan uang menyebabkan begitu banyak rasa malu dan kerentanan, Klontz menyarankan kita untuk meminta bantuan keuangan atau meminjam uang hanya pada orang yang benar-benar dekat dengan kita. Namun, kita tetap harus berhati-hati dalam hal ini. Klonzt menyarankan agar mencari waktu yang tepat sebelum mengutarakan tujuan kita. Jadi. jangan langsung meminjam uang tanpa basa-basi terlebih dahulu. Misalnya, kita bisa meminjam uang…","Yang Harus Kita Pahami saat Meminjam Uang Kepada Teman"
"dict","properti","Gandeng Investor Dubai, Tommy Soeharto Bangun 1 Juta Rumah Hutomo Mandala Putra atau popular disapa   , menjalin kolaborasi strategis dengan konglomerasi asal   , Uni Emirat Arab, Bin Zayed Group.  Penandatanganan nota kesepahaman atau  (MoU) kerja sama atas nama PT Berkarya Maju Sejahtera dan Bin Zayed Group ini dilakukan di Jakarta, Kamis (11/4/2019). Bin Zayed berkomitmen membenamkan investasi senilai 3 miliar dollar AS hingga 5 dollar AS atau sekitar Rp 42,9 triliun-Rp 70,8 triliun untuk membiayai seluruh proyek potensial yang layak ( ) dikembangkan pada masa mendatang. Tommy menuturkan, proyek yang dibiayai dari kerja sama ini adalah perumahan murah,  , dan energi terbarukan ( ). ""Mereka adalah grup bisnis besar yang dimiliki keluarga berpengaruh di Uni Emirat Arab. Rekam jejaknya bisa dilihat dari proyek-proyek yang telah mereka bangun. Di India, Afrika dan lain-lain,"" sebut Tommy menjawab  Dalam kesempatan yang sama, Group Managing Director Bin Zayed Group Midhat Kidwai menuturkan, alasan kelompok bisnisnya masuk ke Indonesia adalah peluang dan potensi besar yang ditawarkan. "" ,"" kata Midhat. ""Mengapa proyek perdana kami adalah rumah murah, karena masih banyak rakyat Indonesia yang belum memiliki papan (rumah). Kami ingin membantu memenuhi kebutuhan rumah, sekaligus juga meningkatkan kesejahteraan rakyat,"" jelas Tommy. Meski dananya berasal dari Bin Zayed, Tommy memastikan, rumah-rumah murah ini akan dibangun oleh kontraktor lokal, dengan kandungan material yang seluruhnya juga lokal. Mulai dari pasokan batu bata, pasir, semen, furnitur, dan lain-lain. ""Ini nilai tambah proyek kami. Membuka banyak lapangan kerja bagi masyarakat setempat, dan dinikmati oleh masyarakat setempat juga,"" kata Tommy. Dia menambahkan, selama ini kebutuhan rumah rakyat belum terpenuhi maksimal karena masih banyak kendala yang dihadapi, terutama dalam hal pendanaan, dan tentu saja lahan. Tak mengherankan, Program Satu Juta Rumah baru tercapai saat Pemerintahan Joko Widodo-Jusuf Kalla memasuki akhir masa jabatan. Adapun proyek percontohan rumah murah ini akan dibangun di kawasan Sentul, Kabupaten Bogor, Jawa Barat. Di sini, Tommy dan Bin…","Gandeng Investor Dubai, Tommy Soeharto Bangun 1 Juta Rumah"
"dict","entertainment","Ifan Seventeen Kunjungi Siswi SMP Korban Pengeroyokan di Pontianak - Vokalis Reifian Fajarsyah atau lebih dikenal dengan nama    mengunjungi AD (14), siswi SMP yang menjadi korban pengeroyokan di Pontianak, Kalimantan Barat. Dari akun Instagram @ifanseventeen yang dikutip Kompas.com, Rabu (10/4/2019), Ifan mengunggah foto dan videonya saat menjenguk AD. "" ,"" tulis Ifan. Dalam foto itu, tampak Ifan memegang kepala AD yang terbaring di kasur. Ifan juga menuliskan kata-kata yang menguatkan AD.  Ifan menambahnya bahwa dia akan membantu menyelesaikan proses hukum terhadap pelaku pengeroyokan pada AD. "" ,"" sambungnya. Ifan turut memberi keterangan tentang alasannya tidak menutup wajah AD dalam unggahannya itu.  "" ,"" tulis Ifan. Diberitakan sebelumnya, AD dikeroyok beberapa siswi SMA pada Jumat (29/3/2019). Pemicu pengeroyokan tersebut adalah masalah asmara antara kakak sepupu korban dan salah satu pelaku pengeroyokan. Saat itu, korban turut berkomentar di laman Facebook kakak sepupunya. Namun, komentarnya dianggap menyinggung salah satu pelaku. Korban telah dilarikan ke rumah sakit untuk menjalani pemeriksaan di bagian kepala dan dada di Unit Radiologi Rumah Sakit Mitra Medika pada Senin (8/4/2019).","Ifan Seventeen Kunjungi Siswi SMP Korban Pengeroyokan di Pontianak"
"dict","otomotif","",""
"dict","properti","Trase Tol Yogyakarta-Solo Terus Dimatangkan  - Rencana trase proyek    masih terus dimatangkan oleh pemerintah pusat. Saat ini, keputusannya menunggu persetujuan dari Gubernur Yogyakarta Sri Sultan HB X. ""Ini perlu  . Kalau (Gubernur) Jawa Tengah ini sudah final, Yogya yang masih perlu dibahas,"" kata Kepala Badan Pengatur    (BPJT) Danang Parikesit, beberapa waktu lalu. Menurut dia, saat ini Direktorat Jenderal Bina Marga masih melakukan pembahasan final untuk trase    yang akan melintasi wilayah Yogyakarta. Bila pembahasan telah rampung, Kementerian PUPR akan menyampaikan hal tersebut kepada Gubernur Yogyakarta. ""Setelah itu baru izin penlok (penetapan lokasi), dan Dokumen Perencanaan Pengadaan Tanah (DPPT),"" ujarnya. Sama seperti Tol Bawen-Yogyakarta, proyek Tol Yogyakarta-Solo ditargetkan dapat mulai proses lelang pada tahun 2019 ini. Setelah itu, barulah dimulai proses pembangunan proyek. ""Itu keinginan Pak Menteri PUPR tendernya tahun ini. Pelaksanaan pembangunan 2,5 tahun, 1 tahun untuk pengadaan tanah dan 1-1,5 tahun untuk pembangunan,"" cetus Danang. Untuk diketahui, pembangunan proyek ini diprakarsai oleh PT Adhi Karya (Persero) Tbk. Nantinya, Adhi akan berkongsi dengan swasta untuk menggarap proyek ini. ""Kami   dengan swasta, porsi Adhi 40 persen. Partnernya ada Gama Group,"" kata Direktur Utama Adhi Karya Budi Harto di Kantor Kementerian PUPR, Senin (20/8/2018). Pelibatan Gama Group, sebut dia, juga sejalan dengan keinginan pemerintah yang terus mendorong andil swasta dalam menggarap proyek infrastruktur. Nantinya, hampir 60 persen porsi proyek tersebut akan digarap Gama beserta pihak swasta lain yang telah diajak berpartisipasi. ""Ini pertama mereka masuk tol dengan Adhi. Porsi mereka ada partner lagi dengan swasta,"" ungkap Budi. Ia menambahkan, pekerjaan Tol Solo-Yogyakarta diperkirakan menelan investasi Rp 19 triliun. Pasalnya, ada bagian yang akan dibuat melayang atau elevated, sehingga memerlukan biaya cukup besar.","Trase Tol Yogyakarta-Solo Terus Dimatangkan"
"dict","sains","Stasiun Luar Angkasa Penuh Bakteri, 4 di Antaranya Menginfeksi Manusia  Selama dua puluh tahun terakhir, ratusan    datang dan pergi ke    Internasional (ISS). Saat mereka kembali ke Bumi, para penghuni terdahulu ini ternyata meninggalkan ""jejak-jejak"" seperti    atau kuman dalam jumlah yang cukup mencengangkan.     memang ada di mana-mana, dan tidak semuanya buruk. Namun, beberapa yang ditemukan di ISS, di antaranya Staphylococcus dan Enterobacter, dapat menyebabkan infeksi pada manusia. ""Memang belum diketahui dengan pasti apakah dapat menyebabkan penyakit pada astronot di ISS,"" kata Aleksandra Checinska Sielaff, salah satu peneliti dari Washington State University. Sebab menurut dia, ini akan tergantung pada sejumlah faktor, termasuk status kesehatan setiap individu dan bagaimana organisme ini saat berada di lingkungan luar angkasa. Namun yang perlu digarisbawahi, mikroba dikenal dapat bertahan hidup di lingkungan yang ekstrem, bahkan di dalam sistem seperti ISS. Kuman-kuman ini bisa bertahan meski sudah terkena gravitasi mikro, radiasi, karbon dioksida tinggi  dan resirkulasi udara melalui filter HEPA. Jadi, penting bagi kita untuk memahami apa yang terjadi dengan kuman ketika kita menjelajah lebih jauh ke luar angkasa. Apalagi para astronot ini tidak memiliki akses ke fasilitas medis seperti di Bumi. Penelitian mengenai mikroba ini berlangsung selama 14 bulan. Peneliti mengecek jendela, toilet, tempat olahraga, meja makan, dan tempat tidur untuk mengukur komunitas mikroba di ISS. Apa yang mereka temukan adalah komunitas mikroba berkembang, kelompok jamur relatif stabil dari waktu ke waktu, sementara kelompok bakteri tampak naik turun seiring jumlah kru yang berubah. Beberapa bakteri yang menonjol antara lain Rhodotorula sebesar 40 persen, Staphylococcus sebanyak 26 persen, Enterobacter sebanyak 23 persen dan Bacillus sebanyak 11 persen. Keempat mikroba ini menyebabkan infeksi di Bumi. Selain itu juga, mikroba yang terdeteksi juga diketahui membentuk biofilm alias lapisan tipis berlendir yang melekat pada permukaan. Ini dapat menyebabkan masalah bagi astronot karena biofilm diketahui meningkatkan daya tahan bakteri. Biofilm ini ternyata juga dapat menurunkan stabilitas, menyebabkan penyumbatan mekanis, mengurangi efisiensi perpindahan panas, dan bahkan menyebabkan korosi.  ""Memahami dampak potensial terhadap pesawat luar angkasa akan penting untuk menjaga stabilitas kendaraan selama perjalanan misi. Sebab pemeliharaan pesawat tidak dapat dengan mudah dilakukan ketika di luar angkasa,"" kata Camilia Urbaniak, ahli mikrobiologi NASA. Studi ini telah dipublikasikan di  .","Stasiun Luar Angkasa Penuh Bakteri, 4 di Antaranya Menginfeksi Manusia"
"dict","travel","Promo Tiket Emirates untuk Liburan Sekolah ke Paris PP Rp 10 juta  Maskapai    memberi tarif penerbangan khusus untuk pertengahan tahun yang juga bertepatan dengan libruan sekolah. Promo dapat dibeli dari sekarang sampai 28 April   . Tarif penerbangan khusus ini berlaku untuk penerbangan hingga 30 September 2019, dari Jakarta dan Denpasar. Tarif yang berlaku adalah harga pulang-pergi. Berikut daftar tarif promo Emirates untuk kelas ekonomi, sesuai siaran pers yang diterima , Kamis (11/4/2019): 1. Dubai - Rp 9.398.000 2. Paris - Rp 10.170.000 3. Auckland - Rp 9.500.000 4. Porto - Rp 11.720.000 5. Rome - Rp 36.616.000 6. Barcelona - Rp 36.271.000 7. London - Rp 36.624.000 8. New York - Rp 40.845.000 Dengan menyasar wisatawan keluarga, Emirates menyediakan berbagai fasilitas dan hiburan khusus anak. Wisatawan bisa menikmati makanan khusus anak-anak yang disajikan di nampan warna-warni yang menampilkan Emirates Little Travellers, hiburan dengan lebih dari 100 saluran khusus anak-anak termasuk Disney, Nickelodeon, Cartoon Network dan Marvel serta mainan Fly with Me Animals dan tas kegiatan Lonely Planet untuk menginspirasi imajinasi anak. Emirates juga membuka rute baru   ","Promo Tiket Emirates untuk Liburan Sekolah ke Paris PP Rp 10 juta"
"dict","entertainment","(Foto) Suasana Duka di Penyemayaman Jenazah Mus Mulyadi  - Penyanyi keroncong kenamaan    meninggal dunia pada Kamis (11/4/2019) pukul 09.08 WIB. Jenazahnya lantas di semayamkan di Rumah Duka Dharmais, Jakarta Barat. Berikut kumpulan foto suasana duka di tempat penyemayaman pelantun ""Jembatan Merah"" tersebut. Ketika tiba di rumah duka, adik kandung Mus Mulyadi, musisi Mus Mujiono langsung terisak sembari memeluk anak dan istri Mus Mulyono. Dengan terbata, Mus Mujiono mengucapkan selamat jalan untuk kakak kandungnya tersebut.  ""Selamat jalan,"" ungkapnya sembari menatap jenazah Mus Mulyono.","(Foto) Suasana Duka di Penyemayaman Jenazah Mus Mulyadi"
"dict","nasional","Kompas.com Tersertifikasi dalam Jaringan Internasional Penguji Informasi  —   secara resmi tersertifikasi dalam jaringan internasional penguji fakta ( ). Di dunia, selain  , baru ada 49 lembaga lain yang mendapat sertifikasi ini. ""Di era digital saat ini, masyarakat dihadapkan pada banjir informasi yang serba tidak pasti kebenarannya. Sertifikasi IFCN ini meneguhkan komitmen   yang selalu menguji setiap informasi untuk mencari dan menemukan kebenaran. Dengan upaya ini, hoaks yang marak dan menyamar sebagai informasi bisa dilawan,"" kata Pemimpin Redaksi   Wisnu Nugroho di Jakarta, Rabu (17/10/2018). Hampir setiap hari, Tim Hoaks atau Fakta   melakukan verifikasi dengan turun langsung ke lapangan dan menelusuri sumber-sumber yang kredibel untuk memastikan kebenaran sebuah informasi. Database Hoaks atau Fakta yang ditelusuri    . Bekerja sama dengan Turnbackhoax.id,   juga menerima laporan masyarakat atas sejumlah informasi yang ingin diverifikasi. Formulir laporan masyarakat   agar siapa pun bisa berpartisipasi.  Rubrik khusus ini pula yang menjadi salah satu pertimbangan IFCN memasukkan   sebagai jejaring lembaga penguji internasional. Pertimbangan lain yang dijadikan dasar adalah sikap   yang non-partisan, transparan dalam sumber pendanaan, dan selalu mengutip sumber-sumber yang kredibel untuk setiap beritanya. Di antara 49 lembaga yang tersertifikasi dalam jaringan internasional penguji fakta (IFCN - International Fact-Checking Network), ada lima lembaga dari Indonesia. Lima lembaga itu adalah  ,  ,  , dan Mafindo (turnbackhoax.id).","Kompas.com Tersertifikasi dalam Jaringan Internasional Penguji Informasi"
