"_type","category","isi","judul"
"dict","sains","Kepala NASA: Rudal Anti-Satelit India Bahayakan ISS dan Astronot  Uji coba    anti-satelit milik   beberapa waktu yang lalu menimbulkan kecaman dari berbagai pihak. Kini, pimpinan Badan Antariksa AS (  ) Jim Bridenstine turut buka suara. Menurut administrator NASA itu, uji coba yang dilakukan India menciptakan setidaknya 400 keping puing orbital. Hal ini menjadi masalah besar karena menempatkan Stasiun Luar Angkasa Internasional (ISS) dan para astronot dalam bahaya. Bridenstine menyebut, hanya 60 keping puing cukup besar yang dapat di lacak. Kabar buruknya, 24 di antaranya berada di atas apogee atau titik terjauh dari Bumi. ""Itu adalah hal yang mengerikan, mengerikan untuk menciptakan sebuah peristiwa yang mengirimkan puing-puing di sebuah apogee yang melampaui ISS,"" ujar Bridenstine dikutip dari  , Selasa (02/04/2019). ""Kegiatan semacam itu tidak kompatibel dengan masa depan pesawat ruang angkasa manusia,"" imbuhnya. Melansir dari  , Selasa (02/04/2019), Bridenstine juga mengatakan bahwa risiko tabrakan ISS dengan puing-puing itu telah meningkat 44 persen dalam 10 hari akibar dari rudal India. ""Itu tidak bisa diterima dan NASA harus sangat jelas tentang apa dampaknya bagi kita,"" tegasnya. Sebagai informasi, ISS mengorbit di sekitar Bumi dengan kecepatan luar biasa. Artinya, kepingan sampah terkecil pun bisa menyebabkan kerusakan serius. Apalagi saat ini di dalam ISS terdapat enam awak astronot. ""Tidak dapat diterima bagi kami untuk mengizinkan orang membuat bidang puing orbital yang membahayakan orang-orang kami,"" tutur Bridenstine. Beruntung keenam astronot di ISS aman untuk saat ini. Meski begitu, reaksi NASA bukanlah hal yang berlebihan. Kepala Organisasi Penelitian dan Pengembangan…","Kepala NASA: Rudal Anti-Satelit India Bahayakan ISS dan Astronot"
"dict","entertainment","Sarwendah Akan Boyong Keluarga ke Singapura  - Penyanyi    (29) mengatakan bahwa dia akan memboyong keluarganya ke    saat proses persalinan anak keduanya nanti. Termasuk suaminya pembawa acara Ruben Onsu dan putri pertamanya.  ""Semua (keluarga), nanti Bensu terakhir, ada acara dulu  Setelah  langsung ke Singapura,"" ucap Wendah saat ditemui di kawasan Gondangdia, Jakarta Pusat, Rabu (3/4/2019). Ruben, menurut Sarwendah, nantinya akan menggunakan jatah liburnya untuk menemaninya ketika    di sana.   ""Memang dapat jatah libur dua minggu. Paling kalau sempat dia bilang mau bolak-balik, cuman saudara keluarga sudah banyak yang ikut ke sana,"" kata Wendah.  Sementara untuk putri sulungnya, Thalia Putri Onsu, Wendah juga sudah mengatur jadwal dengan sekolahnya.  ""Persiapan bawa anak, atur   dia liburnya juga,"" ujar Wendah.   Kini, Sarwendah tinggal menunggu waktu yang tepat untuk berangkat ke Singapura. Rencananya, ia bakal melahirkan pada Juni 2019 mendatang.  ""Tiga minggu sebelum kelahiran sih (berangkat ke Singapura). Karena itu nanti penentuannya bulan April ini. Kata dokter dua minggu sebelum lahiran masih boleh terakhir  , tapi tergantung kondisi kandungan, jadi nanti April pas cek,"" ucapnya.","Sarwendah Akan Boyong Keluarga ke Singapura"
"dict","nasional","Kompas.com Tersertifikasi dalam Jaringan Internasional Penguji Informasi  —   secara resmi tersertifikasi dalam jaringan internasional penguji fakta ( ). Di dunia, selain  , baru ada 49 lembaga lain yang mendapat sertifikasi ini. ""Di era digital saat ini, masyarakat dihadapkan pada banjir informasi yang serba tidak pasti kebenarannya. Sertifikasi IFCN ini meneguhkan komitmen   yang selalu menguji setiap informasi untuk mencari dan menemukan kebenaran. Dengan upaya ini, hoaks yang marak dan menyamar sebagai informasi bisa dilawan,"" kata Pemimpin Redaksi   Wisnu Nugroho di Jakarta, Rabu (17/10/2018). Hampir setiap hari, Tim Hoaks atau Fakta   melakukan verifikasi dengan turun langsung ke lapangan dan menelusuri sumber-sumber yang kredibel untuk memastikan kebenaran sebuah informasi. Database Hoaks atau Fakta yang ditelusuri    . Bekerja sama dengan Turnbackhoax.id,   juga menerima laporan masyarakat atas sejumlah informasi yang ingin diverifikasi. Formulir laporan masyarakat   agar siapa pun bisa berpartisipasi.  Rubrik khusus ini pula yang menjadi salah satu pertimbangan IFCN memasukkan   sebagai jejaring lembaga penguji internasional. Pertimbangan lain yang dijadikan dasar adalah sikap   yang non-partisan, transparan dalam sumber pendanaan, dan selalu mengutip sumber-sumber yang kredibel untuk setiap beritanya. Di antara 49 lembaga yang tersertifikasi dalam jaringan internasional penguji fakta (IFCN - International Fact-Checking Network), ada lima lembaga dari Indonesia. Lima lembaga itu adalah  ,  ,  , dan Mafindo (turnbackhoax.id).","Kompas.com Tersertifikasi dalam Jaringan Internasional Penguji Informasi"
"dict","lifestyle","PERHATIAN : Cerita ini hanya fiktif belaka, bila ada persamaan nama, tempat, kejadian dan lain-hal lain itu hanya kebetulan belaka..... Salam Messlaip!		","Si Quvroy - Beli Bintang"
"dict","travel","Tiket Pesawat Mahal, Kunjungan Wisatawan ke Labuan Bajo Menurun  Mahalnya harga tiket pesawat menyebabkan kunjungan wisatawan mancanegara dan wisatawan Nusantara ke   , Kabupaten Manggarai Barat, NTT, terus menurun. ""Betul pak wisatawan mancanegara dan Nusantara terus menurun berkunjung ke Labuan Bajo. Mahalnya harga tiket pesawat menjadi salah satu faktor penurunan kunjungan wisatawan ke Labuan Bajo,"" kata Ketua Pelaksana Harian ASITA Kabupaten Manggarai Barat, Donatus Matur kepada  , Rabu (3/4/2019). Matur menjelaskan belum bisa diberikan persentase tentang penurunan wisatawan mancanegara dan Nusantara, tetapi kenaikan harga tiket memang menjadi salah satu faktornya. Menurut Matur, akhir tahun 2018 dan awal tahun 2019 kunjungan wisatawan sungguh sepi. ""Kita sedang tunggu sehabis pemilu ini,"" katanya.  Sementara itu, Ketua Perhimpunan Hotel dan Restoran Indonesia (PHRI) Manggarai Barat, Silvester Wangge yang dihubungi  melalui telepon pada hari yang sama menjelaskan, saat ini kunjungan wisatawan agak sepi di Labuan Bajo karena belum musim orang Eropa berlibur. ""Orang Eropa berlibur itu pada Juni-Juli tiap tahunnya,"" katanya.    ""Terkait dengan harga tiket mahal, saya sering komunikasi dengan rekan-rekan di Bali masih ada penumpang yang memesan tiket dan juga dari jalur Jakarta-Surabaya-Labuan Bajo harganya masih bagus. Belum ada dampaknya bagi hotel dan restoran di Labuan Bajo yang berkaitan dengan mahalnya harga tiket,"" katanya.","Tiket Pesawat Mahal, Kunjungan Wisatawan ke Labuan Bajo Menurun"
"dict","entertainment","Dikabarkan Putus dari Maxime Bouttier, Prilly Latuconsina Langsung Unggah Foto - Lantaran dikabarkan telah putus dari artis peran    (25),    (22) langsung mengunggah foto di akun Instagramnya, yang menunjukkan hubungannya dengan kekasihnya itu baik-baik saja.   ""Ya okelah sedikit-sedikit  , karena kemarin dikabarin putus mulu. Jadinya ya  , supaya orang tahu aja kita enggak putus,"" ungkap Prilly saat ditemui di Senayan City, Jakarta Pusat, Selasa (2/4/2019). Meski demikian, Prilly mengaku tak terlalu peduli.   ""Aku dikabarin putus ya sudah, dikabarin ini ya sudah. Kan aku sudah sering dikabarin yang kayak gitu. Kan yang penting kejadian sebenarnya enggak seperti itu,"" ujar Prilly.  pada 18 Mar 2019 jam 9:16 PDT  Prilly menduga, kabar putusnya dengan Maxime muncul karena pemain film   itu jarang mengunggah foto bersama.   ""Tapi kita memang mengerem  -an kita di Instagram. Karena membuat hubungan kita lebih   aja,"" ujar Prilly.  Selain itu, Prilly sengaja mengurangi unggahan tentang hubungannya dengan Maxime agar penggemarnya fokus pada karya mereka.   ""Mengurangi aja, karena enggak mau orang terlalu fokus sama hubungan kita. Kita maunya orang fokus sama karya kita, kerjaan kita,"" paparnya.   ""Karena aku enggak mau orang   Instagram aku, karena kepo hubungan pribadi aku, tapi ngeliat Instagram aku karena mau lihat   selanjutnya, kegiatan aku, bukan pacaran,"" imbuhnya.  ","Dikabarkan Putus dari Maxime Bouttier, Prilly Latuconsina Langsung Unggah Foto"
"dict","sains","Langka, Zebra Pirang Tertangkap Kamera Berkeliaran di Afrika        langka ditemukan berkeliaran di Taman Nasional Serengeti, Afrika. Hal ini sekaligus menunjukkan bahwa    berwarna terang bisa hidup di alam liar. Sergio Pitamitz, seorang fotografer untuk National Geographic berada di Tanzania saat dia berhasil mengabadikan zebra pirang di sana. Pitamitz awalnya tak sengaja melihat seekor zebra berwarna terang di tengah kelompok zebra hitam putih. Zebra dengan garis putih dan warna emas menyala sedang minum dari lubang air di dekatnya. ""Awalnya saya pikir zebra itu kotor karena debu. Namun saat terkena air, debu itu tidak luntur,"" ujar Pitamitz kepada  A small number of zebras with the condition live in captivity, but this sighting confirms that at least one ""golden"" zebra also lives in the wild.  Melansir  , zebra itu diduga mengalami albinisme parsiel atau kondisi genetik di mana tubuh kekurangan    atau pigmen gelap pada rambut, kulit, dan bulu. Albinisme juga pernah tercatat dialami sejumlah hewan, mulai dari orangutan sampai penguin. Jika albinisme adalah kekurangan melanin, maka melanisme adalah kebalikannya yakni kelebihan pigmen gelap. Kondisi ini kerap dialami oleh kucing besar. Meski albinisme kerap dijumpai pada beberapa hewan, zebra pirang dengan albinisme tetaplah sangat jarang. Kalaupun ada, itu hanya terjadi di penangkaran. Para ahli tidak yakin apakah zebra albinisme dapat bertahan hidup di alam liar. Pasalnya garis hitam putih pada zebra berfungsi untuk menangkal gigitan lalat yang banyak hidup di dataran dan pegunungan Afrika tempat zebra hidup. Selain menggunakan suara dan bau, zebra menggunakan pola garis di tubuh untuk mengidentifikasi satu sama lain. Setiap pola zebra unik dan seperti sidik jari pada manusia. Hal ini yang mungkin membuat zebra pirang tidak dikucilkan, seperti nampak dalam foto. Sebelumnya, zebra pirang bernama Zoe, yang tinggal di Three Ring Ranch Animal Sanctuary di Hawaii dianggap sebagai satu-satunya zebra pirang sampai dia meninggal pada 2017. Namun, di Taman Nasional Gunung Kenya juga ada kawanan kecil zebra pirang, meski mereka sengaja dibiakkan. Sebenarnya ada tiga spesies zebra, yakni zebra dataran, zebra gunung, dan zebra Grévy. Semuanya memiliki tanda yang sedikit berbeda. Mungkin saja mereka mengembangkan garis-garis secara mandiri.","Langka, Zebra Pirang Tertangkap Kamera Berkeliaran di Afrika"
"dict","lifestyle","Uniqlo Tawarkan Kaus dengan 1000 Pilihan Desain     Peritel pakaian global dari Jepang, Uniqlo, menawarkan kaus (T-shirt) dengan desain dan grafik yang memiliki lebih dari 1000 pilihan untuk koleksi musim semi dan musim panas 2019. Koleksi Uniqlo T-shirt (UT) itu menggunakan karakter berlisensi dari film atau budaya pop terkenal. Misalnya saja Marvel X Jason Polan, Super Mario, Gundam 40th Anniversary, Hokusai, Street Fighter, hingga Studio Sanderson. Dijelaskan oleh Public Relations Uniqlo Indonesia, Putri Ening, sebagian besar koleksi kaus tersebut bisa dipakai untuk seluruh anggota keluarga. “Tersedia ukuran untuk anak-anak sampai orang dewasa. Sekeluarga bisa kembaran pakai,” kata Putri. Banyaknya pilihan t-shirt ini, menurut dia, dimaksudkan agar setiap orang bisa menunjukkan karakter dan kesukaannya melalui desain kaus yang dipakai. Sebagian dari koleksi musim semi dan musim panas 2019 tersebut dipamerkan di atrium mal Senayan City Jakarta pada 2-7 April 2019. Pameran bertajuk #WearYourWorld ini juga akan digelar di mal Grand Indonesia pada 10-14 April dan Lippo Mall Kemang pada 24-28 April 2019. Di pameran itu pengunjung bisa menjelajahi booth unik dengan desain interaktif. Terdiri dari 6 booth yang masing-masing mengangkat kisah karakter berlisensi UT.      ","Uniqlo Tawarkan Kaus dengan 1000 Pilihan Desain   "
"dict","entertainment","Via Vallen Ajukan Permintaan kepada Warganet yang Menghinanya  - Tak tahan menerima caci maki yang selalu dialamatkan kepadanya, penyanyi dangdut    mengajukan permintaan khusus kepada    yang menghujatnya. Via mengaku sering mendapat cacian tiap kali merilis singel, termasuk saat meluncurkan lagu terbarunya yang berjudul ""Ketika"".  "" ,"" tulis Via dalam   akun Instagram-nya, @viavallen, seperti dikutip Kompas.com, Jumat (5/4/2019). Tidak berarti ia menjadi anti-kritik. Via hanya berharap warganet bisa menyampaikan kritikan mereka dengan cara yang lebih bijaksana. Tanpa ada tempelan kata-kata hinaan. "" ,"" tulis Via. Menurut pelantun ""Sayang"" ini, '  ' seringkali menggunakan topeng kebebasan berpendapat untuk menghina orang lain. "" ,"" tulis Via.","Via Vallen Ajukan Permintaan kepada Warganet yang Menghinanya"
"dict","bola","Fakta Malaysia Open 2019, 4 Unggulan Gagal Melaju ke Perempat Final  - Babak kedua    2019 yang digelar di Axiata Arena, Kuala Lumpur, Malaysia, pada Kamis (4/4/2019), menjadi mimpi buruk bagi empat unggulan dari nomor ganda putri, tunggal putri, dan tunggal putra. Pasalnya, empat unggulan tersisih saat berlaga di babak kedua Malaysia Open 2019. Mereka adalah Kento Momota (Jepang),    (India), Misaki Matsutomo/Ayaka Takahashi, dan wakil ganda putri Indonesia, Greysia Polii/Apriyani Rahayu. Kento Momota harus mengubur lagi mimpinya untuk menjadi juara di Malaysia Open setelah, kalah dari wakil tuan rumah, Lee Chong Wei. Pada Malaysia Open 2018, Kento hanya menjadi runner-up. Unggulan pertama tersebut tersingkir di babak kedua Malaysia Open 2019 setelah dikalahkan oleh wakil tunggal putra Indonesia, Jonatan Christie, dua gim langsung dengan skor 20-22, 15-21. Tunggal putri asal India,    juga tersingkir di babak kedua Malaysia Open 2019 setelah mengalami kekalahan atas wakil Korea Selatan, Sung Ji Hyun. Sindhu yang berstatus sebagai unggulan kelima tersebut kalah cukup telak dari Sung Ji Hyun dua gim langsung dengan skor 18-21, 7-21. Dengan hasil tersebut,    sudah mengalami kekalahan atas Sung Ji Hyun dua kali secara berturut-turut. Sebelumnya, Sindhu juga kalah dari Sung Ji Hyun di babak pertama All England 2019. Pada nomor ganda putri, terdapat dua unggulan yang harus merelakan babak perempat final. Ganda putri asal Jepang, Misaki Matsutomo/Ayaka Takahashi secara mengejutkan dikalahkan oleh ganda putri junior asal Korea Selatan, Baek Ha Na/Kim Hye Rim. Unggulan kedua di nomor ganda putri tersebut kalah dengan skor 18-21, 20-22. Sedangkan unggulan keempat di sektor ganda putri asal Indonesia, Greysia Polii/Apriyani Rahayu kalah dari kawan senegaranya, Ni Ketut Mahadewi Istarani/Rizki Amelia Pradipta. Kekalahan Greysia/Apriyani cukup dramatis karena pada gim ketiga mereka sempat memimpin skor 10-2 sebelum pada akhirnya harus takluk dengan 14,21, 22-20, 18-21. Hasil tersebut juga menjadi kekalahan pertama bagi Greysia Polii secara pribadi atas sesama ganda putri Indonesia. Sebelumnya, Greysia Polii belum pernah kalah dari ganda putri Indonesia lainnya. Greysia Polii terakhir kalah dari ganda putri Indonesia saat masih berpasangan dengan Nitya Krishinda Maheswari. Kala itu, Greysia/Nitya kalah dari Aprilsasi Putri Lejarsar Variella/Vita Marissa pada tahun 2013. ","Fakta Malaysia Open 2019, 4 Unggulan Gagal Melaju ke Perempat Final "
