"_type","category","isi","judul"
"dict","properti","Pakuwon Raup Laba Rp 2,85 Triliun   - PT Pakuwon Jati (PWON) membukukan    bersih pada 2018 sebesar Rp 7,081 triliun atau meningkat 23 persen dari tahun sebelumnya yakni Rp 5,75 triliun. Sementara    komprehensif tercatat Rp 2,85 triliun atau naik 42 persen dari tahun lalu sebesar Rp 2,002 triliun. Dalam keterangan tertulis yang diterima  , Selasa (26/3/2019, komposisi pendapatan pada 2018 terdiri dari 49 persen   dan 51 persen  . Lebih lanjut, jumlah   perusahaan pada 2018 mencapai Rp 3,468 triliun atau naik 16,1 persen dibanding tahun 2017 sebesar Rp 2,986 triliun. ""Kenaikan ini ditunjang pendapataan pusat perbelanjaan Pakuwon Mall tahap 2 dan 3 serta Tunjangan Plaza Mall tahap 6 yang telah beroperasi secara penuh,"" kata Direktur Keuangan dan Sekretaris Perusahaan Pakuwon Jati Minarto Basuki. Sedangkan   perusahaan mencapai Rp 3,613 triliun atau naik 30,8 persen dibanding tahun 2017 sebesar Rp 2,763 triliun. Angka itu didapat dari pengakuan pendapatan apartemen Anderson Pakuwon Mall Phase 4 serta penjualan rumah di Pakuwon City, Surabaya. Adapun mengenai belanja modal tahun 2018, PWON telah mengucurkan dana hingga Rp 1,955 triliun. Dana ini digunakan untuk membiayai proyek-proyek konstruksi Kota Kasablanka tahap 2, Tunjangan Plaza 6, Pakuwon Mall extension, dan EastCoast Mansion, serta pembebasan tanah. Untuk proyeksi tahun 2019,   perseroan terutama dari pusat perbelanjaan ritel masih akan memberikan tambahan organik. Sedangkan   perusahaan akan terus tumbuh dengan pengakuan pendapatan atas penjualan apartemen baru di Superblok Pakuwon Mall (Anderson, Benson, serta La Viz), serta apartemen baru di EastCoast Mansion yaitu Amor.","Pakuwon Raup Laba Rp 2,85 Triliun "
"dict","bola","Timnas U-23 Indonesia Berterima Kasih kepada Ezra Walian   Bek tim nasional U-23 Indonesia, Asnawi Mangkualam Bahar, berterima kasih atas dukungan dari rekannya    yang baru dinyatakan dilarang memperkuat timnas Indonesia oleh FIFA. ""Kami berterima kasih kepada Ezra yang selalu mendukung kami di sini meski dia tidak bermain,"" ujar Asnawi. Menurut pemain asal Makassar itu, apa yang dilakukan oleh Ezra memberikan semangat untuk skuat asuhan pelatih Indra Sjafri. Ezra Walian, pemain naturalisasi dari Belanda, tidak diperkenankan tampil untuk tim nasional Indonesia sejak Kamis (21/3/2019) atau sebelum laga perdana kualifikasi Piala Asia U-23 2020 AFC di Vietnam oleh Federasi Sepak Bola Internasional (FIFA). FIFA menganggap Ezra melanggar aturan terkait perpindahan status kewarganegaraan. Pangkalnya, Ezra yang dinaturalisasi pada tahun 2017 itu pernah bermain di timnas U-17 Belanda di kualifikasi Piala Eropa U-17 pada tahun 2013. Ezra memutuskan untuk tetap tinggal di Vietnam demi memberikan dukungan kepada rekan-rekannya sampai kualifikasi Piala Asia U-23 AFC 2020 usai pada Selasa (26/3/2019). Dia tampak bersama sang ayah Glenn Arthur di bangku penonton saat timnas U-23 berlaga kontra Thailand di laga perdana Grup K Kualifikasi Piala Asia U-23 AFC 2020, Jumat (22/3/2019), yang berakhir dengan skor 4-0 untuk kemenangan Thailand. Pemain berusia 21 tahun tersebut sempat mengunggah momen itu di akun media sosial Instagram pribadinya. Ezra mengaku sedih dengan keputusan FIFA dan menuliskan kalimat, ""Saya sebenarnya sangat sedih. Tapi, saya memutuskan untuk tetap setia dan tinggal bersama tim di Vietnam hingga kualifikasi selesai. Saya akan menjadi pemain ke-12 di tribun, dan berteriak menyemangati kalian. Semangat Timnas! Kalahkan mereka semua, Aku yakin kita bisa dan lolos. Garuda di dadaku!""","Timnas U-23 Indonesia Berterima Kasih kepada Ezra Walian "
"dict","properti","Indonesia di Mata Raksasa Properti Singapura  ""   adalah negara besar dengan penduduk ratusan juta orang. Kami memandang Indonesia sangat potensial, terlebih dengan pembangunan infrastruktur yang gencar dilakukan pemerintahan sekarang. Peluang yang ditawarkan sangat menjanjikan"". Demikian  GuocoLand Singapura merupakan anak usaha dari GuocoLand Limited Group yang juga bagian dari HongLeong Group yang didirikan di Malaysia pada 1963 silam.  Sementara GuocoLand Group terdaftar di Bursa Efek Singapura dengan anak usaha andalannya GuocoLand Singapura. Dalam sejarah panjangnya selama 27 tahun, GuocoLand Singapura telah berhasil mengembangkan 35 proyek hunian yang mencakup 10.000 unit apartemen dan rumah. Produk andalannya, tentu saja Tanjong Pagar Vertical City atau Tanjong Pagar Center. Proyek kelas atas ini meliputi perkantoran Guoco Tower, Wallich Residence, ruang ritel, hotel bisnis bintang 5 yang dioperasikan Sofitel, dan taman kota. Proyek ini menelan dana 3,2 miliar dollar Singapura atau setara Rp 33,2 triliun.  Tak hanya berkiprah di negeri dengan luas wilayah 721 kilometer persegi, GuocoLand Limited juga beroperasi dan berinvetasi di China. Mereka menanamkan investasi senilai Rp 42,5 triliun di area seluas 25 hektar yang tersebar di Beijing, Shanghai, Nanjing, dan Tianjin. Sementara di Malaysia, perusahaan sudah melantai di Bursa efek negeri jiran ini pada 2006, dengan proyek andalan Menara HLA, dan HP Towers di Kuala Lumpur.  Adapun proyek mereka di Vietnam berupa   bernama The Canary, dengan luas total sekitar 17,5 hektar yang terletak di Provinsi Binh Duong. Bahkan, belum lama ini, menurut Cheng, mereka juga tengah merambah pasar properti Inggris, dan Australia. ""GuocoLand akan terus mengkaji peluang-peluang yang ada, terutama di Asia Tenggara seperti Indonesia,"" tuntas Cheng.  ","Indonesia di Mata Raksasa Properti Singapura "
"dict","foto","Melihat Penampakan Super Snow Moon di Berbagai Belahan Dunia","Melihat Penampakan Super Snow Moon di Berbagai Belahan Dunia"
"dict","bola","Belanda Vs Jerman, Gol Menit Akhir Menangkan Tim Panser Gol menit akhir menjadi pembeda hasil laga Belanda vs Jerman pada    Grup C yang berlangsung di Johan Cruyff Arena, Amsterdam, Minggu (24/3/2019) atau Senin dini hari WIB. Jerman menang 3-2 atas Belanda berkat gol Nico Schulz pada menit akhir laga. Dua gol Tim Panser lainnya pada laga tersebut dicetak Leroy Sane (15') dan Serge Gnabry (34'), adapun gol Belanda dicetak Matthijs de Ligt (48') dan Memphis Depay (63').  Hasil ini mengakhiri catatan tak pernah menang    seusai Piala Dunia 2018. Mereka juga sukses membalas kekalahan dari    pada UEFA Nations League. Pada babak pertama, Jerman sempat unggul dua gol lebih dulu. Tim Panser, julukan Jerman, membuka keunggulan melalui Leroy Sane pada menit ke-15. Memanfaatkan umpan silang dari Nico Schulz, Sane berhasil menaklukan Virgil van Dijk sebelum melepaskan sepakan kaki kiri yang gagal dihalau kiper Belanda, Jasper Cillessen. GOOOOOOOOOAL. Leroy Sane scores the goal with a nice finish past the Dutch GK.     Jerman menggadakan keunggulan melalui Serge Gnabry pada menit ke-34. Menerima umpan panjang dari lini belakang, Gnabry berhasil melewati hadangan dua pemain belakang Belanda sebelum melepaskan tendangan yang bersarang di pojok kanan gawang Cillessen. Arsenal loanee Serge Gnabry “is not at the required level” to feature for relegation-battling West Bromwich Albion, according to boss Tony Pulis.  Serge Gnabry:  Skor 2-0 untuk tim Panser bertahan hingga turun minum. Memasuki babak kedua, Belanda mulai bangkit. Matthijs de Ligt memperkecil kedudukan melalui golnya pada menit ke-48. Belanda kemudian menyamakan kedudukan melalui Memphis Depay pada menit ke-63. Memphis Depay goal against Germany making it 2 v2          Saat laga tampak akan berakhir imbang,  Belanda: 1-Jasper Cillessen; 17-Daley Blind, 4-Virgil van Dijk, 22-Denzel Dumfries, 3-Matthijs de Ligt; 8-Georginio Wijnaldum, 15-Marten de Roon, 21-Frenkie de Jong; 9-Ryan Babel (Steven Bergwijn 46'), 10-Memphis Depay, 11-Quincy Promes Pelatih: Ronald Koeman Jerman: 1-Manuel Neuer; 16-Antonio Ruediger, 15-Niklas Suele, 4-Matthias Ginter; 6-Joshua Kimmich, 2-Thilo Kehrer, 8-Toni Kroos, 14-Nico Schulz, 18-Leon Goretzka (Ilkay Guendogan 70'); 20-Serge Gnabry (Marco Reus 88'), 19-Leroy Sane Pelatih: Joachim Loew","Belanda Vs Jerman, Gol Menit Akhir Menangkan Tim Panser"
"dict","lifestyle","PERHATIAN : Cerita ini hanya fiktif belaka, bila ada persamaan nama, tempat, kejadian dan lain-hal lain itu hanya kebetulan belaka..... Salam Messlaip!		","Si Quvroy - Beli Bintang"
"dict","properti","2024, Fase 2 MRT Jakarta Ditargetkan Rampung  - Pembangunan Fase 2 Moda Raya Terpadu (MRT) telah dicanangkan Presiden Joko Widodo (Jokowi). Nantinya, pembangunan trase ini akan dilanjutkan dari Bundaran HI hingga Kampung Bandan. Direktur Utama PT MRT Jakarta William Sabandar mengatakan, pembangunan fase kedua ditargetkan rampung dalam lima tahun. ""Kita pastikan akan selesai 2024,"" ucap dia di Bundaran HI, Minggu (24/3/2019). Setidaknya, dibutuhkan anggaran Rp 22,5 triliun untuk menyelesaikan pembangunan fase kedua sepanjang delapan kilometer ini. Dana tersebut telah dikantongi PT MRT Jakarta dari pinjaman Pemerintah Jepang melalui Japan International Cooperation Agency (JICA). ""Dananya sudah tersedia tinggal kita kerjakan,"" sebut William. Nantinya, trase fase kedua ini bakal dilengkapi delapan stasiun, mulai dari Sarinah, Monumen Nasional, Harmoni, Sawah Besar, Glodok dan Kota Adapun untuk Kampung Bandan, selain sebagai stasiun juga akan bertindak sebagai depo layaknya Stasiun Lebak Bulus.","2024, Fase 2 MRT Jakarta Ditargetkan Rampung"
"dict","money","Kompas.com Sabet Penghargaan Berita Online Terpercaya dari Superbrands  -   mendapat penghargaan    untuk kategori Berita Online Terpercaya (Trusted Online News). Penghargaan diberikan pada Gala Awards Night 2018 yang digelar di Hotel JW Marriot, Jakarta, Jumat (27/7/2018) malam. Mewakili  , Pemimpin Redaksi  Wisnu Nugroho menerima secara simbolik penghargaan tersebut dari CEO Superbrands Indonesia Grandtyana Mayasari.   Saat ditemui di sela-sela acara, Wisnu menyampaikan terima kasih kepada para pembaca   yang menaruh kepercayaan pada berita-berita yang diproduksi jurnalis dan tim redaksi  .   ""Ini adalah bonus atas upaya   menjaga kepercayaan pembaca kepada kami,"" ujar Wisnu Nugroho, usai menerima penghargaan.  Wisnu menilai penghargaan tersebut akan memacu   untuk bekerja lebih baik lagi, terutama untuk menjadi referensi berita terpercaya di tengah banjirnya informasi akhir-akhir ini.  ""  akan terus berusaha menjadi sumber berita terpercaya di tengah banjir informasi,"" sebutnya. Menurut Wisnu, dengan menjadi sumber berita terpercaya, berita   diharapkan dapat membantu pembaca menemukan kepastian di tengah ketidakpastian karena banjir informasi yang munculkan disinformasi (hoaks). Dalam acara ini, ada puluhan produk yang mendapat penghargaan sebagai yang terbaik di kategorinya masing-masing. Grandtyana Mayasari menyatakan, pemberian penghargaan tersebut merupakan bentuk apresiasi Superbrands Indonesia kepada pelaku industri. Menurut dia, keberhasilan mencipatkan produk dan menerapkan strategi marketing yang tepat berdampak signifikan terhadap merk masing-masing.   ""Superbrands terus berupaya untuk menaikkan nilai jual logo Superbrands sehingga merk yang membawanya juga akan meningkat nilainya di mata konsumen,"" kata Grandtyana. ","Kompas.com Sabet Penghargaan Berita Online Terpercaya dari Superbrands"
"dict","otomotif","",""
"dict","travel","7 Etika Berwisata, Berlaku di Mana Saja  Informasi yang kian mudah didukung penerbangan berbiaya rendah membuat wisata kini jadi aktivitas yang lumrah. Sayangnya masalah kerap terjadi ketika    tidak mematuhi aturan dan tidak memiliki   . Padahal ketika seorang wisatawan berbuat onar di sebuah destinasi, ada nama negara atau daerah yang tersemat sebagai identitasnya. Yuk, tetap mematuhi aturan dan menjaga perkataan serta perilaku selama berwisata, seperti berikut ini: Sebelum pergi, carilah informasi yang banyak. Dari buku, internet, atau bertanya pada orang yang sudah pernah ke sana. Sebab masing-masing daerah punya budaya yang berbeda. Hal yang Anda anggap biasa bisa jadi tidak biasa di destinasi tujuan. Jangan pernah sekalipun merasa superior, karena Anda    atau karena Anda mampu membiayain perjalanan sendiri. Justru karena Anda turis harus tetap menghormati warga lokal dan sebisa mungkin berbaur. Isu agama dan politik terbilang sensitif, berlaku di mana saja. Jika ingin bertanya mengenai demografi agama atau ideologi politik di destinasi tersebut sebagai pengetahuan, boleh saja. Namun baiknya simpan opini Anda tentang agama dan politik. Sangat disarankan untuk belajar basaha dan bahasa tubuh destinasi tujuan Anda. Sebab di beberapa negara, ada acungan jari, gerakan kepala, atau kalimat yang biasa di negara lain, ternyata dianggap kasar dan mencemooh. Peraturan di obyek wisata dibuat demi kelestarian obyek wisata dan keamanan wisatawan. Banyak wisatawan yang merasa sudah bayar atau sudah datang jauh-jauh sehingga melanggar aturan.   atau foto untuk media sosial juga sering membuat wisatawan melanggar aturan. Orang Indonesia mungkin belum begitu mengenal budaya memberi uang tip. Namun di beberapa negara, memberi uang tip ternyata menjadi sebuah etika. Pelajari budaya memberi tip dan besaran uang tip yang harus diberikan sebelum berkunjung ke sebuah destinasi. Berpikir terbuka terhadap segala pengalaman yang terjadi saat berwisata. Namun harus tetap waspada dengan segala motif atau gerakan yang mencurigakan dari orang-orang yang ditemui selama berwisata. Jangan lupa nikmati pengalaman berwisata Anda.","7 Etika Berwisata, Berlaku di Mana Saja"
