"_type","category","isi","judul"
"dict","otomotif","",""
"dict","travel","Bawalah Bola Tenis Saat Perjalanan Jauh, Ini Fungsinya... Jika hendak berpergian jauh, benda apa saja yang biasa Anda siapkan? Mungkin sebagian dari Anda tak mau alat  , ponsel, dompet, dan barang yang Anda rasa penting lainnya tertinggal. Namun taukah Anda, ada barang penting lainnya yang mustinya Anda bawa yaitu bola tenis. Mengapa bola tenis?","Bawalah Bola Tenis Saat Perjalanan Jauh, Ini Fungsinya..."
"dict","otomotif","",""
"dict","indeks","",""
"dict","lifestyle","PERHATIAN : Cerita ini hanya fiktif belaka, bila ada persamaan nama, tempat, kejadian dan lain-hal lain itu hanya kebetulan belaka..... Salam Messlaip!		","Si Quvroy - Beli Bintang"
"dict","otomotif","",""
"dict","tekno","Melihat Redmi Note 7 dari Segala Sisi  -    akhirnya memboyong    Note 7 setelah banyak dinanti penggemarnya di Indonesia. Ponsel ini cukup ramai diperbincangkan di ranah maya karena beberapa fitur baru yang dibawa ke lini Redmi. Utamanya ada di desain. Dari tampilan muka,    hanya menyisakan sedikit takik mungil yang menjorok di atas display, atau dalam bahasa Xiaomi disebut  . Dengan takik yang kecil itu, alhasil layar tampak lebih lega, sebab bingkai bagian bawah juga semakin menipis. Takik tersebut difungsikan sebagai rumah kamera depan beresolusi 13 megapiksel dengan bukaan lensa 13 megapiksel dengan bukaan lensa f/2.2. Layar IPS LCD berukuran 6,3 inci ini memiliki rasio aspek 19,5:9 dan mendukung resolusi 2380 x 1080 piksel. Beralih ke bagian punggung, Xiaomi turut menampilkan desain baru dengan pulasan warna gradasi. Bagian ini berlapis material kaca sehingga tampak sedikit premium, meskipun bahan yang digunakan tetaplah plastik. Di sudut kiri atas tersemat modul kamera ganda dengan kamera utama beresolusi 48 megapiksel berbukaan f/1.8 dan kamera sekunder 5 megapiksel dengan bukaan diafragma f/2.4. Di balik cangkang yang tampak mengilap itu terbenam baterai berkapasitas 4.000 mAh. Bergeser ke sisi atas, tampak lubang jack audio 3,5mm dan sensor IR blaster yang berfungsi sebagai pengendali jarak jauh. Di sisi kanan, terdapat tombol daya yang ditemani tombol volume. Sementara di sisi kiri, terdapat slot kartu SIM yang bersifat hybrid. Di bagian bawah hanya ada port USB-C untuk pengisian daya dan speaker grill. Pengisian daya sudah didukung Quick Charge 4.0, namun adaptornya harus dibeli secara terpisah. Untuk ""jeroannya"", Redmi Note 7 diotaki chipset Snapdragon 660 yang dipadu dengan konfigurasi RAM 3 GB dan internal 32 GB, serta RAM 4 GB dan internal 64 GB. Ponsel ini dijalankan dengan Android 9.0 Pie dan dilapisi antarmuka MIUI 10. Bagaimana penampilan terbaru dari Redmi Note 7 dari berbagai sisi, simak selengkapnya di  . Simak juga video   dan hands-on Redmi Note 8 melalui  .","Melihat Redmi Note 7 dari Segala Sisi"
"dict","lifestyle","Kisah Pasutri Asal Bandung, Bikin Sepatu hingga Raih Omzet Miliaran  Tahun 2009, merek lokal premium tengah menggeliat di Indonesia. Terutama produk denim. Saat itu, apa pun yang berbau denim, sangat diminati. Termasuk hal-hal yang berdekatan dengan denim, seperti   /     . Kondisi ini menggelitik dua mahasiswa tingkat akhir Universitas Pendidikan Indonesia (UPI),   , dan Wafi. Mereka melihat ada peluang besar di sepatu/bot  . Apalagi saat itu, masih sedikit  lokal yang mampu bersaing dengan merek internasional. “Kami lalu riset produk dan   Akhirnya kami membentuk    sebagai solusi atas problem tersebut."" ""Menciptakan   dan bot yang berkualitas baik,” ujar Prima kepada  Pria yang akrab disapa Joe ini mengaku -awalnya, tidak mengeluarkan modal dalam bisnisnya. Sebab pertama kali dibentuk, Txture menggunakan sistem  Joe bekerja sama dengan beberapa perajin yang terpilih menggunakan sistem  . Begitu pun untuk material, ketika ada order, barulah Joe akan bernegosiasi dengan pihak toko untuk melakukan sistem pembayaran secara mundur. “Semua   kami jaga sedemikian rupa, 'meminimalisir'   dan menggantinya dengan  ,” ucap dia.  Perlahan namun pasti, Txture berkembang. Kini, Txture dikenal sebagai salah satu sepatu   yang menyasar kelas premium asal   . Sepatunya Txture pun kian diburu konsumen. Seperti saat Txture merilis empat artikel di sebuah pameran di Jakarta pada tahun 2011 silam. Hanya dalam waktu sekejap, sepatu yang dibanderol mulai harga Rp 1,85 juta itu laris manis. Bahkan, tak hanya empat artikel itu, varian lain pun selalu laku terjual.  Godaan kemudian datang saat mereka mulai tergiur dengan banyaknya order di luar Txture pada 2013-2014. Dan, Joe mengakui mereka salah mengalkulasi dalam pembuatan jasa, dan malah fokus ke produksi titipan merek orang lain, bukan Txture. “Kami belum terlalu dewasa. Belum bijak  . Tahun 2013-2014, kami minus Rp 450 juta,” ucap Joe. Setelah minus begitu banyak, mereka tersadar harus berubah. Maka langkah    pun dilakukan. Mereka mengembalikan kultur Txture yakni   and  Dengan produk yang berkualitas dan desain yang menarik, mereka tidak sulit bangkit. Bahkan di tahun 2016, omzetnya sudah mampu menyentuh angka Rp 2 miliar. Ketika mereka menikmati manisnya kerja keras, persoalan kembali datang. Pada 2017, perajin sepatu mereka dibajak dengan iming-iming gaji yang tidak masuk akal dari kompetitor lain. Tak tanggung, dari 10 perajin, yang tersisa hanya satu dari bagian  . Padahal, saat itu order sudah masuk. “Txture itu   pengerjaannya dua bulan,” ucap CEO Txture, Annisa Amalina Tamimi. Mereka kemudian berhenti menerima order. Selanjutnya, fokus mereka adalah merekrut perajin baru, yang amat memakan waktu. Apalagi sepatu Txture terbilang susah, sedangkan regenasi perajin sepatu di Cibaduyut kurang bagus.  on Mar 18, 2019 at 4:59am PDT Akhirnya, Txture mencari orang yang benar-benar mau belajar dan berkomitmen. Karena itu di Texture ada beberapa perajin yang tidak memiliki   pembuatan sepatu. Seperti seorang ibu rumah tangga yang belajar dari nol, dan kini bertugas memegang  Untuk mencegah pembajakan perajin, Txture menerapkan sistem kontrak kerja. Txture kemudian bangkit, dan melahirkan beberapa karya fenomenal. Di saat yang sama, mereka berkesempatan mengikuti   di Maroko. “Itu momentum untuk bangkit. Dalam dua bulan, bisa menggantikan enam bulan (masa jatuh) tahun lalu,” ungkap Annisa. Kini, Txture bisa memproduksi 50-60 pasang per bulan dengan pengerjaan 2-3 bulan. Saat ini omzet Txture rata-rata mencapai angka Rp 1,88 miliar per tahun. Penjualan di Indonesia, terbanyak di Jakarta, Surabaya, Yogyakarta, dan Bali. Di luar negeri, pemesanan berasal dari Amerika Serikat, Singapura, Jerman, dan Kanada. “Kerja sama dengan Hong Kong ke-  dulu. Nanti  Txture akan ada di toko di sana dengan sistem jual putus."" ""Kanada juga mau buka, tapi belum   harganya. Saya ingin perputaran uang cepat,” kata Annisa. Bagi Joe dan Annisa, Txture bukan hanya perusahaan tapi kisah cinta. Mereka didekatkan karena sepatu Txture yang dibeli kakak Annisa di Jepang. “Kami dipertemukan di Kyoto. Ternyata kakak Annisa pernah beli sepatu Txture,” ucap Joe. Annisa menambahkan, Jepang memiliki empat musim dan sang kakak kerja di   sehingga butuh sepatu bot untuk sehari-hari. Di sana, Annisa belajar banyak soal sepatu dari Joe. Annisa yang penyuka   ini pun lama-lama tertarik dengan dunia sepatu, sekaligus menerima pinangan Joe untuk menikah. Pulang dari Jepang, Annisa pun fokus membantu Txture. Ia memegang jabatan CEO yang fokus dalam   perusahaan seperti sistem yang dibangun hingga  . Sedangkan Joe merupakan COO. Ia fokus terhadap aspek produksi. Ketika ditanya apa itu Txture, pasangan suami istri ini mengatakan, Txture merupakan sebuah   yang meredefinisikan ulang   yang terdapat dalam   dan bot. Mereka menambahkan sedikit aksen kecil agar terlihat lebih indah, selaras dengan logo Txture “La Fleur” yang memiliki makna keindahan.  on Mar 14, 2019 at 6:22am PDT","Kisah Pasutri Asal Bandung, Bikin Sepatu hingga Raih Omzet Miliaran"
"dict","bola","Timnas U-23 Indonesia Berterima Kasih kepada Ezra Walian   Bek tim nasional U-23 Indonesia, Asnawi Mangkualam Bahar, berterima kasih atas dukungan dari rekannya    yang baru dinyatakan dilarang memperkuat timnas Indonesia oleh FIFA. ""Kami berterima kasih kepada Ezra yang selalu mendukung kami di sini meski dia tidak bermain,"" ujar Asnawi. Menurut pemain asal Makassar itu, apa yang dilakukan oleh Ezra memberikan semangat untuk skuat asuhan pelatih Indra Sjafri. Ezra Walian, pemain naturalisasi dari Belanda, tidak diperkenankan tampil untuk tim nasional Indonesia sejak Kamis (21/3/2019) atau sebelum laga perdana kualifikasi Piala Asia U-23 2020 AFC di Vietnam oleh Federasi Sepak Bola Internasional (FIFA). FIFA menganggap Ezra melanggar aturan terkait perpindahan status kewarganegaraan. Pangkalnya, Ezra yang dinaturalisasi pada tahun 2017 itu pernah bermain di timnas U-17 Belanda di kualifikasi Piala Eropa U-17 pada tahun 2013. Ezra memutuskan untuk tetap tinggal di Vietnam demi memberikan dukungan kepada rekan-rekannya sampai kualifikasi Piala Asia U-23 AFC 2020 usai pada Selasa (26/3/2019). Dia tampak bersama sang ayah Glenn Arthur di bangku penonton saat timnas U-23 berlaga kontra Thailand di laga perdana Grup K Kualifikasi Piala Asia U-23 AFC 2020, Jumat (22/3/2019), yang berakhir dengan skor 4-0 untuk kemenangan Thailand. Pemain berusia 21 tahun tersebut sempat mengunggah momen itu di akun media sosial Instagram pribadinya. Ezra mengaku sedih dengan keputusan FIFA dan menuliskan kalimat, ""Saya sebenarnya sangat sedih. Tapi, saya memutuskan untuk tetap setia dan tinggal bersama tim di Vietnam hingga kualifikasi selesai. Saya akan menjadi pemain ke-12 di tribun, dan berteriak menyemangati kalian. Semangat Timnas! Kalahkan mereka semua, Aku yakin kita bisa dan lolos. Garuda di dadaku!""","Timnas U-23 Indonesia Berterima Kasih kepada Ezra Walian "
"dict","tekno","Microsoft Ingatkan Usia Windows 7 Tinggal Setahun Lagi  -    baru saja merilis pembaruan untuk sistem operasi   . Lewat pembaruan itu pula Microsoft mengingatkan pengguna bahwa usia Windows 7 tinggal satu tahun ke depan. ","Microsoft Ingatkan Usia Windows 7 Tinggal Setahun Lagi"
