"_type","category","isi","judul"
"dict","bola","Dipermanenkannya Solskjaer Dinilai sebagai Keputusan Emosional  - Keputusan manajemen Manchester United mempermanenkan    dinilai sebagai keputusan emosional. Solskjaer pada awalnya ditunjuk sebagai pelatih sementara menggantikan Jose Mourinho yang dipecat pada Desember 2018. Solskjaer mengawali debutnya dengan mempersembahkan 10 kemenangan dari 11 pertandingan yang membuatnya diangkat secara permanen pada Maret lalu. Setelah permanen, Solskjaer justru mulai sering mengalami kekalahan. Ia kini bahkan telah kehilangan lima dari tujuh pertandingan terakhirnya. ""Saya merasa itu adalah keputusan yang emosional dan dalam bisnis apa pun itu harus menjadi keputusan logis yang matang untuk jangka panjang,"" kata mantan gelandang Inggris, Jermaine Jenas. Solskjaer mengambil alih    saat tim itu berada di urutan keenam klasemen Liga Premier. Ketika itu, Man United tertinggal 11 poin dari penghuni posisi empat besar. Kini, Man United masih berada di urutan keenam. Namun, hanya tetinggal dua poin di belakang Arsenal yang berada di urutan keempat. Bagi Jenas, Man United perlu mengubah pendekatannya dalam memilih pelatih. Ia menilai sudah saatnya Man United memilih pelatih yang tidak meniru apa yang dilakukan pelatih legendaris Sir Alex Ferguson. ""Pep Guardiola datang ke Manchester City tanpa menanyakan 'apa yang dilakukan Mancini dan Pellegrini untuk memenangi liga?' Dia masuk dan melakukan apa yang ingin dia lakukan,"" tutur Jenas. ""Jurgen Klopp melakukan itu di Liverpool, ia memiliki gayanya sendiri. Itulah yang dibutuhkan United."" ""Saya rasa Man United tidak perlu mencoba dan menemukan seseorang yang bisa mendekati apa yang telah dilakukan Ferguson, mereka perlu menemukan (identitas baru). Mourinho mencoba melakukan itu tetapi klub tidak setuju,"" pungkas Jenas.","Dipermanenkannya Solskjaer Dinilai sebagai Keputusan Emosional"
"dict","otomotif","",""
"dict","indeks","",""
"dict","bola","Jadwal Siaran Liga Inggris, Malam Ini Liverpool dan Man United Main  -    akan melanjutkan misinya untuk menjaga kans meraih gelar juara Premier League, kasta teratas   , dengan tandang ke markas Cardiff City, Minggu (21/4/2019). The Reds, julukan Liverpool, baru saja tergeser dari posisi puncak klasemen sementara Liga Inggris menyusul kemenangan yang diraih oleh pesaingnya, Manchester City, atas Tottenham dengan skor 1-0, Sabtu (20/4/2019). Hasil tersebut membuat   , yang telah menjalani 34 laga, menggeser Liverpool dari posisi puncak klasemen sementara Liga Inggris. Pasukan Pep Guardiola itu kini mengoleksi 86 poin, unggul satu poin atas The Reds yang menempati posisi kedua. Kini, Liverpool memiliki peluang untuk kembali ke puncak klasemen jika bisa meraih kemenangan atas Cardiff. Laga Cardiff City vs Liverpool ini direncanakan akan disiarkan langsung oleh MNC TV pada pukul 22.00 WIB. Sementara itu, pada laga lainnya,    akan menghadapi Everton di Goodison Park, Minggu malam ini. Setan Merah, julukan   , tentu menargetkan kemenangan untuk menjaga kans lolos ke Liga Champions musim depan. Saat ini, Man United berada di posisi keenam dengan 64 poin, tertinggal dua poin dari Arsenal di posisi keempat, alias zona Liga Champions. Everton vs Manchester United, pukul 19.30 WIB ( ) Cardiff City vs Liverpool, Pukul 22.00 WIB (    dan  ) Arsenal vs Crystal Palace, pukul 22.00 WIB ( ) Chelsea vs Burnley FC, pukul 02.00 WIB (    dan  ) *Jadwal dapat berubah sewaktu-waktu.","Jadwal Siaran Liga Inggris, Malam Ini Liverpool dan Man United Main"
"dict","entertainment","Fakta Baru Kasus Seungri Terungkap, Ada Penggunaan Happy Balloons  - Sebuah fakta baru tentang kasus mantan   BIGBANG,   , dan para anggota grup chat kontroversialnya terungkap. Seungri disebut pernah mengadakan pesta minum-minum dengan 'happy balloons' antara 2015 - 2017 bersama anggota grup chat dan beberapa perempuan di sebuah bar di Itaewon, Korea Selatan. Bar khusus di Itaewon ini juga bar yang sama yang dikunjungi Choi Jonghoon tepat sebelum penangkapannya karena mengemudi dalam keadaan mabuk pada 2016.  Sebagai informasi,   adalah nama lain untuk    yang setelah dihirup, membuat orang merasa melayang selama 20 hingga 30 detik. Karyawan dari bar bertemu dengan wartawan dan mengungkapkan bahwa Seungri, Choi Jonghoon, Yoo In Suk, dan Tuan Kim sering mengunjungi bar itu dan mengadakan 'pesta halusinasi' dengan dinitrogen oksida. Seungri telah mengunjungi bar sejak Mei 2015. ""Seungri dan teman-temannya selalu datang bersama beberapa anak perempuan berusia 20-an. Setiap pria memiliki seorang gadis di sebelah mereka ketika mereka menghirup balon bahagia dan minum bersama,"" kata Karyawan bar “A” baru-baru ini. Para karyawan di bar biasanya menyaksikan Seungri dan teman-temannya itu mendapatkan kotak-kotak kapsul dinitrogen oksida yang dikirim ke bar. Mereka akan menggunakan lusinan kapsul itu saat mereka ada di sana. ""Mereka akan mengambil sekotak kapsul dari pintu masuk bar dan membawanya ke meja mereka di sudut belakang. Dengan menggunakan alat ekstraksi, mereka akan membuat happy balloon dan kemudian menghirupnya,"" ucap karyawan itu. ""Mereka perlu menggunakan kotak karena masing-masing kapsul hanya memberikan waktu halusinasi singkat,"" tambahnya. Seungri dan kawan-kawannya sering menggunakan bar tersebut sebagai ""tempat nongkrong"" mereka. Padahal, menurut karyawan bar ""A"", mereka sudah diperingatkan oleh staf bar bahwa mereka seharusnya tidak menggunakan narkoba atau dinitrogen oksida di sana.     telah ditetapkan sebagai bahan ilegal di Korea Selatan sejak Juni 2017. Penggunaannya sebagai obat untuk berhalusinasi sekarang dikenakan hukuman. Namun, mereka bahkan disebut tetap melakukannya pada akhir pekan ketika bar penuh dengan tamu lain. ""Sehingga staf mengadakan pertemuan tentang apa yang harus kami lakukan. Mulai akhir 2016, ketika seorang anggota kelompok mereka menelepon untuk memesan meja, kami akan memberi tahu bahwa tidak ada lagi meja yang tersedia dan frekuensi kunjungan mereka turun,"" ujar Karyawan bar “A”. Seungri dan kawan-kawannya itu lalu jarang mengunjungi bar setelah pertengahan 2017 dan benar-benar berhenti ke sana pada saat Burning Sun dibuka pada Februari 2018. Akhirnya, terungkap juga bahwa salah satu anggota grup chat kontroversial Seungri memasukkan obat pemerkosaan atau   dalam minuman seorang perempuan saat berada di bar. ""Pada awal 2016, teman Seungri, Tuan Kim, mengatakan, 'Saya membawa obat pemerkosaan' dan saya memperingatkannya 'jangan menggunakannya di bar kami'. Beberapa waktu kemudian, saya melihat Tuan Kim memapah seorang perempuan yang sempoyongan dan lunglai,"" karyawan bar “B”.","Fakta Baru Kasus Seungri Terungkap, Ada Penggunaan Happy Balloons"
"dict","sains","Puluhan Petugas KPPS Meninggal, Beban Kerja Berlebih Mengancam Nyawa  Kabar duka menyelimuti Kelompok Penyelenggara Pemungutan Suara (  ). Akun Twitter @nasibaik menghitung jumlah petugas KPPI yang    dunia dari media masa dan menemukan setidaknya ada 31 petugas meninggal setelah bertugas dan penyebabnya karena terlalu lelah. Hebohnya pemberitaan tersebut kemudian mengundang pertanyaan baru, benarkah kelelahan akibat beban kerja terlalu tinggi dapat menyebabkan kematian? Jika iya, bagaimana hal ini terjadi? Pemberitaan tentang kematian akibat terlalu lelah    tidak terjadi kali ini saja. Tahun lalu seorang dokter dikabarkan meninggal dunia karena kelelahan menjalankan tugas saat lebaran. Kemudian peristiwa ini juga sering terjadi di Jepang, hingga mereka memiliki istilah khusus ""karoshi"". 28. Nana Rismana, Ciawigebang, Kabupaten Kuningan  ""Orang-orang perlu memahami betapa bahayanya pekerjaan berlebih bagi   . Hal ini dapat membuat kita sakit,"" kata Brigid Schulte, direktur pendiri Inisiatif Good Life seperti dilansir  Penulis buku   itu juga mengatakan bahwa jam kerja berlebih telah dikaitkan dengan lebih dari 120.000 kematian per tahun. Ada banyak masalah kesehatan akibat kelelahan karena pekerjaan terlalu banyak. Menurut Pusat Pengendalian dan Pencegahan Penyakit (CDC), kebiasaan itu berisiko memicu penyakit kardiovaskular, gangguan muskuloskeletel, gangguan psikologis, bunuh diri, kanker, bisul, dan gangguan fungsi kekebalan sebagai masalah kesehatan utama yang terkait dengan perasaan terlalu banyak bekerja. Sebuah studi di   menarik korelasi antara jam kerja dalam seminggu dengan risiko serangan jantung. Orang yang bekerja 55 jam seminggu, 16 persen lebih mungkin mengembangkan risiko serangan jantung dibanding mereka yang bekerja 45 jam seminggu. Lebih lama waktu bekerja maka akan semakin besar risiko kesehatan yang mengancam. Studi itu menemukan, orang yang bekerja 65 jam seminggu memiliki peluang mengalami serangan jantung sebesar 33 persen. Kemudian studi lain yang terbit 2014 di jurnal   mengungap bahwa tingginya beban pekerjaan berkaitan dengan diabetes,  peluang risikonya bisa mencapai 45 persen. Merasa terlalu banyak bekerja juga…","Puluhan Petugas KPPS Meninggal, Beban Kerja Berlebih Mengancam Nyawa"
"dict","sains","Misteri Tubuh Manusia, Benarkah Kelelahan Bikin Ngiler saat Tidur? Katanya, ngiler saat    terjadi karena tubuh kelelahan. Meski begitu, sebenarnya ada beberapa hal umum yang biasanya jadi penyebab ngiler saat tidur, seperti alergi, radang amandel, atau infeksi sinus. Untuk diketahui, ngiler saat tidur adalah hal yang sangat normal. Pasalnya, mulut akan terus memproduksi    atau saliva, bahkan saat kita tertidur. Nah, penyebab ngiler saat tidur biasanya karena mulut yang terbuka ketika itu. Saat tidur, otot-otot tubuh rileks, apalagi jika memasuki tahap REM. Otot area mulut pun juga sama, sehingga mungkin saja Anda tertidur dalam posisi mulut yang terbuka. Mulut terbuka saat tidur juga biasanya disebabkan karena tubuh ingin mendapatkan lebih banyak oksigen, sehingga dengan otomatis Anda bernapas dari mulut.     yang terus-terusan diproduksi tersebut tidak bisa tertelan semua karena Anda tertidur, akhirnya air liur terumpuk di mulut dan malah keluar, alias Anda mengiler. Sebenarnya, kelelahan tidak bisa dibilang jadi penyebab langsung ngiler saat tidur. Lagi-lagi, ngiler saat tidur adalah hal yang umum terjadi, bahkan pada Anda yang tidak kelelahan sekali pun. Namun, orang yang kelelahan lebih sering mengalami hal ini. Pasalnya, kelelahan bisa menandakan bahwa Anda sedang stres, depresi, atau bahkan akibat kekurangan tidur selama ini. Nyatanya, berbagai kondisi tersebut yang memicu ngiler saat tidur. Beberapa ahli juga mengatakan bahwa jika kelelahan bisa disebabkan oleh kondisi yang disebut dengan teror tidur. Nah, salah satu gejala teror tidur adalah ngiler saat tidur. Ngiler adalah hal yang sangat wajar terjadi ketika kita tidur. Oleh karena itu, jika jarang sekali terjadi, tidak diperlukan pengobatan dalam bentuk apa pun. Ngiler tidak akan membuat kita dehidrasi, infeksi, ataupun masalah kesehatan lainnya. Akan tetapi, jika Anda mengalami hidung tersumbat, alangkah baiknya untuk mulai berkonsultasi dengan dokter. Kemungkinan besar penyebab ngiler saat tidur yang harus diwaspadai adalah infeksi sinus. Jika situasi ini sering terjadi ketika Anda tidur, disarankan untuk berkonsultasi dengan dokter agar mengetahui penyebabnya dan bagaimana cara mengatasi hal tersebut. Setelah Anda mengetahui apakah benar kelelahan menyebabkan ngiler ketika tidur dan cara mengatasinya, mungkin Anda bisa mulai mengelola rasa lelah di dalam tubuh Anda. Mulai dari mengatur jam tidur hingga mengubah gaya hidup menjadi lebih sehat. Walaupun sebenarnya situasi ini tidak dikatakan berbahaya, lebih baik untuk menyingkirkan hal yang mengganggu Anda ketika terbangun di pagi hari.","Misteri Tubuh Manusia, Benarkah Kelelahan Bikin Ngiler saat Tidur?"
"dict","lifestyle","PERHATIAN : Cerita ini hanya fiktif belaka, bila ada persamaan nama, tempat, kejadian dan lain-hal lain itu hanya kebetulan belaka..... Salam Messlaip!		","Si Quvroy - Beli Bintang"
"dict","sains","Penemuan yang Mengubah Dunia: Kotak Suara, Buka Level Baru Demokrasi  Pemilihan umum di Indonesia sudah selesai dilaksanakan. Meski begitu, berita tentang    masih menghiasi media massa. Salah satu yang menghiasai pemberitaan adalah   . Mulai dari berita pembobolan, perusakan, hingga penyimpanan kotak suara di berbagai daerah. Di luar seluruh pemberitaan dan kontroversinya, kotak suara punya sejarah yang panjang di dunia. Ya, seiring dengan metode demokrasi yang berkembang ada sejarah dari kotak suara itu sendiri. Sebelum adanya kotak suara dan   , orang menyampaikan aspirasinya secara langsung. Hal ini bisa dilihat dari sejarahnya di Yunani Kuno. Setelah itu, surat suara mulai dikenal untuk menyampaikan aspirasi warga di Roma maupun Yunani Kuno. Sayangnya, saat itu pemungutan suara bersifat tertutup sehingga belum dikenal kotak suara. Kala itu, warga menyampaikan surat suara pada ""penyampai"". Benda semacam kotak suara baru mulai ada sekitar tahun 920 masehi di Tamil Nadu, India Kuno. Warga melakukan pemungutan suara majelis desa menggunakan daun palem yang kemudian dimasukan dalam pot lumpur. Mirip dengan metode pemilu di Indonesia saat ini, bukan? Namun, pemilu di dunia pada masa tersebut masih menganut pemungutan suara secara terbuka. Para pemilih mengumumkan secara terbuka siapa kandidat yang mereka pilih. Seperti yang kita rasakan beberapa bulan terakhir, metode ini membuat rapat umum menjadi gaduh, riuh, dan terkadang penuh dengan rivalitas. Sekitar tahun 1872, baru kotak suara mulai dikenal di Pontefract, Inggris. Meski saat itu, metode ini dianggap tidak jantan dan tidak Inggris karena pemilih hanya pria.    menandai pemilihan umum yang dilakukan secara publik tapi tetap rahasia. Ini menjadi waktu pertama orang…","Penemuan yang Mengubah Dunia: Kotak Suara, Buka Level Baru Demokrasi"
"dict","edukasi","Tim FH Unair Raih Peringkat 13 Kompetisi Dunia di Washington Prestasi membanggakan tingkat    datang dari tim Fakultas    (FH) Universitas Airlangga (  ) yang mewakili Indonesia di ajang ""Philip C. Jessup International Law Moot Court Competition 2019"", (31/3-7/4/2019) di Washington D.C Amerika Serikat. Tim FH Unair meraih peringkat 13 besar dari 130 negara peserta   . Prestasi itu merupakan pencapaian membanggakan yang diraih FH Unair yang baru dua kali mengikuti kompetisi JESSUP tingkat internasional ini. Melalui laman resmi Unair, Intan Soeparna pelatih tim JESSUP FH Unair menjelaskan ""Phillip C. Jessup International Law Moot Court Competition"" merupakan lomba peradilan semu internasional terbesar di dunia.      tahunan tersebut diikuti lebih dari 680 universitas dari seluruh dunia dan terdapat seleksi nasional sebelum mewakili negara ke tingkat internasional. “Kasus   tahun ini 'Perebutan Sumber Daya Alam Dua Negara'. Pada   Team Jessup Unair berhasil mengalahkan tim dari Albania, Iran, China dan Chile dengan skor tertinggi,"" cerita Intan. Ia melanjutkan, tim Unair kemudian maju ke babak 32 besar dan berhasil mengalahkan tim dari Australia (universitas Queensland) yang merupakan tim pemenang tahun lalu. “Pada babak 16 besar ' , tim     berhadapan tim Amerika dari Yale University dan harus menerima kekalahan tidak dapat melanjutkan ke babak berikut. Untuk pertama kalinya, tim Unair masuk 16 besar dan menduduki   ke 13 dari 130 negara,” tambahnya. Delegasi Unair yang berlomba terdiri dari 4 mahasiswa yakni Regine Wiranata (2016), Megawati Widjaja (2016), Shofy Suma Nisrina (2016), Thesalonica Shinta (2017) dan Intan Soeparna sebagai pelatih.   Dalam kompetisi tersebut, Unair telah mewakili Indonesia dua kali berturut-turut di tingkat internasional. Kompetisi ini diselenggarakan International Law Students’ Association (ILSA)  dan terdiri atas dua tahap, yakni   dan  . Tahap   tahun ini dilaksanakan tanggal 2-3 Februari 2019. Pada tahap nasional, tim Unair dan UI mewakili Indonesia berkompetisi di JESSUP putaran internasional. “Harapan dari tim Unair untuk tahun berikutnya, tim Unair dapat meningkatkan rangking lagi,“ harap Intan.","Tim FH Unair Raih Peringkat 13 Kompetisi Dunia di Washington"
