"_type","category","isi","judul"
"dict","bola","Video, Cristiano Ronaldo Ajak Anak Balitanya Main Bola  - Megabintang Juventus,   , mengunggah sebuah video di akun Instagramnya yang memperlihatkan saat dirinya tengah mengajak salah satu anaknya, Mateo, bermain bola di dalam rumah. Diunggah pada Jumat (5/4/2019), video tersebut sudah ditonton 14.792.277 dan mendapat 4.467.693 like hingga Sabtu (6/4/2019) siang WIB. Dalam video tersebut, Ronaldo terdengar selalu menyemangati Mateo setiap sang kecil menendang bola. Selain Mateo, dalam video yang diunggah Ronaldo juga tampak dua anak lainnya yang tampak sedang melakukan aktivitas lain. ""Blessed house,"" tulis Ronaldo di video tersebut. A post shared by   (@cristiano) on Apr 5, 2019 at 9:38am PDT Ronaldo kini sudah memiliki empat anak. Yang pertama adalah si sulung, Cristiano Jr yang kini hampir menginjak sembilan tahun. Mateo sendiri punya saudara kembar berjenis kelamin perempuan bernama Eva Maria. Keduanya lahir pada sekitar pertengahan 2017. Baik Cristiano Jr, Mateo, dan Eva dikabarkan lahir dari ibu pengganti ( ). Sedangkan anak keempat Ronaldo yang berjenis kelamin perempuan lahir dari rahim kekasihnya saat ini, Georgina Rodriguez. Anak yang lahir pada sekitar November 2017 itu diberi nama Alana Martina.","Video, Cristiano Ronaldo Ajak Anak Balitanya Main Bola"
"dict","tekno","Ponsel Gaming Asus ROG Generasi Kedua Meluncur Pertengahan 2019?  -    bersiap merilis          generasi kedua.    tersebut bakal dirilis pada kuartal III-2019, menurut rumor terbaru yang beredar. Dengan kata lain, ROG Phone generasi kedua mungkin akan hadir secepat-cepatnya di pertengahan tahun pada bulan Juli, Agustus, atau September 2019.  Keterangan dari sumber dalam juga menyebutkan bahwa Asus juga bakal berkolaborasi dengan raksasa internet China, Tencent untuk memasarkan ponsel gamingnya itu di Negeri Tirai Bambu. Jika kerja sama tersebut benar terealisasi, maka diharapkan bisa menyelamatkan bisnis   Asus, walau keuntungan dari bisnis ponsel   belum terlalu siginifikan. Pada Desember 2018 lalu, Asus memang telah mengumumkan rencana barunya dengan fokus ke segmen ponsel premium dan , setelah bisnis ponselnya terus menurun selama tiga tahun terakhir, seperti dirangkum   dari  , Senin (8/4/2019), Walau kabarnya bakal fokus menjual ROG Phone di China, namun tidak menutup kemungkinan ponsel tersebut juga dijual secara global, termasuk di Indonesia. Asus ROG Phone generasi pertama sudah dijual di Indonesia pada November 2018 lalu. Harga Asus ROG Phone di Tanah Air dibanderol Rp 12 juta untuk varian penyimpanan 128 GB. Sementara untuk kapasitas penyimpanan 512 GB, Asus ROG Phone dijual dengan harga Rp 14,9 juta di Indonesia. Harga tersebut sudah termasuk bundling aksesori   Game Vice, serta   ponsel eksklusif ROG. Meski demikian, Asus hingga saat ini masih belum membuka sesi penjualan ROG Phone, pasalnya pabrikan ponsel Taiwan itu masih kesulitan memenuhi syarat tingkat kandungan dalam negeri (TKDN).","Ponsel Gaming Asus ROG Generasi Kedua Meluncur Pertengahan 2019?"
"dict","tekno","Samsung Galaxy A10 Khusus Hari Ini Dijual Rp 1,75 Juta      telah resmi meluncurkan ponsel   terbarunya,    A10, di Indonesia lewat sebuah acara yang digelar di Jakarta, Selasa (2/4/2019).     mulai dijual hari ini (4/4/2019) dengan harga Rp 1.799.000 juta dan bisa didapatkan secara  di   Lazada, Blibli, JD.id, Erafone, serta Telesindoshop.  Untuk penjualan  , Galaxy A10 rencananya bakal tersedia di ritel-ritel rekanan Samsung mulai 6 April mendatang.  Secara penampilan, Galaxy A10 mengusung desain layar TFT-PLS ""Infinity-V"" dan desain punggung ""Glasstic"", mirip dengan Galaxy A20.  Desain Glasstic sendiri merupakan sebutan untuk cangkang berbahan polikarbonat yang dibalut dengan finishing mengkilap bak kaca.  Galaxy A10 memiliki layar berdiagonal 6,2 inci dengan resolusi 720 x 1.520 piksel dan   19:9. Kamera tunggal di punggung Galaxy A10 memiliki resolusi 13 megapiksel (f/1.9), sementara kemara  di dalam poni layar beresolusi 5 megapiksel.  Untuk jeroannya, Galaxy A10 ditenagai  Exynos 7884 yang dipadankan dengan RAM 2 GB dan memori internal 32 GB. Kapasitas   ini bisa diperluas hingga dengan microSD hingga 512 GB. Spesifikasi lain termasuk baterai berkapasitas 3.400 mAh dan sistem operasi Android 9 Pie yang dilapis antarmuka One UI, dan   micro-USB 2.0. Untuk saat ini baru ada dua warna Galaxy A10 yang ditawarkan, yakni biru dan hitam. Satu varian lagi, yaitu warna merah, dijanjikan akan dijual dalam waktu dekat.  Blibli menggelar  Galaxy A10 seharga Rp 1.749.000 untuk penjualan perdana hari ini hingga pukul 23.59. Informasi selengkapnya bisa dilihat  . Selain Blibi, Galaxy A10 juga dijual di jaringan ritel  , Lazada, Shopee, dan beberapa situs e-commerce lainnya. Tonton video unboxing dan hands-on Samsung Galaxy A10 melalui  .","Samsung Galaxy A10 Khusus Hari Ini Dijual Rp 1,75 Juta"
"dict","sains","Benarkah Smartphone Ganggu Kesehatan Mental? Oxford Nyatakan Tidak  Ternyata bahaya menatap layar    di malam hari tidaklah seberbahaya yang kita duga sebelumnya. Setidaknya bagi      . Studi terbaru yang dipublikasikan di jurnal   baru-baru ini mempelajari mengenai dampak penggunaan   saat malam serta kaitannya dengan kesehatan mental remaja menemukan, tingkat korelasi antar keduanya rendah. Dengan menggunakan data dari sekitar 17.000 remaja yang tersebar di Irlandia, Inggris, dan Amerika Serikat selam kurun waktu 2011 hingga 2016, studi ini menggunakan teknik   dan  , di mana remaja diminta untuk mencatat kegiatannya selama seharian penuh secara spesifik. Melalui pantauan data ini, peneliti dapat membuat gambaran komprehensif mengenai kondisi kesehatan mental remaja, antara lain menentukan tingkat fungsi psikososial, gejala depresi, kepercayaan diri, dan mood, berdasarkan data yang diambil dari remaja serta keluarganya. Berdasarkan hasil analisis data tersebut, ditemukan bahwa   (durasi yang dihabiskan untuk menatap layar  ) tidak memiliki pengaruh besar pada kesehatan mental, baik saat hari kerja maupun  . Perbedaan durasi penggunaan layar digital selama dua jam, satu jam, maupun tiga puluh menit tidak memiiki hubungan jelas dengan kesehatan remaja, meski seringkali dianggap berbahaya oleh media dan pembuat kebijakan. “Saat ini teknologi sudah tertanam dalam kehidupan sosial dan profesional kita, sehingga riset mengenai penggunaan layar digital serta dampaknya terhadap kesehatan remaja membutuhkan pengawasan yang sangat ketat,"" papar Amy Orben, peneliti dari Oxford Internet Institute, University of Oxford, yang terlibat dalam penelitian ini, seperti yang dilansir dari Science Daily, Jumat (5/4/2019). Namun, tidak semua peneliti sepakat dengan kesimpulan ini. Salah satunya adalah Dr. Bernadka Dubicka, peneliti dari Royal College of Psychiatrists. “Studi tersebut melihat pengaruh berapa lama anak-anak menghabiskan waktunya di depan layar, namun tidak memandang konten berbahaya yang mereka mungkin lihat. Kita tahu bahwa   bukanlah pendorong utama, namun konten online berbahaya dapat memiliki dampak besar pada anak muda dan kesehatan mentalnya,"" paparnya pada  , Jumat (5/4/2019). Penelitian serupa juga sebelumnya dilakukan oleh Royal College of Paediatrics and Child Health (RCPCH), dan menghasilkan kesimpulan yang sama. Meski demikian, RCPCH tetap menghimbau para orang tua agar menjauhkan anak mereka dari layar   setidaknya satu jam sebelum tidur. Penggunaan gadget pada anak-anak dan remaja bukanlah sesuatu yang dapat dihindari di era digital sekarang ini. Namun, bukan berarti pemakaiannya tidak dapat dibatasi. Diharapkan studi lanjutan dapat menguak hubungan jelas antara paparan layar digital terhadap kesehatan, baik fisik maupun mental, sehingga dapat menjadi rujukan bagi seluruh pengguna gadget agar bisa beraktivitas dengan aman.","Benarkah Smartphone Ganggu Kesehatan Mental? Oxford Nyatakan Tidak"
"dict","tekno","Spesifikasi Samsung Galaxy A20, Kamera Ultra Wide dan Baterai 4.000 mAH  -    kembali memperkenalkan model baru dari seri A yakni   . Sesuai target pasarnya,    Galaxy A20 memang lebih rendah dari A30 atau A50, tapi lebih tinggi dibanding A10. Kendati demikian, ponsel ini bisa dibilang kekinian. Mulai dari layar berdesain Infinity-V alias takik mungil yang menjorok di atas display sebagai tumpuan kamera depan. Desain ini seragam dengan seri A baru dari Samsung. Layar berpanel AMOLED ini berbentang 6,4 inci dengan rasio aspek 19,5:9 dan mendukung resolusi gambar 720 x 1.560 piksel. Punggung Galaxy A20 berbalut 3D Glass Glass dengan nuansa   atau diistilahkan sebagai ""Glasstic"". Bergeser ke sektor kamera. Untuk menunjang swafoto, tersemat kamera depan beresolusi 8 megapiksel berbukaan lensa f/2.0. Sementara di bagian belakang terdapat modul kamera ganda. Kamera utama beresolusi 13 megapiksel dan bukaan lensa f/1.9. Lalu kamera sekundernya beresolusi 5 megapiksel berbukaan lensa f/2.2, yang berfungsi sebagai sensor ultra wide untuk menangkap gambar hingga jangkauan 123 derajat. Selain kamera ganda, di belakang juga terpatri panel pemindai sidik jari yang membulat di tengah punggung. Galaxy A20 diotaki chipset Exynos 7884 besutan Samsung dengan clock speed 1,6 GHz yang diapdu dengan RAM 3 GB dan memori internal 32 GB yang bisa diekspansi hingga 512 GB.  Ponsel ini dibekali baterai cukup besar yakni 4.000 mAh. Salah satu fitur yang menarik adalah USB type C yang disematkan di bawah ponsel. Konektor ini cukup jarang disematkan di ponsel sekelasnya, bahkan ponsel menengah pun masih ada yang belum didukung USB-C. Selain itu, terdapat fitur   yang mendukung pengisian daya cepat. Untuk sistem operasinya, A20 dijalankan dengan sistem operasi Android 9 Pie yang dilapisi antarmuka One UI. Ada dua varian warna yang tersedia yakni biru dan hitam. Galaxy A20 dibanderol seharga Rp 2.299.000. Ponsel ini bisa dibeli di beberapa   yakni Lazada, Blibli, JD.id, Erafone, dan Telesindoshop mulai 5 April 2019.  Berikut adalah spesifikasi lengkap Samsung Galaxy A20. Layar   ","Spesifikasi Samsung Galaxy A20, Kamera Ultra Wide dan Baterai 4.000 mAH"
"dict","tekno","7 Smartphone Xiaomi Ini Tak Lagi Dapat Update Selamanya  - Pabrikan smartphone asal China,   , mengumumkan bahwa pihaknya akan menghentikan dukungan pembaruan   untuk sejumlah ponsel Xiaomi lawas. Pengumuman itu disampaikan oleh seorang admin komunitas Mi melalui forum Mi Community China dan India beberapa saat lalu. Pada forum tersebut, pihaknya mengatakan bakal menghentikan distribusi   ROM atau   untuk para pengembang kepada perangkat Xiaomi, lebih tepatnya seri   , yang meluncur sebelum tahun 2016. Ini artinya, ponsel Xiaomi seperti seri Redmi Note 3 atau Redmi 3S sudah bisa dipastikan tidak akan dapat pembaruan ROM   atau ROM beta versi Global untuk versi MIUI terbaru, sebut saja   . Dengan keputusan ini pula, pihak Xiaomi menyarankan pemilik smartphone seri Redmi keluaran tahun 2016 ke bawah agar memperbarui ROM mereka ke versi  , bukan versi  . Hal itu bertujuan untuk menghindari bug dan gangguan performa berlebih di ponsel Redmi lawas lantaran ROM   biasanya sarat akan bug dan memang belum teruji stabil. Kendati begitu, meski pembaruan   bakal dihentikan, tak menutup kemungkinan sederet ponsel Redmi ini bakal mendapatkan pembaruan keamanan dari Xiaomi di kemudian hari. Untuk selengkapnya, berikut deretan seri smartphone Xiaomi seri Redmi yang tak bakal dapat dukungan pembaruan perangkat lunak lagi di masa depan, sebagaimana dirangkum   dari  , Sabtu (6/4/2019). - Xiaomi Redmi Note 4 - Xiaomi Redmi 3S - Xiaomi Redmi 3X - Xiaomi Redmi 4 - Xiaomi Redmi 4A - Xiaomi Redmi Note 3 - Xiaomi Redmi Pro Pada saat yang sama, terkait   atau ROM, Xiaomi juga dikabarkan tengah mengembangkan ROM MIUI 11 yang digadang-gadang bakal mendatangkan sejumlah fitur terbaru. Beberapa di antaranya adalah desain antarmuka baru, desain ikon baru, mode  , hingga pengaturan sistem   di antarmuka MIUI agar iklan di antarmuka besutan Xiaomi itu muncul lebih ""bersahabat"". Sayangnya, sederet ponsel seri Redmi di atas tidak bakal bisa mencicipi fitur-fitur tersebut di antarmuka teranyar dari Xiaomi ini.","7 Smartphone Xiaomi Ini Tak Lagi Dapat Update Selamanya"
"dict","sains","Langka dan Masih Misteri, Gempa Sangat Dalam Terjadi di Laut Flores dan Laut Banda  Sebuah fenomena    langka terjadi pada Minggu (07/04/2019) pagi. Hal ini disampaikan oleh Kepala Bidang Informasi    bumi dan Peringatan Dini Tsunami   , Daryono. Gempa yang pada pukul 04.54 WIB tersebut berkekuatan M 6,3 di wilayah perbatasan Laut Flores dan   . Dalam siaran pers yang diterima Kompas.com, Minggu (07/04/2019), episenter terletak pada koordinat 6,91 Lintang Selatan dan 125,0 Bujur Timur tepatnya di laut pada kedalaman 545 kilometer. ""Dengan memperhatikan lokasi episenter dan kedalaman hiposenternya, tampak bahwa gempa ini merupakan gempa dalam (deep focus earthquake) yang dipicu oleh adanya deformasi batuan di kedalaman tersebut,"" ungkap Daryono. ""Gempa hiposenter dalam yang melebihi 300 kilometer dinilai sebagai fenomena alam yang menarik karena sangat langka dan jarang terjadi,"" tegasnya. Meski berkekuatan cukup besar, tapi hingga pagi ini pukul 6.00 WIB belum ada laporan mengenai dampak gempa baik dirasakan atau menimbulkan kerusakan. ""Patut disyukuri bahwa gempa tadi pagi tidak berdampak, karena hiposenternya yang sangat dalam sehingga energinya sudah mengalami atenuasi dan perlemahan setelah sampai di permukaan Bumi,"" kata Daryono menjelaskan. Meskipun tidak berdampak, menurut Daryono, gempa ini sangat menarik untuk dikaji untuk kemajuan sains kebumian. ""Gempa ini juga menjadi bukti bahwa aktivitas subduksi Lempeng Indo-Australia di kedalaman di bawah 500 kilometer masih aktif,"" tutur Daryono. Hasil monitoring BMKG menunjukkan adanya 1 kali gempa bumi susulan yang tercatat pada pukul 5.19.30 WIB dengan kekuatan M 4,7. ""Secara tektonik, wilayah laut Flores memang terletak di zona pertemuan 2 lempeng tektonik,"" kata Daryono. ""Di wilayah tersebut Lempeng Indo-Australia menunjam curam hingga kedalaman lebih dari 600 kilometer,"" imbuhnya. Daryono mengatakan bahwa proses terjadinya gempa hiposenter dalam hingga kini masih menyisakan banyak tanda tanya. ""Ada teori yang menjelaskan kaitannya dengan perubahan sifat kimiawi batuan pada suhu dan tekanan tertentu,"" tutur Daryono. ""Namun juga ada dugaan bahwa lempeng tektonik di kedalaman 410 kilometer mengalami gaya slab pull (gaya tarik lempeng ke bawah). Sedangkan pada bagian lempeng di kedalaman lebih dari 600 kilometer terjadi gaya apung lempeng yang menahan ke atas (slab buoyancy),"" katanya menambahkan. Jika ditinjau dari hiposenternya, gempa tadi pagi yang berkedalaman 545 kilometer. Menurut Daryono, ini terletak di zona transisi mantel pada kedalaman 410-600 kilometer. ""Aktivitas seismik yang terjadi tadi pagi tampaknya lebih disebabkan oleh adanya pengaruh gaya slab pull yaitu gaya tarik lempeng ke bawah akibat tarikan gravitasi Bumi yang ditandai dengan mekanisme sumber gempanya yang berupa sesar turun,"" Daryono menjelaskan. Menutup keterangannya, Daryono menegaskan bahwa sangat jarang ada gempa seperti ini.","Langka dan Masih Misteri, Gempa Sangat Dalam Terjadi di Laut Flores dan Laut Banda"
"dict","regional","Ini Alasan AHY Tak Hadiri Kampanye Akbar Prabowo-Sandi di GBK  - Komandan Satuan Tugas Bersama (Kogasma) Partai Demokrat    (  ) membeberkan alasan dirinya tidak bisa hadir dalam    pasangan capres dan cawapres nomor urut 02 Prabowo Subianto-Sandiaga Uno di Stadion Utama Gelora Bung Karno (  ), Jakarta, Minggu (7/4/2019).  Nenurut AHY, ketidakhadirannya dalam kampanye akbar pasangan capres dan cawapres nomor urut 02 Prabowo-Sandiaga tersebut karena dirinya sedang kurang fit.  ""Saya merasa badan saya kurang fit sehingga tidak bisa memaksakan diri,"" kata AHY di   , Jawa Tengah, Senin (8/4/2019).    AHY mengatakan, selama 10 hari ke depan dirinya memiliki tugas kampanye di berbagai daerah di Indonesia. Seperti pada hari ini setelah dari Solo dirinya akan menyapa para pendukungnya di Ponorogo, Jawa Timur.  ""Jadi itu yang menjadi alasan mengapa saya tidak bisa hadir dalam acara kampanye akbar kemarin,"" ucapnya. Dirinya juga membantah ketidakhadirannya dalam kampanye akbar tersebut karena dilarang oleh SBY.    ""Tidak sama sekali. Kalau itu yang beredar saya katakan kesempatan ini, saya sampaikan saya ini adalah pribadi yang mandiri jadi tidak pernah ada larangan dari siapapun apalagi orangtua sendiri,"" imbuhnya. Justru sebaliknya, kata AHY, orangtuanya memberikan keleluasaan kepada anak-anaknya untuk mengambil keputusan dalam melakukan hal apapun. ""Karena beliau (SBY) percaya kami punya pertimbangan yang baik. Dan juga saya laporkan bahwa kemarin sekali lagi kondisi saya kurang fit dan saya menjaga jangan sampai jatuh sakit akhirnya tidak bisa ke mana-mana itu yang tidak kita harapkan,"" terangnya. Lebih jauh dirinya juga menyampaikan pesan SBY kepada para kadernya Partai Demokrat bahwa SBY memosisikan sebagai negarawan. SBY katanya ingin memberikan perspektif atas dasar pengalamannya selama ini memimpin Indonesia 10 tahun dari 2004-2014. Juga pengalaman SBY selama dinas di militer termasuk dalam menyelesaikan konflik-konflik komunal, horizontal ketika menjadi Menkopolhukam, baik di Poso, Ambon sampai Aceh dan lain sebagainya. Termasuk pengalaman dulu ketika menjadi bagian dari pasukan PBB di Bosnia  ""Artinya kita berterima kasih kepada Pak SBY sebagai bapak bangsa yang juga terus tumbuh pemikirannya yang mengedepankan akal sehat dan rasionalitas dan mengingatkan kepada semuanya elit politik jangan sampai 2019 ini kemudian menjadi semakin menjurus kepada polarisasi yang berdampak pada benturan sesama anak bangsa,"" katanya. ""Apalagi kalau polarisasi selalu diperkuat dengan narasi politik identitas. Itu yang diingatkan (SBY).""","Ini Alasan AHY Tak Hadiri Kampanye Akbar Prabowo-Sandi di GBK"
"dict","properti","Panorama Menawan Gunung Arjuno di Gerbang Tol Lawang    Tak habis kata mendeskripsikan betapa indah panorama alam negara kita tercinta, Indonesia. Keelokan alam, terutama gunung, dan sawah, juga bisa dinikmati di sepanjang Jalan Tol Trans-Jawa, dan jalan tol non Trans-Jawa. Tahun 2017 lalu, kokohnya Gunung Merbabu mengguncang dunia maya setelah tertangkap kamera melatari Gerbang Tol (GT) Salatiga. Kini, giliran Gunung Arjuno yang tampak ciamik menghiasai GT Lawang yang merupakan bagian dari Jalan   . Viralnya foto GT Lawang di lini masa media sosial, kali perdana dibagikan oleh akun Facebook, Gunung Indonesia, pada Minggu (31/3/2019) lalu, ditambah keterangan sebagai berikut: Gunung Arjuno yang berada di perbatasan Kota Batu, Kabupaten Malang, dan Kabupaten Pasuruan, menjulang setinggi 3.339 meter. Tak hanya Gunung Arjuno, di jalan bebas hambatan yang merupakan bagian dari Tol Surabaya-Malang, ini penampakan Gunung Semeru juga terlihat dari sisi timur tempat istirahat ( ), Gunung Kawi di sisi barat daya, dan Gunung Penanggungan. Menurut Corporate Communication Department Head PT Jasa Marga Tbk Irra Susiyanti, ruas yang akan diresmikan adalah Seksi I-IV. ""Rencananya diresmikan pada kuartal II tahun 2019,"" kata Irra menjawab  , Sabtu (6/4/2019). Tol yang melintasi Kabupaten Pasuruan, Kabupaten Malang dan Kota Malang ini terdiri atas lima seksi. Adapun Seksi 4 Singosari-Pakis sepanjang 4,75 kilometer dan Seksi 5 Pakis-Malang sepanjang 3,11 kilometer. Saat ini, konstruksi untuk Seksi 1–3 telah mencapai 99,17 persen. Setelah beroperasi nanti,    diharapkan akan menjadi bagian vital arus mobilisasi orang serta barang antara Surabaya dan Malang. Meski Jalan Tol Pandaan-Malang bukan merupakan bagian dari jalur Jalan Tol Trans-Jawa, namun jalur ini memang menjadi jalur wisata menuju daerah Malang Raya.","Panorama Menawan Gunung Arjuno di Gerbang Tol Lawang  "
"dict","sains","Dulu Bak Antartika, Ke Mana Hilangnya Salju di Indonesia?  Bukan rahasia jika wilayah yang dilewati garisa khatulistiwa punya iklim yang lebih hangat dan cenderung tidak punya musim bersalju. Begitu pula yang kita rasakan di   . Namun, sebuah penelitian terbaru menunjukkan bahwa dulunya, sekitar setengah miliar tahun lalu,    adalah bola    raksasa. Bahkan, gletser atau bongkahan menyelimuti dunia sampai wilayah khatulistiwa secara misterius. Bukan hanya sekali, menurut para ahli geologi, fenomena ini terjadi setidaknya dua kali di masa lalu Bumi. Artinya, wilayah khatulistiwa dahulu bak benua   . Kini, yang menjadi pertanyaan adalah ke mana perginya salju atau es yang menyelimuti khatulistiwa, termasuk Indonesia itu? Para ilmuwan baru-baru ini menemukan bahwa episode bola salju terakhir berakhir hanya dalam sekejap pada 635 juta tahun lalu. Penyebabnya adalah peristiwa geologis yang sangat cepat dan kemungkinan memiliki implikasi untuk pemanasan global yang dipicu manusia saat ini. Sebagai informasi, es yang menyelimuti seluruh permukaan Bumi itu terjadi bukan dalam waktu singkat tapi ribuan tahun. ""(Meski begitu, es) meleleh dalam waktu tidak lebih dari 1 juta tahun,"" ungkap Shuhai Xiao, salah satu peneliti yang terlibat dalam studi ini dikutip dari  , Selasa (02/04/2019). Menurut Xiao, ini seperti sekedipan mata dalam sejarah Bumi selama 4,56 miliar tahun. Dengan kata lain, fenomene ini menunjukkan bahwa dunia mencapai titik kritis yang tiba-tiba. Sayangnya, tim ini masih belum bisa memastikan penyebab dari hilangnya es di khatulistiwa ini. Meski begitu, mereka berpendapat bahwa karbon dioksida yang dipancarkan oleh gunung berapi purba mungkin telah memicu peristiwa rumah kaca. Hal ini lah yang menyebabkan lapisan es mencair dalam ""sekedipan mata"". Untuk mendapatkan keterangan lebih lanjut, Xiao dan koleganya akan mempelajarinya lewat batuan vulkanik dari provinsi Yunnan di China selatan. Batuan tersebut tertanam di bawah jenis batuan lain yang disebut tutup karbonat, yaitu endapan unik dari batu kapur dan dolostone yang terbentuk selama masa melelehnya ""Bola    Bumi"" sebagai respons terhadap tingginya karbon sioksida di atmosfer. Dengan penanggalan radiometrik, tim tersebut menemukan batuan vulkanik berusia 634,6 juta tahun. Sayangnya, penanggalan batuan ini tidak bisa mengungkapkan kecepatan pencairan es yang terjadi pada masa tersebut. Tahun 2005 lalu, tim ilmuwan berbeda melakukan penanggalan batuan vulkanik di atas tutup karbonat serupa di lokasi berbeda, provinsi Guizhou, China. Batuan tersebut berusia 635,2 juta tahun. Dua sampel tersebut menunjukkan peristiwa melelehnya es di sebagian besar    adalah pencairan cepat selama 1 juta tahun. Laporan mengenai penelitian ini kemudian dipublikasikan oleh tim tersebut dalam jurnal Geologi. Kuncinya, Xiao menjelaskan, adalah bahwa dua tanggal ini jauh lebih tepat daripada sampel sebelumnya, dengan error bar (grafik untuk menunjukkan variasi akibat eror atau ketidakpastian dalam pengujian) kurang dari 1 juta tahun. Error bar itu pada dasarnya menggolongkan periode di mana tutup karbonat terbentuk — dan, dengan demikian, membatasi periode peristiwa pencairan Bumi Bola Salju terakhir. Karena sampel yang ditemukan sebelumnya memiliki error bar beberapa juta tahun atau lebih, Xiao mengatakan bahwa penanggalan baru ini adalah yang pertama yang dapat digunakan untuk menghitung laju pencairan dengan pasti. Namun, karena dua sampel baru berasal dari China selatan, artinya kedunya tidak mengambarkan fenomena global tentang pencairan kuno, kata Carol Dehler, ahli geologi di Universitas Negeri Utah di Logan. Untuk melakukan itu, para ilmuwan perlu menemukan batuan vulkanik yang dapat didata dari bagian lain dunia, yang kira-kira ""sama lazimnya dengan unicorn,"" canda Dehler. Tetapi, dia menambahkan, mereka mungkin ada di luar sana ""menunggu untuk ditemukan."" Meski demikian, memahami sifat glasiasi purba ini dapat membantu para ilmuwan menghadapi perubahan iklim hari ini. ""Saya pikir salah satu pesan terbesar bahwa fenomena 'Bola Salju Bumi'pada manusia adalah bahwa itu menunjukkan kemampuan Bumi untuk berubah secara ekstrem pada skala waktu yang pendek dan lebih lama,"" tutur Dehler.","Dulu Bak Antartika, Ke Mana Hilangnya Salju di Indonesia?"
